factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,1,2022-04-08 20:34:16.957755,2022-04-08 21:27:35.754000,0.823,0.066,0.889
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,2,2022-04-08 21:38:31.802839,2022-04-08 22:27:39.923000,0.812,0.007,0.819
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,3,2022-04-08 22:34:59.739000,2022-04-08 23:24:50.252791,0.815,0.016,0.831
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,4,2022-04-08 23:34:01.916606,2022-04-09 00:40:11.827793,0.813,0.289,1.103
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,5,2022-04-09 00:46:34.130944,2022-04-09 01:37:46.113368,0.812,0.041,0.853
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,6,2022-04-09 01:43:16.026734,2022-04-09 02:32:50.190955,0.811,0.015,0.826
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,7,2022-04-09 02:38:16.277000,2022-04-09 03:27:48.252717,0.813,0.012,0.826
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,8,2022-04-11 08:50:36.754680,2022-04-11 09:51:30.631000,0.929,0.086,1.015
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,9,2022-04-11 10:17:42.870000,2022-04-11 11:09:16.942910,0.755,0.105,0.859
23,49,115,DMC60T#3,182A5703-4,D200599780,30,10,10,2022-04-11 11:29:04.872053,2022-04-11 13:03:05.026000,0.753,0.813,1.567
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,1,2022-04-11 13:47:43.059000,2022-04-11 15:17:47.084825,0.693,0.808,1.501
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,2,2022-04-11 15:32:33.375000,2022-04-11 16:11:33.339000,0.631,0.019,0.65
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,3,2022-04-11 16:15:07.430000,2022-04-11 16:52:53.321935,0.629,0.0,0.629
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,4,2022-04-11 17:31:27.253000,2022-04-11 18:09:09.629000,0.628,0.0,0.628
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,5,2022-04-11 18:14:05.415000,2022-04-11 18:51:44.924532,0.628,0.0,0.628
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,6,2022-04-11 19:14:21.616000,2022-04-11 19:52:01.305477,0.628,0.0,0.628
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,7,2022-04-11 20:09:42.958088,2022-04-11 20:47:31.539000,0.63,0.0,0.63
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,8,2022-04-11 20:52:57.331887,2022-04-11 21:30:37.592000,0.628,0.0,0.628
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,9,2022-04-11 21:36:35.596000,2022-04-11 22:14:19.990000,0.629,0.0,0.629
23,49,115,DMC60T#3,182A5704-3,D200599050,30,10,10,2022-04-11 22:21:37.771000,2022-04-11 22:59:21.818000,0.629,0.0,0.629
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,1,2022-04-07 21:40:39.784000,2022-04-07 22:31:39.670000,0.832,0.018,0.85
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,2,2022-04-07 22:52:05.591000,2022-04-07 23:44:05.754000,0.845,0.022,0.867
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,3,2022-04-08 01:10:57.948000,2022-04-08 02:01:56.272000,0.835,0.014,0.85
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,4,2022-04-08 02:10:12.178000,2022-04-08 03:01:12.386000,0.834,0.016,0.85
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,5,2022-04-08 03:09:42.180000,2022-04-08 04:00:46.490000,0.841,0.011,0.851
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,6,2022-04-08 04:15:04.450000,2022-04-08 05:06:04.388000,0.794,0.056,0.85
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,7,2022-04-08 05:17:20.636000,2022-04-08 06:08:20.628000,0.836,0.014,0.85
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,8,2022-04-08 06:20:52.764000,2022-04-08 07:11:54.746000,0.834,0.016,0.851
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,9,2022-04-08 07:24:58.780000,2022-04-08 08:15:54.980000,0.835,0.014,0.849
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,10,2022-04-08 08:22:30.994000,2022-04-08 09:13:40.600000,0.838,0.015,0.853
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160810,60,39,11,2022-04-08 09:20:35.100000,2022-04-08 10:11:33.217000,0.836,0.013,0.849
