factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
24,50,102,CMI 3S #8,162D612315-2001,D200582300,30,1,1,2022-03-29 20:57:59.436247,2022-03-30 02:00:06.204639,3.61,1.425,5.035
24,50,102,CMI 3S #8,162D612315-2001,D200582290,30,1,1,2022-03-29 20:57:59.436247,2022-03-30 02:00:06.204639,3.61,1.425,5.035
23,49,115,DMC60T#3,185A5101-6A,D200581380,30,3,1,2022-03-29 04:42:51.749241,2022-03-29 06:25:38.620000,1.031,0.682,1.713
23,49,115,DMC60T#3,185A5101-6A,D200581380,30,3,2,2022-03-29 06:34:50.963659,2022-03-29 07:35:48.847000,1.015,0.001,1.016
23,49,115,DMC60T#3,185A5101-6A,D200581380,30,3,3,2022-03-29 08:37:20.952000,2022-03-29 09:38:17.327490,1.016,0.0,1.016
23,49,115,DMC60T#3,185A5101-6A,D200581380,40,3,1,2022-03-29 09:53:08.854000,2022-03-29 10:48:59.141000,0.74,0.191,0.931
23,49,115,DMC60T#3,185A5101-6A,D200581380,40,3,2,2022-03-29 10:59:09.163639,2022-03-29 11:52:19.231152,0.806,0.08,0.886
23,49,115,DMC60T#3,185A5101-6A,D200581380,40,3,3,2022-03-29 13:04:35.353730,2022-03-29 13:55:43.848861,0.784,0.069,0.852
23,49,115,DMC60T#3,185A5101-5A,D200581390,40,3,1,2022-03-29 14:30:29.750670,2022-03-29 15:54:15.435932,0.698,0.698,1.396
23,49,115,DMC60T#3,185A5101-5A,D200581390,40,3,2,2022-03-29 16:10:51.858571,2022-03-29 17:00:03.520000,0.727,0.093,0.82
23,49,115,DMC60T#3,185A5101-5A,D200581390,40,3,3,2022-03-29 17:38:01.687000,2022-03-29 18:28:04.979822,0.728,0.107,0.834
23,49,115,DMC60T#3,185A1341-10,D200575870,60,3,1,2022-03-29 19:42:45.248629,2022-03-29 20:44:25.226871,0.529,0.499,1.028
23,49,115,DMC60T#3,185A1341-10,D200575870,60,3,2,2022-03-29 20:53:15.848000,2022-03-29 21:24:29.495228,0.52,0.0,0.52
23,49,115,DMC60T#3,185A1341-10,D200575870,60,3,3,2022-03-29 21:33:23.850299,2022-03-29 22:04:40.053205,0.521,0.0,0.521
23,49,115,DMC60T#3,185A1341-10,D200575870,70,3,1,2022-03-29 22:51:14.006000,2022-03-30 01:15:50.233000,0.578,1.832,2.41
23,49,115,DMC60T#3,185A1341-10,D200575870,70,3,2,2022-03-30 01:30:53.651277,2022-03-30 02:14:02.337000,0.603,0.116,0.719
23,49,115,DMC60T#3,185A1341-10,D200575870,70,3,3,2022-03-30 02:25:00.206962,2022-03-30 03:11:38.051163,0.594,0.183,0.777
21,84,48,DMU 50 3rd Generation #2,144A1510-6,Y200154320,40,8,1,2022-03-29 06:20:01.072000,2022-03-29 06:26:35.088000,0.106,0.004,0.109
21,84,48,DMU 50 3rd Generation #2,144A1510-6,Y200154320,40,8,2,2022-03-29 06:31:39.098000,2022-03-29 06:38:13.116000,0.106,0.004,0.109
21,84,48,DMU 50 3rd Generation #2,144A1510-6,Y200154320,40,8,3,2022-03-29 06:40:45.009000,2022-03-29 06:47:18.809000,0.106,0.003,0.109
21,84,48,DMU 50 3rd Generation #2,144A1510-6,Y200154320,40,8,4,2022-03-29 06:53:25.141000,2022-03-29 07:00:07.139000,0.112,0.0,0.112
