factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
24,50,102,CMI 3S #8,182A2408-5,D200595370,30,1,1,2022-04-13 11:45:45.702000,2022-04-13 19:06:03.314451,4.693,2.646,7.338
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,1,2022-04-13 04:46:56.507394,2022-04-13 06:03:11.229548,0.61,0.661,1.271
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,2,2022-04-13 06:17:02.944000,2022-04-13 06:53:01.153000,0.6,0.0,0.6
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,3,2022-04-13 07:12:34.975000,2022-04-13 07:48:33.296000,0.6,0.0,0.6
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,4,2022-04-13 08:44:23.153000,2022-04-13 09:20:19.205000,0.599,0.0,0.599
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,5,2022-04-13 09:32:25.537000,2022-04-13 10:10:44.313065,0.603,0.036,0.639
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,6,2022-04-13 10:24:25.360000,2022-04-13 11:00:34.779721,0.602,0.001,0.603
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,7,2022-04-13 13:52:37.828221,2022-04-13 14:31:19.893883,0.63,0.015,0.645
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,8,2022-04-13 14:50:20.095000,2022-04-13 15:26:19.745512,0.6,0.0,0.6
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,9,2022-04-13 15:34:23.254385,2022-04-13 16:10:30.112000,0.602,0.0,0.602
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,10,2022-04-13 16:16:43.480541,2022-04-13 16:52:46.028000,0.601,0.0,0.601
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,1,2022-04-13 17:56:52.761223,2022-04-13 19:21:34.564000,1.011,0.401,1.412
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,2,2022-04-13 19:33:36.637016,2022-04-13 20:33:38.634153,0.964,0.036,1.001
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,3,2022-04-13 20:37:54.780914,2022-04-13 21:32:34.372648,0.911,0.0,0.911
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,4,2022-04-13 21:41:40.665033,2022-04-13 22:36:22.285230,0.912,0.0,0.912
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,5,2022-04-13 22:43:54.808000,2022-04-13 23:38:36.937019,0.91,0.001,0.912
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,6,2022-04-14 01:09:48.628871,2022-04-14 02:04:37.862824,0.914,0.0,0.914
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,7,2022-04-14 02:10:04.812000,2022-04-14 03:04:47.063391,0.912,0.0,0.912
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,8,2022-04-14 03:23:58.740501,2022-04-14 04:18:45.205065,0.913,0.0,0.913
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,9,2022-04-14 04:25:03.310000,2022-04-14 05:19:51.903898,0.913,0.0,0.913
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,10,2022-04-14 05:47:07.240213,2022-04-14 06:41:51.402931,0.912,0.0,0.912
21,84,48,DMU 50 3rd Generation #2,326P6S8103-203,Y200167380,60,4,1,2022-04-13 09:07:16.806000,2022-04-13 09:30:50.847000,0.252,0.141,0.393
