factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
24,50,102,CMI 3S #8,182A2408-5,D200595370,30,1,7.338,7.338,7.338,4.693,4.693,4.693,2.646,2.646,2.646,2022-04-13 11:39:45,2022-04-13 20:09:18,8.492
23,49,115,DMC60T#3,182A5605-4,D200594470,40,10,0.676,1.271,0.599,0.605,0.63,0.599,0.071,0.661,0.0,2022-04-13 04:49:45,2022-04-13 17:52:49,13.051
23,49,115,DMC60T#3,182A5605-3,D200597970,30,10,0.971,1.412,0.911,0.927,1.011,0.91,0.044,0.401,0.0,2022-04-13 17:53:42,2022-04-14 06:56:22,13.044
21,84,48,DMU 50 3rd Generation #2,326P6S8103-204,Y200167600,70,4,0.422,0.903,0.262,0.266,0.284,0.258,0.157,0.619,0.0,2022-04-13 16:44:11,2022-04-13 21:05:21,4.353
21,84,48,DMU 50 3rd Generation #2,326P6S8103-204,Y200167600,60,4,0.294,0.335,0.28,0.28,0.284,0.275,0.014,0.051,0.0,2022-04-13 10:55:47,2022-04-13 13:51:45,2.933
21,84,48,DMU 50 3rd Generation #2,326P6S8103-204,Y200167590,70,4,0.422,0.903,0.262,0.266,0.284,0.258,0.157,0.619,0.0,2022-04-13 16:44:11,2022-04-13 21:05:21,4.353
21,84,48,DMU 50 3rd Generation #2,326P6S8103-204,Y200167590,60,4,0.294,0.335,0.28,0.28,0.284,0.275,0.014,0.051,0.0,2022-04-13 10:55:47,2022-04-13 13:51:45,2.933
21,84,48,DMU 50 3rd Generation #2,326P6S8103-203,Y200167390,70,4,0.281,0.315,0.262,0.26,0.262,0.257,0.021,0.053,0.0,2022-04-13 13:52:33,2022-04-13 16:43:27,2.848
21,84,48,DMU 50 3rd Generation #2,326P6S8103-203,Y200167380,70,4,0.281,0.315,0.262,0.26,0.262,0.257,0.021,0.053,0.0,2022-04-13 13:52:33,2022-04-13 16:43:27,2.848
21,84,48,DMU 50 3rd Generation #2,326P6S8103-203,Y200167390,60,4,0.306,0.393,0.277,0.27,0.278,0.252,0.036,0.141,0.0,2022-04-13 08:18:59,2022-04-13 10:55:03,2.601
21,84,48,DMU 50 3rd Generation #2,326P6S8103-203,Y200167380,60,4,0.306,0.393,0.277,0.27,0.278,0.252,0.036,0.141,0.0,2022-04-13 08:18:59,2022-04-13 10:55:03,2.601
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200605540,20,1,0.554,0.554,0.554,0.537,0.537,0.537,0.017,0.017,0.017,2022-04-13 08:50:34,2022-04-13 09:30:51,0.671
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200605530,20,1,0.769,0.769,0.769,0.526,0.526,0.526,0.243,0.243,0.243,2022-04-13 09:41:48,2022-04-13 10:33:32,0.862
21,47,111,ECOSPEED F1040 #2,V5725352121000,D200600560,10,1,0.873,0.873,0.873,0.797,0.797,0.797,0.077,0.077,0.077,2022-04-13 10:46:32,2022-04-13 11:52:13,1.095
21,47,111,ECOSPEED F1040 #2,V5725352020600,D200593340,30,1,3.811,3.811,3.811,2.351,2.351,2.351,1.46,1.46,1.46,2022-04-13 11:52:26,2022-04-13 15:48:40,3.937
21,47,111,ECOSPEED F1040 #2,V5725352020600,D200593320,30,1,2.923,2.923,2.923,2.341,2.341,2.341,0.582,0.582,0.582,2022-04-13 16:05:21,2022-04-13 19:23:46,3.307
21,47,109,G3020 #1,30P315415300-001A,D200525010,20,1,5.693,5.693,5.693,1.343,1.343,1.343,4.35,4.35,4.35,2022-04-13 09:15:15,2022-04-13 15:15:39,6.007
21,47,112,HFP1540 PROTO,V5312019120000,D200582330,50,1,3.84,3.84,3.84,3.637,3.637,3.637,0.202,0.202,0.202,2022-04-13 09:28:11,2022-04-13 13:37:08,4.149
21,47,112,HFP1540 PROTO,V5312019120000,D200582330,60,1,7.519,7.519,7.519,5.729,5.729,5.729,1.79,1.79,1.79,2022-04-13 14:34:01,2022-04-13 22:23:45,7.829
23,49,117,KT MODU LINE #3,182A1507-753,D200581080,40,10,11.942,57.28,6.242,5.547,5.868,5.399,6.395,51.412,0.835,2022-04-08 15:48:42,2022-04-14 06:24:26,134.596
24,50,104,MC18200 #1,D572-40289-203,D200585550,20,1,1.923,1.923,1.923,1.734,1.734,1.734,0.189,0.189,0.189,2022-04-13 21:47:05,2022-04-14 02:33:32,4.774
24,50,104,MC18200 #1,D572-40289-203,D200585530,20,2,1.094,1.144,1.043,1.009,1.011,1.007,0.085,0.133,0.037,2022-04-13 16:54:41,2022-04-13 21:46:48,4.869
24,50,104,MC18200 #1,D572-40289-203,D200585560,20,1,1.923,1.923,1.923,1.734,1.734,1.734,0.189,0.189,0.189,2022-04-13 21:47:05,2022-04-14 02:33:32,4.774
24,50,104,MC18200 #1,D572-40289-203,D200585540,20,2,1.094,1.144,1.043,1.009,1.011,1.007,0.085,0.133,0.037,2022-04-13 16:54:41,2022-04-13 21:46:48,4.869
23,49,114,MP2150,F5724407420101,D200604340,20,1,3.221,3.221,3.221,1.963,1.963,1.963,1.258,1.258,1.258,2022-04-13 22:20:45,2022-04-14 02:15:45,3.917
23,49,114,MP2150,F5724407420001,D200604310,20,1,15.227,15.227,15.227,2.091,2.091,2.091,13.135,13.135,13.135,2022-04-13 05:51:36,2022-04-13 22:16:03,16.408
23,49,114,MP2150,F5724403320101,D200601870,20,1,2.796,2.796,2.796,1.948,1.948,1.948,0.848,0.848,0.848,2022-04-14 02:16:06,2022-04-14 05:36:59,3.348
23,49,116,MYNX500#1,185A1113-21,D200594480,30,2,0.48,0.629,0.331,0.338,0.345,0.331,0.142,0.284,0.0,2022-04-13 05:51:58,2022-04-13 09:08:48,3.281
23,49,116,MYNX500#1,185A1113-29,D200594500,30,2,0.308,0.396,0.219,0.225,0.231,0.219,0.082,0.165,0.0,2022-04-13 09:09:03,2022-04-13 10:48:57,1.665
24,50,103,SB-416,D572-57850-202,D200571860,10,1,0.133,0.133,0.133,0.109,0.109,0.109,0.024,0.024,0.024,2022-04-13 13:27:12,2022-04-13 13:37:07,0.165
24,50,103,SB-416,D572-57850-202,D200571870,10,1,0.136,0.136,0.136,0.104,0.104,0.104,0.032,0.032,0.032,2022-04-13 13:08:55,2022-04-13 13:27:04,0.302
24,50,103,SB-416,D572-57850-202,D200588460,10,1,0.136,0.136,0.136,0.103,0.103,0.103,0.033,0.033,0.033,2022-04-13 13:37:18,2022-04-13 13:52:56,0.261
24,50,103,SB-416,D572-57850-202,D200588480,10,1,0.134,0.134,0.134,0.11,0.11,0.11,0.024,0.024,0.024,2022-04-13 13:53:07,2022-04-13 14:04:50,0.195
24,50,103,SB-416,D572-57850-202,D200588510,10,1,0.134,0.134,0.134,0.095,0.095,0.095,0.039,0.039,0.039,2022-04-13 14:05:00,2022-04-13 14:14:23,0.156
24,50,103,SB-416,D572-57850-202,D200588520,10,1,0.136,0.136,0.136,0.105,0.105,0.105,0.031,0.031,0.031,2022-04-13 14:14:37,2022-04-13 14:26:51,0.204
24,50,103,SB-416,D572-57850-202,D200588530,10,1,0.136,0.136,0.136,0.101,0.101,0.101,0.034,0.034,0.034,2022-04-13 14:27:02,2022-04-13 14:37:04,0.167
24,50,103,SB-416,D572-57850-202,D200588570,10,1,0.136,0.136,0.136,0.103,0.103,0.103,0.033,0.033,0.033,2022-04-13 14:37:14,2022-04-13 14:48:37,0.19
24,50,103,SB-416,D572-57850-202,D200588580,10,1,0.133,0.133,0.133,0.101,0.101,0.101,0.033,0.033,0.033,2022-04-13 14:48:45,2022-04-13 14:58:45,0.167
24,50,103,SB-416,D572-57850-202,D200588610,10,1,0.135,0.135,0.135,0.096,0.096,0.096,0.039,0.039,0.039,2022-04-13 14:58:55,2022-04-13 15:28:40,0.496
24,50,103,SB-416,D572-57850-203,D200571750,10,1,0.132,0.132,0.132,0.103,0.103,0.103,0.028,0.028,0.028,2022-04-13 09:15:23,2022-04-13 09:39:13,0.397
24,50,103,SB-416,D572-57850-203,D200588490,10,1,0.136,0.136,0.136,0.109,0.109,0.109,0.027,0.027,0.027,2022-04-13 09:57:36,2022-04-13 10:18:50,0.354
24,50,103,SB-416,D572-57850-203,D200588500,10,1,0.134,0.134,0.134,0.096,0.096,0.096,0.039,0.039,0.039,2022-04-13 10:19:04,2022-04-13 10:29:38,0.176
24,50,103,SB-416,D572-57850-203,D200588540,10,1,0.134,0.134,0.134,0.103,0.103,0.103,0.032,0.032,0.032,2022-04-13 10:29:44,2022-04-13 10:41:22,0.194
24,50,103,SB-416,D572-57850-203,D200588550,10,1,0.135,0.135,0.135,0.103,0.103,0.103,0.032,0.032,0.032,2022-04-13 10:41:28,2022-04-13 11:04:22,0.382
24,50,103,SB-416,D572-57850-203,D200588560,10,1,0.134,0.134,0.134,0.104,0.104,0.104,0.029,0.029,0.029,2022-04-13 11:04:27,2022-04-13 11:14:57,0.175
24,50,103,SB-416,D572-57850-203,D200588590,10,1,0.135,0.135,0.135,0.113,0.113,0.113,0.022,0.022,0.022,2022-04-13 11:15:05,2022-04-13 11:25:30,0.174
24,50,103,SB-416,D572-57850-203,D200588600,10,1,0.135,0.135,0.135,0.097,0.097,0.097,0.037,0.037,0.037,2022-04-13 11:25:40,2022-04-13 11:37:01,0.189
24,50,103,SB-416,D572-57850-203,D200588620,10,1,0.135,0.135,0.135,0.105,0.105,0.105,0.029,0.029,0.029,2022-04-13 11:37:10,2022-04-13 11:56:31,0.322
24,50,103,SB-416,D572-57849-203,D200589090,10,5,0.169,0.17,0.169,0.131,0.136,0.126,0.039,0.043,0.034,2022-04-13 19:55:30,2022-04-13 21:46:14,1.846
24,50,103,SB-416,D572-57850-203,D200588470,10,1,0.135,0.135,0.135,0.094,0.094,0.094,0.041,0.041,0.041,2022-04-13 09:39:38,2022-04-13 09:57:27,0.297
24,50,103,SB-416,D572-57849-203,D200589070,20,1,0.674,0.674,0.674,0.489,0.489,0.489,0.185,0.185,0.185,2022-04-14 06:07:34,2022-04-14 07:25:57,1.306
24,50,103,SB-416,D572-57849-202,D200588900,10,8,0.169,0.17,0.168,0.134,0.142,0.132,0.035,0.038,0.027,2022-04-13 15:29:51,2022-04-13 18:13:45,2.732
24,50,103,SB-416,D572-57849-203,D200589060,10,5,0.169,0.17,0.169,0.131,0.136,0.126,0.039,0.043,0.034,2022-04-13 19:55:30,2022-04-13 21:46:14,1.846
