factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
23,49,115,DMC60T#3,162D612605-2001,D200594910,30,1,1,2022-04-08 05:52:20.446057,2022-04-08 08:18:26.795000,2.384,0.051,2.435
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,1,2022-04-08 09:04:19.973225,2022-04-08 09:59:56.659158,0.83,0.097,0.927
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,2,2022-04-08 10:25:44.034916,2022-04-08 11:16:19.322055,0.818,0.025,0.843
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,3,2022-04-08 11:23:16.745000,2022-04-08 13:00:57.017431,0.793,0.835,1.628
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,4,2022-04-08 13:05:29.016174,2022-04-08 13:53:42.470765,0.779,0.025,0.804
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,5,2022-04-08 13:58:30.572744,2022-04-08 14:46:14.415382,0.781,0.015,0.796
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,6,2022-04-08 14:51:20.532134,2022-04-08 15:41:28.969000,0.789,0.047,0.836
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,7,2022-04-08 15:45:54.975000,2022-04-08 16:37:04.272647,0.783,0.069,0.853
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,8,2022-04-08 16:42:45.412000,2022-04-08 17:30:45.478000,0.782,0.018,0.8
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,9,2022-04-08 17:35:49.206717,2022-04-08 18:33:55.435798,0.778,0.19,0.968
23,49,115,DMC60T#3,182A5703-3,D200599800,30,10,10,2022-04-08 18:41:35.558775,2022-04-08 19:30:39.611000,0.781,0.037,0.818
21,47,111,ECOSPEED F1040 #2,V5725352020400,D200593310,30,1,1,2022-04-08 08:14:27.007000,2022-04-08 11:21:04.051000,2.204,0.906,3.11
21,47,111,ECOSPEED F1040 #2,V5725416620400,D200605800,10,1,1,2022-04-08 11:32:07.934000,2022-04-08 12:32:20.254000,0.993,0.011,1.003
21,47,111,ECOSPEED F1040 #2,V5725352020400,D200593290,30,1,1,2022-04-08 13:13:26.075000,2022-04-08 15:55:48.783000,2.222,0.485,2.706
21,47,111,ECOSPEED F1040 #2,V5725352120800,D200600530,10,1,1,2022-04-08 16:06:20.913000,2022-04-08 16:58:48.954000,0.834,0.04,0.874
21,47,111,ECOSPEED F1040 #2,V5725352120800,D200600520,10,1,1,2022-04-08 17:46:47.211000,2022-04-08 18:39:37.186000,0.853,0.027,0.881
21,47,111,ECOSPEED F1040 #2,V5725352620000,D200605580,20,1,1,2022-04-08 18:56:15.257000,2022-04-08 19:29:13.445000,0.54,0.009,0.549
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,1,2022-04-07 01:10:22.237000,2022-04-07 04:07:30.770000,2.409,0.543,2.952
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,2,2022-04-07 04:13:46.792000,2022-04-07 07:15:31.271000,1.975,1.054,3.029
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,3,2022-04-07 07:22:16.951000,2022-04-07 10:42:21.583000,2.161,1.174,3.335
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,4,2022-04-07 11:07:13.765000,2022-04-07 14:00:40.193000,2.179,0.712,2.891
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,5,2022-04-07 14:09:08.041000,2022-04-07 17:05:06.385000,2.398,0.534,2.933
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,6,2022-04-07 17:35:26.808000,2022-04-07 20:37:27.246000,2.036,0.997,3.033
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,7,2022-04-07 20:42:32.953000,2022-04-07 23:42:37.387000,2.286,0.715,3.001
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,8,2022-04-08 01:08:43.752000,2022-04-08 04:00:00.184000,2.003,0.852,2.855
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,9,2022-04-08 04:04:02.299000,2022-04-08 06:46:36.799000,2.052,0.657,2.71
21,84,107,EVER 7,141T1381-66,Y200181240,50,10,10,2022-04-08 06:57:16.610000,2022-04-08 10:00:52.938000,2.308,0.752,3.06
21,84,107,EVER 7,30P171700105-001A-K,D200574940,40,1,1,2022-04-08 20:06:52.755000,2022-04-08 23:17:49.226000,1.926,1.256,3.182
21,47,109,G3020 #1,30P176101200-001A,D200592080,40,3,1,2022-04-08 07:39:00.117000,2022-04-08 12:55:34.816000,3.688,1.588,5.276
21,47,109,G3020 #1,30P176101200-001A,D200592080,40,3,2,2022-04-08 13:30:25.051000,2022-04-08 18:16:33.860000,3.707,1.062,4.769
21,47,109,G3020 #1,30P176101200-001A,D200592080,40,3,3,2022-04-08 19:21:29.948000,2022-04-08 23:58:08.488000,3.702,0.908,4.611
21,47,112,HFP1540 PROTO,V5312019120000,D200582390,60,1,1,2022-04-08 08:12:41.014000,2022-04-08 16:28:50.862000,6.324,1.945,8.269
23,49,117,KT MODU LINE #3,182A1507-753,D200580940,40,6,1,2022-04-06 16:44:30.985000,2022-04-06 23:05:20.166000,5.54,0.807,6.347
23,49,117,KT MODU LINE #3,182A1507-753,D200580940,40,6,2,2022-04-07 00:07:00.352000,2022-04-07 06:36:59.342000,5.556,0.944,6.5
23,49,117,KT MODU LINE #3,182A1507-753,D200580940,40,6,3,2022-04-07 07:09:19.383213,2022-04-07 13:45:44.685000,5.784,0.823,6.607
23,49,117,KT MODU LINE #3,182A1507-753,D200580940,40,6,4,2022-04-07 14:13:40.581000,2022-04-07 20:07:51.565223,5.518,0.385,5.903
23,49,117,KT MODU LINE #3,182A1507-753,D200580940,40,6,5,2022-04-07 21:55:22.082000,2022-04-08 05:11:42.752940,6.053,1.22,7.272
23,49,117,KT MODU LINE #3,182A1507-753,D200580940,40,6,6,2022-04-08 07:04:09.106299,2022-04-08 12:58:38.343000,5.614,0.294,5.908
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,1,2022-04-07 01:03:47.695013,2022-04-07 02:29:41.831401,1.302,0.129,1.432
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,2,2022-04-07 03:11:41.901267,2022-04-07 05:34:32.076313,1.412,0.969,2.381
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,3,2022-04-07 06:27:42.176183,2022-04-07 08:27:28.365427,1.393,0.603,1.996
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,4,2022-04-07 09:16:32.126720,2022-04-07 11:08:00.625730,1.39,0.468,1.858
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,5,2022-04-07 12:08:06.508418,2022-04-07 14:19:52.937597,1.239,0.957,2.196
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,6,2022-04-07 15:31:33.055151,2022-04-07 17:52:05.298765,1.393,0.949,2.342
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,7,2022-04-07 19:28:53.438693,2022-04-07 21:09:51.574960,1.383,0.3,1.683
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,8,2022-04-07 22:19:51.684217,2022-04-08 01:09:11.923366,1.402,1.421,2.822
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,9,2022-04-08 01:57:41.973013,2022-04-08 03:36:28.021741,1.394,0.252,1.646
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,10,2022-04-08 04:22:34.087811,2022-04-08 05:30:40.297768,1.001,0.134,1.135
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,11,2022-04-08 06:16:56.347351,2022-04-08 07:15:58.438520,0.984,0.0,0.984
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,12,2022-04-08 08:44:04.559771,2022-04-08 09:43:36.627082,0.992,0.0,0.992
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,13,2022-04-08 10:41:40.696690,2022-04-08 11:48:40.589203,1.023,0.094,1.117
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,14,2022-04-08 13:35:50.950952,2022-04-08 14:44:21.071845,1.037,0.105,1.142
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,15,2022-04-08 15:25:01.136569,2022-04-08 16:26:35.155357,1.026,0.0,1.026
24,50,104,MC18200 #1,182T3103-8A,D200582120,40,16,16,2022-04-08 21:05:31.694454,2022-04-08 22:08:03.785100,1.034,0.008,1.042
