factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
23,49,115,DMC60T#3,172A3201-4,D200597910,60,12,0.814,1.225,0.775,0.784,0.864,0.775,0.03,0.361,0.0,2022-04-22 00:28:49,2022-04-22 18:36:26,18.127
21,84,48,DMU 50 3rd Generation #2,114A7311-604,Y200158980,50,16,0.823,2.099,0.518,0.488,0.511,0.483,0.335,1.613,0.027,2022-04-21 18:43:16,2022-04-22 13:06:50,18.393
21,84,48,DMU 50 3rd Generation #2,114A7321-603,Y200159010,50,14,0.81,1.85,0.631,0.594,0.602,0.59,0.216,1.255,0.038,2022-04-22 13:07:08,2022-04-23 04:40:35,15.558
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200600410,30,1,3.351,3.351,3.351,2.791,2.791,2.791,0.561,0.561,0.561,2022-04-22 09:45:10,2022-04-22 13:38:52,3.895
21,47,111,ECOSPEED F1040 #2,V5725351820200,D200593440,30,1,3.637,3.637,3.637,2.792,2.792,2.792,0.845,0.845,0.845,2022-04-22 15:19:29,2022-04-22 19:01:31,3.701
21,47,111,ECOSPEED F1040 #2,V5725351820200,D200600420,20,1,1.162,1.162,1.162,1.107,1.107,1.107,0.056,0.056,0.056,2022-04-22 08:20:20,2022-04-22 09:44:59,1.411
21,47,111,ECOSPEED F1040 #2,V5725416920800,D200600330,10,1,0.855,0.855,0.855,0.836,0.836,0.836,0.019,0.019,0.019,2022-04-22 13:39:49,2022-04-22 14:36:04,0.938
21,84,107,EVER 7,30P171700105-001A-K,D200574910,50,1,16.367,16.367,16.367,7.554,7.554,7.554,8.813,8.813,8.813,2022-04-21 17:56:35,2022-04-22 11:13:39,17.284
21,84,107,EVER 7,30P171700105-001A-K,D200574940,50,1,16.191,16.191,16.191,7.799,7.799,7.799,8.391,8.391,8.391,2022-04-22 11:14:05,2022-04-23 04:13:48,16.995
21,47,106,FMS ZT-800 #3,116W2309-609,D200616340,20,2,8.678,15.29,2.065,0.914,1.107,0.722,7.762,14.182,1.343,2022-04-21 18:05:16,2022-04-22 13:41:03,19.596
21,47,106,FMS ZT-800 #3,116W2309-609,D200616360,20,1,1.803,1.803,1.803,0.592,0.592,0.592,1.211,1.211,1.211,2022-04-22 13:41:12,2022-04-22 16:05:54,2.412
21,47,109,G3020 #1,30P315243101-001A,D200605510,20,6,3.81,6.072,2.665,1.886,2.092,1.814,1.924,3.981,0.767,2022-04-21 08:59:13,2022-04-23 03:28:16,42.484
23,49,167,H5-800,RD00102314-5,Y200165070,50,7,3.366,5.706,2.465,2.458,2.558,2.344,0.908,3.361,0.088,2022-04-22 03:30:46,2022-04-23 05:52:14,26.358
23,49,167,H5-800,181A3402-1,Y200179640,40,5,2.688,3.004,2.462,2.393,2.53,2.069,0.295,0.935,0.114,2022-04-20 15:18:01,2022-04-22 10:37:39,43.327
23,49,118,HU80A-5X,V5725305020700,D200594940,30,1,19.457,19.457,19.457,16.651,16.651,16.651,2.806,2.806,2.806,2022-04-21 21:47:53,2022-04-22 16:30:11,18.705
23,49,117,KT MODU LINE #3,182A1507-753,D200594690,40,6,7.887,9.244,6.4,5.934,6.457,5.575,1.952,3.12,0.451,2022-04-20 05:40:41,2022-04-22 15:45:43,58.084
24,50,104,MC18200 #1,D572-57842-203,D200609890,20,1,1.139,1.139,1.139,0.983,0.983,0.983,0.156,0.156,0.156,2022-04-22 06:48:47,2022-04-22 11:12:03,4.388
23,49,114,MP2150,112W2206-2,D200608390,20,1,4.554,4.554,4.554,4.03,4.03,4.03,0.524,0.524,0.524,2022-04-22 22:25:29,2022-04-23 03:40:02,5.242
23,49,116,MYNX500#1,182A5014-43,D200601080,20,12,0.496,1.03,0.443,0.458,0.612,0.428,0.038,0.418,0.0,2022-04-22 07:28:02,2022-04-22 15:49:21,8.355
23,49,116,MYNX500#1,182A5014-44,D200601090,20,13,0.539,0.96,0.475,0.468,0.497,0.441,0.071,0.492,0.0,2022-04-22 15:49:35,2022-04-23 03:28:51,11.654
24,50,103,SB-416,D572-40297-203,D200614290,10,1,0.114,0.114,0.114,0.081,0.081,0.081,0.033,0.033,0.033,2022-04-22 16:14:03,2022-04-22 16:23:13,0.153
24,50,103,SB-416,D572-40297-203,D200614280,10,1,0.114,0.114,0.114,0.09,0.09,0.09,0.025,0.025,0.025,2022-04-22 13:59:41,2022-04-22 14:09:05,0.157
24,50,103,SB-416,D572-40297-203,D200614270,10,1,0.162,0.162,0.162,0.083,0.083,0.083,0.078,0.078,0.078,2022-04-22 13:46:27,2022-04-22 13:59:32,0.218
24,50,103,SB-416,D572-40297-203,D200614260,10,1,0.114,0.114,0.114,0.081,0.081,0.081,0.033,0.033,0.033,2022-04-22 14:35:08,2022-04-22 15:31:35,0.941
24,50,103,SB-416,D572-40297-203,D200614250,10,1,0.115,0.115,0.115,0.082,0.082,0.082,0.033,0.033,0.033,2022-04-22 14:19:34,2022-04-22 14:34:55,0.256
24,50,103,SB-416,D572-40292-203,D200615870,20,1,0.564,0.564,0.564,0.507,0.507,0.507,0.057,0.057,0.057,2022-04-23 04:41:45,2022-04-23 05:38:47,0.951
24,50,103,SB-416,D572-40297-203,D200614190,10,1,0.113,0.113,0.113,0.089,0.089,0.089,0.024,0.024,0.024,2022-04-22 15:52:24,2022-04-22 16:03:20,0.182
24,50,103,SB-416,D572-40297-203,D200614180,10,1,0.115,0.115,0.115,0.087,0.087,0.087,0.028,0.028,0.028,2022-04-22 15:42:47,2022-04-22 15:52:16,0.158
24,50,103,SB-416,D572-40297-203,D200589230,10,1,0.114,0.114,0.114,0.082,0.082,0.082,0.032,0.032,0.032,2022-04-22 15:31:43,2022-04-22 15:42:38,0.182
24,50,103,SB-416,D572-40297-203,D200589220,10,1,0.114,0.114,0.114,0.082,0.082,0.082,0.032,0.032,0.032,2022-04-22 14:09:14,2022-04-22 14:19:25,0.17
24,50,103,SB-416,D572-40292-203,D200615890,10,1,0.236,0.236,0.236,0.203,0.203,0.203,0.033,0.033,0.033,2022-04-22 13:09:53,2022-04-22 13:46:18,0.607
24,50,103,SB-416,D572-40292-203,D200615880,20,1,0.562,0.562,0.562,0.496,0.496,0.496,0.066,0.066,0.066,2022-04-23 02:56:10,2022-04-23 03:53:36,0.957
24,50,103,SB-416,D572-40292-203,D200615880,10,1,0.236,0.236,0.236,0.195,0.195,0.195,0.041,0.041,0.041,2022-04-22 11:55:34,2022-04-22 13:09:46,1.237
24,50,103,SB-416,D572-40297-203,D200614300,10,1,0.114,0.114,0.114,0.082,0.082,0.082,0.032,0.032,0.032,2022-04-22 16:23:22,2022-04-22 16:32:39,0.155
24,50,103,SB-416,D572-40297-203,D200614240,10,1,0.116,0.116,0.116,0.083,0.083,0.083,0.032,0.032,0.032,2022-04-22 16:03:29,2022-04-22 16:13:54,0.174
24,50,103,SB-416,D572-40292-203,D200615860,10,1,0.237,0.237,0.237,0.218,0.218,0.218,0.019,0.019,0.019,2022-04-22 11:14:11,2022-04-22 11:33:24,0.32
24,50,103,SB-416,D572-40292-203,D200615850,10,1,0.237,0.237,0.237,0.199,0.199,0.199,0.038,0.038,0.038,2022-04-22 10:51:09,2022-04-22 11:14:03,0.382
24,50,103,SB-416,D572-40285-203,D200587790,20,1,0.839,0.839,0.839,0.633,0.633,0.633,0.206,0.206,0.206,2022-04-22 06:21:35,2022-04-22 09:34:55,3.222
24,50,103,SB-416,D572-40292-203,D200591100,20,1,0.562,0.562,0.562,0.484,0.484,0.484,0.078,0.078,0.078,2022-04-22 22:43:32,2022-04-22 23:31:12,0.794
24,50,103,SB-416,D572-40292-203,D200615870,10,1,0.234,0.234,0.234,0.211,0.211,0.211,0.023,0.023,0.023,2022-04-22 11:33:33,2022-04-22 11:55:24,0.364
24,50,103,SB-416,D572-40297-203,D200614310,10,1,0.111,0.111,0.111,0.077,0.077,0.077,0.034,0.034,0.034,2022-04-22 16:32:49,2022-04-22 16:48:17,0.258
24,50,103,SB-416,D572-40292-203,D200591130,20,1,0.57,0.57,0.57,0.51,0.51,0.51,0.06,0.06,0.06,2022-04-23 01:19:14,2022-04-23 02:00:11,0.682
24,50,103,SB-416,D572-40292-203,D200591110,20,1,0.563,0.563,0.563,0.453,0.453,0.453,0.11,0.11,0.11,2022-04-22 23:31:19,2022-04-23 01:19:07,1.797
24,50,103,SB-416,D572-40292-203,D200591600,20,1,0.563,0.563,0.563,0.395,0.395,0.395,0.168,0.168,0.168,2022-04-22 16:48:24,2022-04-22 20:07:38,3.321
24,50,103,SB-416,D572-40292-203,D200615820,10,1,0.25,0.25,0.25,0.217,0.217,0.217,0.033,0.033,0.033,2022-04-22 09:35:05,2022-04-22 10:13:54,0.647
24,50,103,SB-416,D572-40292-203,D200615830,10,1,0.238,0.238,0.238,0.221,0.221,0.221,0.017,0.017,0.017,2022-04-22 10:14:03,2022-04-22 10:32:18,0.304
24,50,103,SB-416,D572-40292-203,D200615840,10,1,0.238,0.238,0.238,0.219,0.219,0.219,0.019,0.019,0.019,2022-04-22 10:32:27,2022-04-22 10:51:00,0.309
24,50,103,SB-416,D572-40292-203,D200591590,20,1,0.563,0.563,0.563,0.487,0.487,0.487,0.076,0.076,0.076,2022-04-22 20:07:50,2022-04-22 21:36:58,1.486
24,50,103,SB-416,D572-40292-203,D200591120,20,1,0.62,0.62,0.62,0.5,0.5,0.5,0.12,0.12,0.12,2022-04-23 02:00:18,2022-04-23 02:56:02,0.929
21,47,108,SNK RB-200F(2060),182T5202-1A,D200583430,30,1,7.628,7.628,7.628,6.121,6.121,6.121,1.507,1.507,1.507,2022-04-22 03:26:07,2022-04-22 11:26:50,8.012
21,47,108,SNK RB-200F(2060),182T5202-1A,D200583440,30,1,8.08,8.08,8.08,7.212,7.212,7.212,0.868,0.868,0.868,2022-04-22 14:03:54,2022-04-22 23:07:09,9.054
23,49,119,VMP8-6P,A81063320-03,D200609740,20,1,6.423,6.423,6.423,4.128,4.128,4.128,2.295,2.295,2.295,2022-04-22 20:52:20,2022-04-23 05:37:12,8.748
23,49,119,VMP8-6P,A81063320-03,D200609640,20,1,4.937,4.937,4.937,4.127,4.127,4.127,0.81,0.81,0.81,2022-04-22 03:13:21,2022-04-22 20:50:42,17.622
