factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,1,2022-03-03 01:02:25.707,2022-03-03 01:58:17.897,0.61,0.321,0.931
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,2,2022-03-03 02:08:33.904,2022-03-03 02:51:53.798,0.552,0.17,0.722
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,3,2022-03-03 02:57:06.016,2022-03-03 03:30:15.750,0.535,0.017,0.553
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,4,2022-03-03 03:41:09.772,2022-03-03 04:14:20.138,0.542,0.011,0.553
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,5,2022-03-03 04:19:45.941,2022-03-03 05:01:14.011,0.583,0.108,0.691
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,6,2022-03-03 05:05:22.233,2022-03-03 05:42:08.211,0.594,0.019,0.613
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,7,2022-03-03 05:48:02.002,2022-03-03 06:38:24.318,0.602,0.238,0.84
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,8,2022-03-03 06:41:26.320,2022-03-03 07:18:10.482,0.593,0.019,0.612
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,9,2022-03-03 07:22:26.291,2022-03-03 08:23:32.386,0.566,0.452,1.018
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,10,2022-03-03 08:29:40.629,2022-03-03 09:02:34.351,0.534,0.014,0.548
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,11,2022-03-03 09:08:08.463,2022-03-03 09:41:08.631,0.537,0.013,0.55
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,12,2022-03-03 09:52:10.551,2022-03-03 10:24:58.773,0.528,0.018,0.547
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,13,2022-03-03 10:35:38.397,2022-03-03 11:08:28.703,0.541,0.006,0.547
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,14,2022-03-03 11:14:28.707,2022-03-03 11:47:22.982,0.536,0.013,0.548
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,15,2022-03-03 11:58:37.010,2022-03-03 12:31:31.085,0.538,0.01,0.548
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,16,2022-03-03 13:03:24.952,2022-03-03 13:36:19.096,0.537,0.012,0.548
21,84,48,DMU 50 3rd Generation #2,326P6S5275-203,Y200158470,60,1,1,2022-03-03 15:54:45.471,2022-03-03 17:32:23.459,0.531,1.097,1.627
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200578620,10,1,1,2022-03-03 09:08:52.880,2022-03-03 10:02:33.368,0.808,0.087,0.895
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200578540,20,1,1,2022-03-03 10:32:37.238,2022-03-03 11:05:05.563,0.472,0.069,0.541
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200578570,20,1,1,2022-03-03 11:36:01.566,2022-03-03 12:09:07.674,0.491,0.061,0.552
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200578560,20,1,1,2022-03-03 13:28:20.094,2022-03-03 14:01:36.204,0.526,0.029,0.554
21,47,111,ECOSPEED F1040 #2,V5725352620000,D200578590,20,1,1,2022-03-03 14:30:38.302,2022-03-03 15:03:52.299,0.489,0.064,0.554
21,47,111,ECOSPEED F1040 #2,V5725352620000,D200578580,20,1,1,2022-03-03 15:33:38.325,2022-03-03 16:06:40.386,0.5,0.051,0.551
21,47,111,ECOSPEED F1040 #2,V5725352620000,D200578550,20,1,1,2022-03-03 16:32:22.586,2022-03-03 17:05:28.673,0.486,0.066,0.552
21,47,111,ECOSPEED F1040 #2,V5725352720100,D200578530,20,1,1,2022-03-03 17:52:58.817,2022-03-03 18:24:40.804,0.463,0.066,0.528
21,47,111,ECOSPEED F1040 #2,V5725352720100,D200578510,20,1,1,2022-03-03 18:55:02.881,2022-03-03 19:26:42.907,0.468,0.059,0.528
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200578600,20,1,1,2022-03-03 20:35:31.101,2022-03-04 01:13:38.085,2.865,1.77,4.635
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200578620,20,1,1,2022-03-04 01:37:46.372,2022-03-04 05:01:28.680,2.752,0.643,3.395
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200578980,10,1,1,2022-03-02 18:31:56.471,2022-03-02 20:05:24.727,1.082,0.476,1.558
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200578990,10,1,1,2022-03-03 08:57:26.573,2022-03-03 10:11:22.661,0.668,0.564,1.232
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200579000,10,1,1,2022-03-03 10:39:06.935,2022-03-03 12:05:18.890,0.671,0.765,1.437
21,47,110,YK 3070(TCP-30TS),F5725120720101,D200579010,10,1,1,2022-03-03 13:27:19.110,2022-03-03 14:43:05.281,0.75,0.513,1.263
