factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
21,84,48,DMU 50 3rd Generation #2,326P6S5275-203,Y200158470,60,1,1.627,1.627,1.627,0.531,0.531,0.531,1.097,1.097,1.097,2022-03-03 15:49:46,2022-03-03 17:43:14,1.891
21,84,48,DMU 50 3rd Generation #2,147A9810-51,Y200146480,40,16,0.648,1.018,0.547,0.558,0.61,0.528,0.09,0.452,0.006,2022-03-02 23:13:19,2022-03-03 13:55:20,14.7
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200578620,20,1,3.395,3.395,3.395,2.752,2.752,2.752,0.643,0.643,0.643,2022-03-04 01:33:58,2022-03-04 05:05:06,3.519
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200578620,10,1,0.895,0.895,0.895,0.808,0.808,0.808,0.087,0.087,0.087,2022-03-03 09:09:43,2022-03-03 10:36:51,1.452
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200578600,20,1,4.635,4.635,4.635,2.865,2.865,2.865,1.77,1.77,1.77,2022-03-03 20:34:55,2022-03-04 01:19:24,4.741
21,47,111,ECOSPEED F1040 #2,V5725352720100,D200578530,20,1,0.528,0.528,0.528,0.463,0.463,0.463,0.066,0.066,0.066,2022-03-03 17:53:59,2022-03-03 18:59:25,1.091
21,47,111,ECOSPEED F1040 #2,V5725352720100,D200578510,20,1,0.528,0.528,0.528,0.468,0.468,0.468,0.059,0.059,0.059,2022-03-03 18:59:45,2022-03-03 20:28:54,1.486
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200578570,20,1,0.552,0.552,0.552,0.491,0.491,0.491,0.061,0.061,0.061,2022-03-03 11:36:47,2022-03-03 13:29:37,1.881
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200578560,20,1,0.554,0.554,0.554,0.526,0.526,0.526,0.029,0.029,0.029,2022-03-03 13:29:57,2022-03-03 14:32:59,1.051
21,47,111,ECOSPEED F1040 #2,V5725352620000,D200578590,20,1,0.554,0.554,0.554,0.489,0.489,0.489,0.064,0.064,0.064,2022-03-03 14:33:13,2022-03-03 15:34:14,1.017
21,47,111,ECOSPEED F1040 #2,V5725352620000,D200578580,20,1,0.551,0.551,0.551,0.5,0.5,0.5,0.051,0.051,0.051,2022-03-03 15:34:27,2022-03-03 16:33:03,0.977
21,47,111,ECOSPEED F1040 #2,V5725352620000,D200578550,20,1,0.552,0.552,0.552,0.486,0.486,0.486,0.066,0.066,0.066,2022-03-03 16:33:20,2022-03-03 17:53:46,1.341
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200578540,20,1,0.541,0.541,0.541,0.472,0.472,0.472,0.069,0.069,0.069,2022-03-03 10:37:25,2022-03-03 11:36:33,0.986
21,47,110,YK 3070(TCP-30TS),F5725120720101,D200579010,10,1,1.263,1.263,1.263,0.75,0.75,0.75,0.513,0.513,0.513,2022-03-03 13:22:58,2022-03-03 15:24:09,2.02
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200579000,10,1,1.437,1.437,1.437,0.671,0.671,0.671,0.765,0.765,0.765,2022-03-03 10:40:38,2022-03-03 12:55:35,2.249
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200578990,10,1,1.232,1.232,1.232,0.668,0.668,0.668,0.564,0.564,0.564,2022-03-03 08:57:01,2022-03-03 10:40:15,1.721
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200578980,10,1,1.558,1.558,1.558,1.082,1.082,1.082,0.476,0.476,0.476,2022-03-02 18:47:35,2022-03-03 08:56:34,14.15
