factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
21,84,48,DMU 50 3rd Generation #2,RD00103134-47,Y200147710,50,2,1,2022-03-08 05:29:31.561,2022-03-08 06:36:11.588,1.094,0.017,1.111
21,84,48,DMU 50 3rd Generation #2,RD00103134-47,Y200147710,50,2,2,2022-03-08 06:49:49.508,2022-03-08 07:56:27.806,1.097,0.014,1.111
21,84,48,DMU 50 3rd Generation #2,RD00103134-48,Y200147740,50,3,1,2022-03-08 10:36:04.013,2022-03-08 11:42:22.102,1.09,0.015,1.105
21,84,48,DMU 50 3rd Generation #2,RD00103134-48,Y200147740,50,3,2,2022-03-08 11:52:43.910,2022-03-08 12:59:00.143,1.092,0.012,1.105
21,84,48,DMU 50 3rd Generation #2,RD00103134-48,Y200147740,50,3,3,2022-03-08 13:09:46.378,2022-03-08 14:16:00.422,1.095,0.009,1.104
21,84,48,DMU 50 3rd Generation #2,RD00103134-48,Y200147730,50,1,1,2022-03-08 15:55:08.631,2022-03-08 17:03:36.847,1.106,0.036,1.141
21,84,48,DMU 50 3rd Generation #2,RD00103134-48,Y200147730,60,2,1,2022-03-08 20:25:47.116,2022-03-08 23:00:09.382,1.842,0.731,2.573
21,84,48,DMU 50 3rd Generation #2,RD00103134-48,Y200147730,60,2,2,2022-03-08 23:34:23.456,2022-03-09 02:24:43.861,1.856,0.983,2.839
21,47,110,YK 3070(TCP-30TS),F5725120620001,D200578900,10,1,1,2022-03-08 08:08:23.974,2022-03-08 09:51:48.413,0.806,0.917,1.723
21,47,110,YK 3070(TCP-30TS),F5725120620101,D200578910,10,1,1,2022-03-08 10:54:24.461,2022-03-08 13:43:28.711,0.804,2.014,2.818
21,47,110,YK 3070(TCP-30TS),F5725120620101,D200578920,10,1,1,2022-03-08 14:07:55.087,2022-03-08 17:07:59.297,0.884,2.117,3.001
