factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
23,49,115,DMC60T#3,85F7451-603,D200600720,30,4,1,2022-04-21 10:49:29.267000,2022-04-21 14:02:35.239571,2.2,1.018,3.218
23,49,115,DMC60T#3,85F7451-603,D200600720,30,4,2,2022-04-21 14:24:33.632000,2022-04-21 16:33:46.743809,2.154,0.0,2.154
23,49,115,DMC60T#3,85F7451-603,D200600720,30,4,3,2022-04-21 16:45:25.689000,2022-04-21 18:55:05.986000,2.139,0.022,2.161
23,49,115,DMC60T#3,85F7451-603,D200600720,30,4,4,2022-04-21 19:01:19.999000,2022-04-21 21:31:14.399000,2.146,0.353,2.498
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,1,2022-04-21 04:32:08.326000,2022-04-21 05:29:42.240000,0.472,0.488,0.959
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,2,2022-04-21 05:44:36.174000,2022-04-21 06:15:04.540000,0.486,0.022,0.508
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,3,2022-04-21 06:24:12.457000,2022-04-21 06:57:18.501000,0.486,0.066,0.552
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,4,2022-04-21 07:03:54.633000,2022-04-21 07:35:00.686000,0.484,0.034,0.518
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,5,2022-04-21 08:22:02.786000,2022-04-21 08:52:00.537000,0.484,0.015,0.499
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,6,2022-04-21 09:06:48.815000,2022-04-21 09:40:08.940000,0.486,0.069,0.556
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,7,2022-04-21 09:44:14.801000,2022-04-21 10:19:14.797000,0.487,0.096,0.583
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,8,2022-04-21 10:24:44.806000,2022-04-21 10:55:08.878000,0.487,0.019,0.507
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,9,2022-04-21 10:59:49.097000,2022-04-21 11:31:11.036000,0.485,0.038,0.523
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,10,2022-04-21 11:35:29.147000,2022-04-21 13:20:58.971000,0.488,1.271,1.758
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,11,2022-04-21 13:25:57.397000,2022-04-21 13:59:15.336000,0.487,0.068,0.555
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,12,2022-04-21 15:16:03.495000,2022-04-21 15:46:07.558000,0.488,0.013,0.501
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,13,2022-04-21 15:49:45.667000,2022-04-21 16:22:39.733000,0.488,0.06,0.548
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,14,2022-04-21 16:28:45.650000,2022-04-21 17:05:21.601000,0.487,0.123,0.61
21,84,48,DMU 50 3rd Generation #2,114A7311-603,Y200158970,50,15,15,2022-04-21 17:36:01.668000,2022-04-21 18:11:51.615000,0.475,0.123,0.597
21,47,111,ECOSPEED F1040 #2,V5725352220600,D200605750,20,1,1,2022-04-21 08:16:42.296000,2022-04-21 08:58:00.325000,0.612,0.076,0.688
21,47,111,ECOSPEED F1040 #2,V5725352220600,D200605740,20,1,1,2022-04-21 09:26:22.571000,2022-04-21 10:08:14.540000,0.656,0.042,0.698
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200600400,30,1,1,2022-04-21 10:34:48.740000,2022-04-21 15:16:15.703000,2.649,2.042,4.691
21,47,111,ECOSPEED F1040 #2,V5725352220600,D200605730,20,1,1,2022-04-21 15:24:51.307000,2022-04-21 16:05:35.749000,0.638,0.041,0.679
21,47,111,ECOSPEED F1040 #2,V5725351820200,D200600390,20,1,1,2022-04-21 16:31:33.599000,2022-04-21 17:40:58.142000,1.095,0.062,1.157
21,47,111,ECOSPEED F1040 #2,V5725351820200,D200600430,20,1,1,2022-04-21 17:59:00.100000,2022-04-21 19:08:24.191000,1.116,0.041,1.157
21,84,107,EVER 7,30P171700105-001A-K,D200574920,50,1,1,2022-04-20 21:50:22.848000,2022-04-21 16:31:07.614000,7.984,10.696,18.679
21,47,106,FMS ZT-800 #3,116W2313-605,D200607580,20,2,1,2022-04-20 13:54:25.964000,2022-04-20 16:23:26.282000,0.919,1.565,2.483
21,47,106,FMS ZT-800 #3,116W2313-605,D200607580,20,2,2,2022-04-20 17:49:56.877000,2022-04-21 08:53:57.750000,1.184,13.883,15.067
21,47,106,FMS ZT-800 #3,116W2313-605,D200607590,20,2,1,2022-04-21 10:13:54.226000,2022-04-21 12:41:48.341000,1.058,1.407,2.465
21,47,106,FMS ZT-800 #3,116W2313-605,D200607590,20,2,2,2022-04-21 13:37:18.933000,2022-04-21 17:06:17.318000,1.111,2.372,3.483
23,49,167,H5-800,RD00102312-3,Y200165050,50,1,1,2022-04-20 21:55:40.824000,2022-04-21 11:37:10.874959,9.422,4.269,13.692
23,49,167,H5-800,RF00102114-4,Y200184590,80,1,1,2022-04-21 06:48:47.525000,2022-04-21 11:36:47.546000,3.652,1.148,4.8
23,49,167,H5-800,RD00102302-3,Y200165000,50,3,1,2022-04-21 17:40:37.625000,2022-04-21 20:40:51.474353,2.346,0.658,3.004
23,49,167,H5-800,RD00102302-3,Y200165000,50,3,2,2022-04-21 20:56:57.902000,2022-04-21 23:35:00.239775,2.51,0.124,2.634
23,49,167,H5-800,RD00102302-3,Y200165000,50,3,3,2022-04-22 00:49:02.290000,2022-04-22 03:31:41.511245,2.521,0.19,2.711
24,50,104,MC18200 #1,D572-40290-203,D200610100,20,1,1,2022-04-22 02:03:51.518214,2022-04-22 03:04:23.575000,0.984,0.024,1.009
23,49,114,MP2150,112W2206-1,D200608400,10,3,1,2022-04-21 14:46:39.596943,2022-04-21 16:34:17.497278,0.594,1.2,1.794
23,49,114,MP2150,112W2206-1,D200608400,10,3,2,2022-04-21 18:25:22.222366,2022-04-21 20:02:38.174317,0.563,1.058,1.621
23,49,114,MP2150,112W2206-1,D200608400,10,3,3,2022-04-21 22:50:04.096600,2022-04-21 23:43:32.919761,0.535,0.356,0.891
23,49,114,MP2150,112W2206-1,D200608420,10,1,1,2022-04-22 01:02:16.695166,2022-04-22 01:46:26.573336,0.532,0.204,0.736
23,49,114,MP2150,112W2206-2,D200608390,10,1,1,2022-04-22 04:09:30.622919,2022-04-22 04:53:27.147775,0.506,0.226,0.732
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,1,2022-04-21 06:13:26.725000,2022-04-21 06:25:32.765000,0.202,0.0,0.202
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,2,2022-04-21 06:32:18.786000,2022-04-21 06:43:44.816211,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,3,2022-04-21 06:47:18.814000,2022-04-21 06:58:44.720935,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,4,2022-04-21 07:02:14.280746,2022-04-21 07:13:40.786000,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,5,2022-04-21 07:22:05.157039,2022-04-21 07:33:32.834000,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,6,2022-04-21 08:13:05.061022,2022-04-21 08:24:41.720203,0.194,0.0,0.194
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,7,2022-04-21 08:27:40.947654,2022-04-21 08:39:11.660830,0.192,0.0,0.192
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,8,2022-04-21 08:42:51.608679,2022-04-21 08:54:21.033000,0.192,0.0,0.192
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,9,2022-04-21 08:57:17.145000,2022-04-21 09:08:45.177000,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,10,2022-04-21 09:21:53.215000,2022-04-21 09:33:31.138000,0.194,0.0,0.194
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,11,2022-04-21 09:38:11.250000,2022-04-21 09:49:37.689373,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,12,2022-04-21 09:54:47.728476,2022-04-21 10:06:19.018000,0.192,0.0,0.192
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,1,2022-04-21 11:46:09.372000,2022-04-21 13:43:31.583000,0.85,1.106,1.956
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,2,2022-04-21 13:50:13.927000,2022-04-21 14:24:53.697000,0.578,0.0,0.578
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,3,2022-04-21 14:29:23.900000,2022-04-21 15:03:56.094000,0.576,0.0,0.576
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,4,2022-04-21 15:19:27.081300,2022-04-21 15:53:57.451662,0.575,0.0,0.575
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,5,2022-04-21 15:56:29.495017,2022-04-21 16:31:18.023000,0.58,0.0,0.58
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,6,2022-04-21 16:56:32.408000,2022-04-21 17:30:51.943522,0.572,0.0,0.572
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,7,2022-04-21 17:34:20.517000,2022-04-21 18:08:44.612000,0.573,0.0,0.573
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,8,2022-04-21 18:12:56.285028,2022-04-21 18:47:20.486000,0.573,0.0,0.573
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,9,2022-04-21 18:58:32.530000,2022-04-21 19:33:22.726000,0.581,0.0,0.581
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,10,2022-04-21 19:40:38.632000,2022-04-21 20:15:08.593060,0.575,0.0,0.575
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,11,2022-04-21 20:24:44.952000,2022-04-21 20:59:09.044203,0.573,0.0,0.573
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,12,2022-04-21 21:03:04.266096,2022-04-21 21:37:31.036000,0.574,0.0,0.574
23,49,116,MYNX500#1,182A5014-40,D200601070,20,12,1,2022-04-21 21:43:36.953000,2022-04-21 22:33:57.295000,0.563,0.276,0.839
23,49,116,MYNX500#1,182A5014-40,D200601070,20,12,2,2022-04-21 22:48:01.239000,2022-04-21 23:20:10.502978,0.536,0.0,0.536
23,49,116,MYNX500#1,182A5014-40,D200601070,20,12,3,2022-04-21 23:23:42.793103,2022-04-21 23:55:44.771975,0.534,0.0,0.534
