factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
23,49,167,H5-800,RD00102312-3,Y200165050,50,1,13.692,13.692,13.692,9.422,9.422,9.422,4.269,4.269,4.269,2022-04-20 21:18:00,2022-04-21 16:21:33,19.059
23,49,167,H5-800,RD00102302-3,Y200165000,50,3,2.783,3.004,2.634,2.459,2.521,2.346,0.324,0.658,0.124,2022-04-21 16:26:38,2022-04-22 03:30:25,11.063
24,50,104,MC18200 #1,D572-40290-203,D200610100,20,1,1.009,1.009,1.009,0.984,0.984,0.984,0.024,0.024,0.024,2022-04-22 01:50:31,2022-04-22 04:36:41,2.769
23,49,114,MP2150,112W2206-1,D200608420,10,1,0.736,0.736,0.736,0.532,0.532,0.532,0.204,0.204,0.204,2022-04-22 00:14:34,2022-04-22 03:07:18,2.879
23,49,114,MP2150,112W2206-1,D200608400,10,3,1.435,1.794,0.891,0.564,0.594,0.535,0.871,1.2,0.356,2022-04-21 14:51:17,2022-04-22 00:14:18,9.384
23,49,114,MP2150,112W2206-2,D200608390,10,1,0.732,0.732,0.732,0.506,0.506,0.506,0.226,0.226,0.226,2022-04-22 03:07:34,2022-04-22 06:09:56,3.039
23,49,116,MYNX500#1,182A5014-39,D200601060,20,12,0.69,1.956,0.572,0.598,0.85,0.572,0.092,1.106,0.0,2022-04-21 11:58:45,2022-04-21 21:46:11,9.791
23,49,116,MYNX500#1,182A5014-40,D200601070,20,12,0.56,0.839,0.534,0.537,0.563,0.534,0.023,0.276,0.0,2022-04-21 21:46:22,2022-04-22 07:27:50,9.691
23,49,116,MYNX500#1,182A5014-62,D200601130,10,12,0.193,0.202,0.191,0.193,0.202,0.191,0.0,0.0,0.0,2022-04-21 06:12:07,2022-04-21 10:26:17,4.236
24,50,103,SB-416,D572-40284-203,D200613940,10,1,0.163,0.163,0.163,0.154,0.154,0.154,0.009,0.009,0.009,2022-04-21 15:30:56,2022-04-21 15:41:09,0.17
24,50,103,SB-416,D572-40284-203,D200613950,10,1,0.162,0.162,0.162,0.147,0.147,0.147,0.015,0.015,0.015,2022-04-21 15:41:17,2022-04-21 15:54:16,0.216
24,50,103,SB-416,D572-40284-203,D200613960,10,1,0.163,0.163,0.163,0.152,0.152,0.152,0.011,0.011,0.011,2022-04-21 15:54:24,2022-04-21 16:08:33,0.236
24,50,103,SB-416,D572-40284-203,D200613970,10,1,0.162,0.162,0.162,0.152,0.152,0.152,0.01,0.01,0.01,2022-04-21 16:08:43,2022-04-21 17:37:01,1.472
24,50,103,SB-416,D572-40284-203,D200613980,10,1,0.164,0.164,0.164,0.15,0.15,0.15,0.014,0.014,0.014,2022-04-21 17:37:09,2022-04-21 17:48:55,0.196
24,50,103,SB-416,D572-40284-203,D200613990,10,1,0.162,0.162,0.162,0.147,0.147,0.147,0.015,0.015,0.015,2022-04-21 17:49:04,2022-04-21 18:01:08,0.201
24,50,103,SB-416,D572-40284-203,D200614000,10,1,0.162,0.162,0.162,0.143,0.143,0.143,0.019,0.019,0.019,2022-04-21 18:01:31,2022-04-21 18:53:17,0.863
24,50,103,SB-416,D572-40284-203,D200614010,10,1,0.164,0.164,0.164,0.159,0.159,0.159,0.005,0.005,0.005,2022-04-21 18:53:25,2022-04-21 19:12:51,0.324
24,50,103,SB-416,D572-40285-203,D200587850,20,1,0.913,0.913,0.913,0.688,0.688,0.688,0.225,0.225,0.225,2022-04-22 01:38:53,2022-04-22 02:48:49,1.166
24,50,103,SB-416,D572-40285-203,D200587840,20,1,0.798,0.798,0.798,0.676,0.676,0.676,0.123,0.123,0.123,2022-04-22 02:48:55,2022-04-22 03:57:23,1.141
24,50,103,SB-416,D572-40285-203,D200587860,20,1,0.772,0.772,0.772,0.672,0.672,0.672,0.099,0.099,0.099,2022-04-22 03:57:30,2022-04-22 05:41:33,1.734
24,50,103,SB-416,D572-40285-203,D200587870,20,1,1.6,1.6,1.6,0.691,0.691,0.691,0.909,0.909,0.909,2022-04-21 23:35:37,2022-04-22 01:38:46,2.052
24,50,103,SB-416,D572-40285-203,D200587880,20,1,0.773,0.773,0.773,0.682,0.682,0.682,0.092,0.092,0.092,2022-04-21 21:43:45,2022-04-21 22:42:14,0.975
24,50,103,SB-416,D572-40285-203,D200587890,20,1,0.78,0.78,0.78,0.677,0.677,0.677,0.103,0.103,0.103,2022-04-21 22:42:22,2022-04-21 23:35:30,0.886
24,50,103,SB-416,D572-40285-203,D200587900,20,1,0.891,0.891,0.891,0.696,0.696,0.696,0.195,0.195,0.195,2022-04-21 19:13:04,2022-04-21 20:15:29,1.04
24,50,103,SB-416,D572-40285-203,D200587910,20,1,0.809,0.809,0.809,0.688,0.688,0.688,0.122,0.122,0.122,2022-04-21 20:15:35,2022-04-21 21:43:36,1.467
24,50,103,SB-416,D572-40285-203,D200587780,20,1,0.549,0.549,0.549,0.496,0.496,0.496,0.053,0.053,0.053,2022-04-22 05:41:40,2022-04-22 06:21:26,0.663
24,50,103,SB-416,D572-40284-203,D200613930,10,1,0.163,0.163,0.163,0.159,0.159,0.159,0.004,0.004,0.004,2022-04-21 15:16:25,2022-04-21 15:30:48,0.24
24,50,103,SB-416,D572-40284-203,D200613900,10,1,0.163,0.163,0.163,0.158,0.158,0.158,0.004,0.004,0.004,2022-04-21 14:18:58,2022-04-21 14:29:44,0.179
24,50,103,SB-416,D572-40284-203,D200613910,10,1,0.162,0.162,0.162,0.149,0.149,0.149,0.012,0.012,0.012,2022-04-21 14:29:55,2022-04-21 14:43:54,0.233
24,50,103,SB-416,D572-40284-203,D200613740,10,1,0.303,0.303,0.303,0.163,0.163,0.163,0.141,0.141,0.141,2022-04-21 09:20:06,2022-04-21 09:41:17,0.353
24,50,103,SB-416,D572-40284-203,D200613750,10,1,0.164,0.164,0.164,0.163,0.163,0.163,0.001,0.001,0.001,2022-04-21 09:41:25,2022-04-21 10:18:05,0.611
24,50,103,SB-416,D572-40284-203,D200613800,10,1,0.171,0.171,0.171,0.161,0.161,0.161,0.009,0.009,0.009,2022-04-21 10:18:12,2022-04-21 10:29:33,0.189
24,50,103,SB-416,D572-40284-203,D200613920,10,1,0.162,0.162,0.162,0.142,0.142,0.142,0.02,0.02,0.02,2022-04-21 14:44:05,2022-04-21 15:16:17,0.537
24,50,103,SB-416,D572-57850-203,D200571750,20,1,3.745,3.745,3.745,0.444,0.444,0.444,3.301,3.301,3.301,2022-04-21 04:49:47,2022-04-21 09:19:51,4.501
24,50,103,SB-416,D572-40284-203,D200613830,10,1,0.163,0.163,0.163,0.163,0.163,0.163,0.0,0.0,0.0,2022-04-21 10:55:02,2022-04-21 11:06:36,0.193
24,50,103,SB-416,D572-40284-203,D200613810,10,1,0.162,0.162,0.162,0.152,0.152,0.152,0.01,0.01,0.01,2022-04-21 10:31:53,2022-04-21 10:42:10,0.171
24,50,103,SB-416,D572-40284-203,D200613850,10,1,0.163,0.163,0.163,0.154,0.154,0.154,0.009,0.009,0.009,2022-04-21 11:18:51,2022-04-21 11:30:59,0.202
24,50,103,SB-416,D572-40284-203,D200613860,10,1,0.164,0.164,0.164,0.159,0.159,0.159,0.006,0.006,0.006,2022-04-21 11:31:16,2022-04-21 11:44:29,0.22
24,50,103,SB-416,D572-40284-203,D200613870,10,1,0.162,0.162,0.162,0.147,0.147,0.147,0.016,0.016,0.016,2022-04-21 11:44:39,2022-04-21 13:43:29,1.981
24,50,103,SB-416,D572-40284-203,D200613880,10,1,0.165,0.165,0.165,0.161,0.161,0.161,0.004,0.004,0.004,2022-04-21 13:43:37,2022-04-21 13:56:49,0.22
24,50,103,SB-416,D572-40284-203,D200613890,10,1,0.304,0.304,0.304,0.153,0.153,0.153,0.151,0.151,0.151,2022-04-21 13:56:59,2022-04-21 14:18:51,0.364
24,50,103,SB-416,D572-40284-203,D200613840,10,1,0.162,0.162,0.162,0.147,0.147,0.147,0.016,0.016,0.016,2022-04-21 11:06:46,2022-04-21 11:18:41,0.199
24,50,103,SB-416,D572-40284-203,D200613820,10,1,0.161,0.161,0.161,0.151,0.151,0.151,0.01,0.01,0.01,2022-04-21 10:42:19,2022-04-21 10:54:55,0.21
21,47,108,SNK RB-200F(2060),182T5202-1A,D200583440,20,1,9.411,9.411,9.411,6.146,6.146,6.146,3.265,3.265,3.265,2022-04-21 07:13:33,2022-04-21 16:52:23,9.647
21,47,108,SNK RB-200F(2060),182T5202-1A,D200583510,20,1,7.775,7.775,7.775,6.577,6.577,6.577,1.198,1.198,1.198,2022-04-21 17:47:27,2022-04-22 01:38:53,7.857
23,49,119,VMP8-6P,A81063320-03,D200609630,20,1,6.171,6.171,6.171,4.144,4.144,4.144,2.027,2.027,2.027,2022-04-21 20:52:20,2022-04-22 03:13:11,6.348
23,49,119,VMP8-6P,A81063320-03,D200609620,20,1,5.6,5.6,5.6,4.158,4.158,4.158,1.441,1.441,1.441,2022-04-21 08:21:14,2022-04-21 20:48:20,12.452
23,49,119,VMP8-6P,A81063320-03,D200609610,20,1,10.275,10.275,10.275,4.178,4.178,4.178,6.098,6.098,6.098,2022-04-20 08:18:35,2022-04-21 08:12:08,23.892
