factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,1,2022-03-22 11:46:46.182,2022-03-22 12:37:40.088,0.82,0.029,0.848
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,2,2022-03-22 13:12:12.353,2022-03-22 14:05:40.474,0.817,0.074,0.891
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,3,2022-03-22 14:26:58.411,2022-03-22 15:18:46.734,0.831,0.033,0.863
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,4,2022-03-22 15:35:02.597,2022-03-22 16:28:08.764,0.833,0.052,0.885
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,5,2022-03-22 16:35:32.879,2022-03-22 17:26:24.983,0.832,0.016,0.848
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,6,2022-03-22 17:42:26.803,2022-03-22 18:33:16.824,0.808,0.039,0.847
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,7,2022-03-22 19:08:46.981,2022-03-22 20:00:45.282,0.804,0.062,0.866
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,8,2022-03-22 20:26:01.198,2022-03-22 21:16:53.137,0.836,0.012,0.848
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,9,2022-03-22 21:25:25.458,2022-03-22 22:16:19.579,0.839,0.009,0.848
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,10,2022-03-22 23:03:17.437,2022-03-22 23:54:13.749,0.837,0.012,0.849
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,11,2022-03-23 01:11:37.769,2022-03-23 02:02:31.884,0.833,0.015,0.848
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,12,2022-03-23 02:09:21.790,2022-03-23 03:00:16.034,0.834,0.014,0.848
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,13,2022-03-23 03:06:54.134,2022-03-23 03:57:50.250,0.839,0.01,0.849
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,14,2022-03-23 04:04:22.268,2022-03-23 04:55:20.368,0.837,0.012,0.849
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,15,2022-03-23 05:03:42.182,2022-03-23 05:54:38.390,0.837,0.012,0.849
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,16,2022-03-23 06:01:56.504,2022-03-23 06:52:50.589,0.837,0.012,0.848
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,17,2022-03-23 07:12:56.536,2022-03-23 08:03:52.732,0.833,0.016,0.849
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,60,39,18,2022-03-23 08:32:44.673,2022-03-23 09:23:34.874,0.834,0.013,0.847
