factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
21,47,111,ECOSPEED F1040 #2,V5725416720200,D200593500,20,1,1,2022-03-16 19:16:55.893,2022-03-16 20:30:46.277,1.157,0.073,1.231
21,47,111,ECOSPEED F1040 #2,V5725416720200,D200593510,20,1,1,2022-03-17 08:23:24.562,2022-03-17 09:37:10.392,1.151,0.078,1.229
21,47,111,ECOSPEED F1040 #2,V5725416720200,D200593520,20,1,1,2022-03-17 09:56:22.621,2022-03-17 11:10:15.078,1.154,0.077,1.231
21,47,111,ECOSPEED F1040 #2,V5725416720000,D200593470,20,1,1,2022-03-17 11:30:29.140,2022-03-17 12:44:13.165,1.155,0.074,1.229
21,47,111,ECOSPEED F1040 #2,V5725416720200,D200577740,30,1,1,2022-03-17 14:47:31.386,2022-03-17 16:09:55.672,1.299,0.074,1.373
21,47,111,ECOSPEED F1040 #2,V5725352220400,D200593280,20,1,1,2022-03-17 17:46:16.210,2022-03-17 18:27:08.285,0.604,0.077,0.681
21,47,111,ECOSPEED F1040 #2,V5725352220400,D200593270,20,1,1,2022-03-17 18:42:10.168,2022-03-17 19:23:02.605,0.606,0.075,0.681
21,47,110,YK 3070(TCP-30TS),V5312019020000,D200580480,30,1,1,2022-03-16 11:01:35.402,2022-03-17 09:28:53.983,12.161,10.294,22.455
21,47,110,YK 3070(TCP-30TS),V5312019020000,D200580490,30,1,1,2022-03-16 11:01:35.402,2022-03-17 09:28:53.983,12.161,10.294,22.455
