factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
21,47,111,ECOSPEED F1040 #2,V5725352220400,D200593270,20,1,0.681,0.681,0.681,0.606,0.606,0.606,0.075,0.075,0.075,2022-03-17 18:41:03,2022-03-17 19:31:32,0.841
21,47,111,ECOSPEED F1040 #2,V5725352220400,D200593280,20,1,0.681,0.681,0.681,0.604,0.604,0.604,0.077,0.077,0.077,2022-03-17 17:47:10,2022-03-17 18:32:23,0.754
21,47,111,ECOSPEED F1040 #2,V5725416720000,D200593470,20,1,1.229,1.229,1.229,1.155,1.155,1.155,0.074,0.074,0.074,2022-03-17 11:29:31,2022-03-17 13:04:14,1.579
21,47,111,ECOSPEED F1040 #2,V5725416720200,D200577740,30,1,1.373,1.373,1.373,1.299,1.299,1.299,0.074,0.074,0.074,2022-03-17 14:14:51,2022-03-17 16:31:17,2.274
21,47,111,ECOSPEED F1040 #2,V5725416720200,D200593500,20,1,1.231,1.231,1.231,1.157,1.157,1.157,0.073,0.073,0.073,2022-03-16 19:15:11,2022-03-17 08:21:55,13.112
21,47,111,ECOSPEED F1040 #2,V5725416720200,D200593510,20,1,1.229,1.229,1.229,1.151,1.151,1.151,0.078,0.078,0.078,2022-03-17 08:22:14,2022-03-17 09:41:21,1.319
21,47,111,ECOSPEED F1040 #2,V5725416720200,D200593520,20,1,1.231,1.231,1.231,1.154,1.154,1.154,0.077,0.077,0.077,2022-03-17 09:55:21,2022-03-17 11:17:07,1.363
21,47,110,YK 3070(TCP-30TS),V5312019020000,D200580480,30,1,22.455,22.455,22.455,12.161,12.161,12.161,10.294,10.294,10.294,2022-03-16 09:57:51,2022-03-17 09:50:40,23.88
21,47,110,YK 3070(TCP-30TS),V5312019020000,D200580490,30,1,22.455,22.455,22.455,12.161,12.161,12.161,10.294,10.294,10.294,2022-03-16 09:57:51,2022-03-17 09:50:40,23.88
