factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
24,50,104,MC18200 #1,D572-57841-203,D200585600,20,1,1.87,1.87,1.87,1.341,1.341,1.341,0.529,0.529,0.529,2022-04-20 22:57:42,2022-04-21 01:51:52,2.903
24,50,104,MC18200 #1,D572-57841-203,D200585510,20,1,1.87,1.87,1.87,1.341,1.341,1.341,0.529,0.529,0.529,2022-04-20 22:57:42,2022-04-21 01:51:52,2.903
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,0.192,0.218,0.188,0.192,0.211,0.188,0.001,0.007,0.0,2022-04-21 01:37:44,2022-04-21 06:11:55,4.57
24,50,103,SB-416,D572-57850-202,D200588480,20,1,0.507,0.507,0.507,0.446,0.446,0.446,0.061,0.061,0.061,2022-04-20 14:06:14,2022-04-20 14:43:06,0.614
24,50,103,SB-416,D572-57845-203,D200573880,20,1,0.572,0.572,0.572,0.56,0.56,0.56,0.012,0.012,0.012,2022-04-20 07:07:20,2022-04-20 08:45:43,1.64
24,50,103,SB-416,D572-57850-202,D200571860,20,1,0.536,0.536,0.536,0.434,0.434,0.434,0.101,0.101,0.101,2022-04-20 15:26:55,2022-04-20 16:36:37,1.162
24,50,103,SB-416,D572-57850-202,D200571870,20,1,3.326,3.326,3.326,0.431,0.431,0.431,2.896,2.896,2.896,2022-04-20 16:36:44,2022-04-20 20:17:29,3.679
24,50,103,SB-416,D572-57850-202,D200571880,20,1,0.505,0.505,0.505,0.455,0.455,0.455,0.05,0.05,0.05,2022-04-20 20:17:37,2022-04-20 20:55:40,0.634
24,50,103,SB-416,D572-57850-203,D200588620,20,1,0.563,0.563,0.563,0.456,0.456,0.456,0.108,0.108,0.108,2022-04-20 20:55:48,2022-04-20 21:47:05,0.855
24,50,103,SB-416,D572-57850-203,D200588600,20,1,0.6,0.6,0.6,0.456,0.456,0.456,0.144,0.144,0.144,2022-04-20 21:47:13,2022-04-20 22:34:22,0.786
24,50,103,SB-416,D572-57850-203,D200588590,20,2,0.56,0.642,0.477,0.461,0.462,0.46,0.099,0.182,0.016,2022-04-20 22:34:29,2022-04-20 23:53:01,1.309
24,50,103,SB-416,D572-57850-203,D200588540,20,1,0.551,0.551,0.551,0.458,0.458,0.458,0.093,0.093,0.093,2022-04-21 01:20:56,2022-04-21 02:08:14,0.788
24,50,103,SB-416,D572-57850-203,D200588550,20,1,1.305,1.305,1.305,0.443,0.443,0.443,0.862,0.862,0.862,2022-04-20 23:53:17,2022-04-21 01:20:47,1.458
24,50,103,SB-416,D572-57850-203,D200588490,20,1,0.526,0.526,0.526,0.451,0.451,0.451,0.076,0.076,0.076,2022-04-21 02:51:40,2022-04-21 03:32:51,0.686
24,50,103,SB-416,D572-57850-203,D200588470,20,1,0.508,0.508,0.508,0.467,0.467,0.467,0.041,0.041,0.041,2022-04-21 03:33:01,2022-04-21 04:06:26,0.557
24,50,103,SB-416,D572-57850-203,D200571740,20,1,0.501,0.501,0.501,0.457,0.457,0.457,0.044,0.044,0.044,2022-04-21 04:06:32,2022-04-21 04:49:40,0.719
24,50,103,SB-416,D572-57850-202,D200588610,20,1,0.62,0.62,0.62,0.468,0.468,0.468,0.152,0.152,0.152,2022-04-20 08:45:55,2022-04-20 09:33:23,0.791
24,50,103,SB-416,D572-57850-202,D200588580,20,1,0.768,0.768,0.768,0.45,0.45,0.45,0.317,0.317,0.317,2022-04-20 09:33:31,2022-04-20 10:26:40,0.886
24,50,103,SB-416,D572-57850-202,D200588570,20,1,0.494,0.494,0.494,0.447,0.447,0.447,0.047,0.047,0.047,2022-04-20 10:26:49,2022-04-20 11:04:41,0.631
24,50,103,SB-416,D572-57850-202,D200588530,20,1,0.492,0.492,0.492,0.467,0.467,0.467,0.024,0.024,0.024,2022-04-20 11:04:49,2022-04-20 11:41:37,0.613
24,50,103,SB-416,D572-57850-202,D200588520,20,1,1.682,1.682,1.682,0.433,0.433,0.433,1.249,1.249,1.249,2022-04-20 11:41:44,2022-04-20 13:29:15,1.792
24,50,103,SB-416,D572-57850-202,D200588510,20,1,0.496,0.496,0.496,0.452,0.452,0.452,0.044,0.044,0.044,2022-04-20 13:29:24,2022-04-20 14:06:05,0.611
24,50,103,SB-416,D572-57850-203,D200588500,20,1,0.521,0.521,0.521,0.467,0.467,0.467,0.054,0.054,0.054,2022-04-21 02:08:23,2022-04-21 02:51:32,0.719
24,50,103,SB-416,D572-57850-202,D200588460,20,1,0.578,0.578,0.578,0.443,0.443,0.443,0.136,0.136,0.136,2022-04-20 14:43:29,2022-04-20 15:26:49,0.722
21,47,108,SNK RB-200F(2060),182T5202-1A,D200583430,20,1,10.068,10.068,10.068,5.939,5.939,5.939,4.129,4.129,4.129,2022-04-20 20:01:47,2022-04-21 07:13:19,11.192
21,47,108,SNK RB-200F(2060),116W1302-504,D200606570,30,3,2.816,2.91,2.743,2.512,2.519,2.502,0.304,0.396,0.241,2022-04-20 03:18:26,2022-04-20 15:17:31,11.985
23,49,119,VMP8-6P,A81063320-03,D200609600,20,2,14.13,18.166,10.093,4.153,4.163,4.143,9.977,14.023,5.931,2022-04-18 15:13:48,2022-04-20 08:11:52,40.968
