factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
23,49,115,DMC60T#3,162D612605-2001,D200594890,50,1,1,2022-04-20 09:29:04.915154,2022-04-20 10:13:00.310317,0.517,0.215,0.732
23,49,115,DMC60T#3,162D612605-2001,D200594900,50,1,1,2022-04-20 10:58:16.878220,2022-04-20 11:28:57.484000,0.511,0.0,0.511
23,49,115,DMC60T#3,162D612605-2001,D200594910,50,1,1,2022-04-20 11:42:46.734376,2022-04-20 12:13:29.543508,0.512,0.0,0.512
23,49,115,DMC60T#3,162D612605-2002,D200591680,50,1,1,2022-04-20 18:04:09.992000,2022-04-20 18:48:16.024484,0.516,0.219,0.735
23,49,115,DMC60T#3,162D612605-2002,D200591690,50,1,1,2022-04-20 19:28:15.229482,2022-04-20 19:58:58.171000,0.512,0.0,0.512
23,49,115,DMC60T#3,162D612605-2002,D200591670,50,1,1,2022-04-20 20:31:36.424000,2022-04-20 21:02:30.253000,0.515,0.0,0.515
23,49,115,DMC60T#3,85F7451-603,D200600720,20,4,1,2022-04-21 03:39:24.969000,2022-04-21 05:25:31.211795,0.911,0.857,1.768
23,49,115,DMC60T#3,85F7451-603,D200600720,20,4,2,2022-04-21 05:32:01.603487,2022-04-21 06:19:39.102000,0.794,0.0,0.794
23,49,115,DMC60T#3,85F7451-603,D200600720,20,4,3,2022-04-21 06:36:47.237000,2022-04-21 07:22:03.329242,0.754,0.0,0.754
23,49,115,DMC60T#3,85F7451-603,D200600720,20,4,4,2022-04-21 07:28:33.725976,2022-04-21 08:13:41.286000,0.752,0.0,0.752
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,1,2022-04-20 01:33:31.045000,2022-04-20 02:34:21.176000,0.464,0.55,1.014
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,2,2022-04-20 03:07:09.340000,2022-04-20 03:40:37.382000,0.488,0.07,0.558
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,3,2022-04-20 03:44:21.088000,2022-04-20 04:26:17.270000,0.492,0.207,0.699
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,4,2022-04-20 04:31:13.181000,2022-04-20 05:08:09.564000,0.491,0.124,0.616
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,5,2022-04-20 05:15:09.269000,2022-04-20 05:49:29.638000,0.49,0.082,0.572
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,6,2022-04-20 05:53:21.456000,2022-04-20 06:23:25.633000,0.492,0.009,0.501
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,7,2022-04-20 06:31:05.753000,2022-04-20 07:01:47.801000,0.488,0.023,0.512
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,8,2022-04-20 07:06:03.502000,2022-04-20 08:22:25.765000,0.486,0.787,1.273
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,9,2022-04-20 08:51:08.011000,2022-04-20 09:22:35.967000,0.504,0.02,0.524
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,10,2022-04-20 09:30:48.082000,2022-04-20 10:03:37.948000,0.488,0.059,0.547
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,11,2022-04-20 10:15:50.162000,2022-04-20 10:46:36.232000,0.489,0.023,0.513
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,12,2022-04-20 10:53:32.036000,2022-04-20 11:25:14.170000,0.489,0.039,0.528
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,13,2022-04-20 11:33:46.128000,2022-04-20 12:03:48.291000,0.482,0.019,0.501
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,14,2022-04-20 13:14:34.522000,2022-04-20 13:54:22.592000,0.489,0.175,0.663
21,84,48,DMU 50 3rd Generation #2,114A7312-604,Y200159000,50,15,15,2022-04-20 14:05:50.427000,2022-04-20 14:38:32.657000,0.49,0.056,0.545
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,1,2022-04-20 15:16:10.739000,2022-04-20 16:12:02.487000,0.542,0.389,0.931
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,2,2022-04-20 16:28:36.853000,2022-04-20 17:02:58.518000,0.551,0.022,0.573
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,3,2022-04-20 17:35:44.979000,2022-04-20 18:13:50.677000,0.553,0.082,0.635
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,4,2022-04-20 18:20:44.905000,2022-04-20 18:56:42.916000,0.551,0.049,0.599
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,5,2022-04-20 19:01:49.150000,2022-04-20 19:37:04.871000,0.549,0.039,0.588
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,6,2022-04-20 19:41:35.093000,2022-04-20 20:26:33.232000,0.552,0.197,0.749
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,7,2022-04-20 20:32:53.143000,2022-04-20 21:09:01.247000,0.55,0.052,0.602
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,8,2022-04-20 21:13:01.254000,2022-04-20 21:49:57.399000,0.549,0.067,0.616
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,9,2022-04-20 21:55:13.404000,2022-04-20 22:29:47.585000,0.554,0.022,0.576
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,10,2022-04-20 22:35:29.394000,2022-04-20 23:15:39.427000,0.55,0.119,0.669
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,11,2022-04-20 23:20:11.450000,2022-04-21 01:11:37.716000,0.547,1.31,1.857
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,12,2022-04-21 01:14:37.922000,2022-04-21 01:51:59.681000,0.551,0.072,0.623
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,13,2022-04-21 01:54:49.991000,2022-04-21 02:38:07.878000,0.558,0.163,0.722
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,14,2022-04-21 02:41:33.891000,2022-04-21 03:25:21.984000,0.549,0.181,0.73
21,84,48,DMU 50 3rd Generation #2,114A7312-603,Y200158990,50,15,15,2022-04-21 03:35:05.997000,2022-04-21 04:09:12.275000,0.549,0.02,0.568
21,47,111,ECOSPEED F1040 #2,V5725351820200,D200593450,20,1,1,2022-04-20 08:48:34.004000,2022-04-20 09:58:29.763000,1.143,0.022,1.165
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200593410,30,1,1,2022-04-20 10:24:02.075000,2022-04-20 14:24:12.985000,2.686,1.317,4.003
21,47,111,ECOSPEED F1040 #2,V5725351820200,D200593460,20,1,1,2022-04-20 14:32:30.886000,2022-04-20 15:41:51.282000,1.121,0.034,1.156
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200600380,30,1,1,2022-04-20 15:58:31.348000,2022-04-20 19:08:27.869000,2.702,0.463,3.166
21,84,107,EVER 7,30P171700105-001A-K,D200574950,50,1,1,2022-04-19 20:40:04.653000,2022-04-20 20:51:54.649000,8.029,16.169,24.197
21,47,106,FMS ZT-800 #3,116W2313-606,D200607570,20,2,1,2022-04-19 14:00:54.873000,2022-04-19 17:42:03.826000,0.854,2.831,3.686
21,47,106,FMS ZT-800 #3,116W2313-606,D200607570,20,2,2,2022-04-19 18:12:35.928000,2022-04-20 08:34:54.767000,1.334,13.038,14.372
21,47,106,FMS ZT-800 #3,116W2313-605,D200607550,20,1,1,2022-04-20 09:04:20.764000,2022-04-20 11:44:43.425000,1.18,1.493,2.673
21,47,109,G3020 #1,30P171064000-002A,D200574860,20,5,1,2022-04-20 20:41:56.340000,2022-04-20 22:54:04.588000,1.337,0.865,2.202
21,47,109,G3020 #1,30P171064000-002A,D200574860,20,5,2,2022-04-20 23:17:04.740000,2022-04-21 00:55:26.891000,1.322,0.317,1.639
21,47,109,G3020 #1,30P171064000-002A,D200574860,20,5,3,2022-04-21 01:18:55.050000,2022-04-21 02:57:37.124000,1.332,0.313,1.645
21,47,109,G3020 #1,30P171064000-002A,D200574860,20,5,4,2022-04-21 03:09:29.053000,2022-04-21 04:47:47.519000,1.277,0.361,1.638
21,47,109,G3020 #1,30P171064000-002A,D200574860,20,5,5,2022-04-21 05:00:01.449000,2022-04-21 06:38:45.833000,1.331,0.315,1.646
23,49,167,H5-800,RF00102214-2,Y200184630,80,1,1,2022-04-20 05:28:51.942324,2022-04-20 11:48:34.090172,1.631,4.698,6.328
24,50,104,MC18200 #1,D572-57841-203,D200568920,20,1,1,2022-04-20 11:06:04.210472,2022-04-20 14:10:12.370766,1.286,1.783,3.069
24,50,104,MC18200 #1,D572-57841-203,D200568910,20,1,1,2022-04-20 11:06:04.210472,2022-04-20 14:10:12.370766,1.286,1.783,3.069
24,50,104,MC18200 #1,D572-57841-203,D200585300,20,1,1,2022-04-20 15:12:48.562000,2022-04-20 16:51:18.754910,1.297,0.345,1.642
24,50,104,MC18200 #1,D572-57841-203,D200585350,20,1,1,2022-04-20 15:12:48.562000,2022-04-20 16:51:18.754910,1.297,0.345,1.642
24,50,104,MC18200 #1,D572-57841-203,D200585360,20,1,1,2022-04-20 21:09:29.152842,2022-04-20 22:54:37.306107,1.384,0.368,1.752
24,50,104,MC18200 #1,D572-57841-203,D200585440,20,1,1,2022-04-20 21:09:29.152842,2022-04-20 22:54:37.306107,1.384,0.368,1.752
24,50,104,MC18200 #1,D572-57841-203,D200585600,20,1,1,2022-04-20 23:54:05.401632,2022-04-21 01:46:17.602468,1.341,0.529,1.87
24,50,104,MC18200 #1,D572-57841-203,D200585510,20,1,1,2022-04-20 23:54:05.401632,2022-04-21 01:46:17.602468,1.341,0.529,1.87
24,50,104,MC18200 #1,D572-40295-203,D200615040,20,1,1,2022-04-21 02:55:01.667000,2022-04-21 04:27:47.829159,1.381,0.165,1.546
24,50,104,MC18200 #1,D572-40295-203,D200615050,20,1,1,2022-04-21 02:55:01.667000,2022-04-21 04:27:47.829159,1.381,0.165,1.546
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,1,2022-04-21 01:35:17.963000,2022-04-21 01:48:22.009000,0.211,0.007,0.218
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,2,2022-04-21 01:56:27.920000,2022-04-21 02:07:58.083000,0.192,0.0,0.192
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,3,2022-04-21 02:13:25.838000,2022-04-21 02:24:52.094000,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,4,2022-04-21 02:29:56.124000,2022-04-21 02:41:22.148000,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,5,2022-04-21 03:00:40.087000,2022-04-21 03:12:08.018815,0.191,0.0,0.191
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,6,2022-04-21 03:24:13.966767,2022-04-21 03:35:32.293000,0.188,0.0,0.188
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,7,2022-04-21 03:44:18.214000,2022-04-21 03:55:42.465642,0.19,0.0,0.19
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,8,2022-04-21 03:57:54.288915,2022-04-21 04:09:18.178000,0.19,0.0,0.19
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,9,2022-04-21 04:23:36.616340,2022-04-21 04:34:58.340000,0.189,0.0,0.189
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,10,2022-04-21 05:09:26.894623,2022-04-21 05:20:48.586000,0.189,0.0,0.189
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,11,2022-04-21 05:24:46.592000,2022-04-21 05:36:11.549194,0.19,0.0,0.19
23,49,116,MYNX500#1,182A5014-61,D200599510,10,12,12,2022-04-21 05:43:28.591132,2022-04-21 05:54:48.669000,0.189,0.0,0.189
24,50,103,SB-416,D572-57845-203,D200573880,20,1,1,2022-04-20 06:57:26.221276,2022-04-20 07:31:46.203000,0.56,0.012,0.572
24,50,103,SB-416,D572-57850-202,D200588610,20,1,1,2022-04-20 08:46:02.359403,2022-04-20 09:23:12.659000,0.468,0.152,0.62
24,50,103,SB-416,D572-57850-202,D200588580,20,1,1,2022-04-20 09:33:20.717323,2022-04-20 10:19:24.872000,0.45,0.317,0.768
24,50,103,SB-416,D572-57850-202,D200588570,20,1,1,2022-04-20 10:26:52.907711,2022-04-20 10:56:31.005695,0.447,0.047,0.494
24,50,103,SB-416,D572-57850-202,D200588530,20,1,1,2022-04-20 11:05:12.946150,2022-04-20 11:34:43.106000,0.467,0.024,0.492
24,50,103,SB-416,D572-57850-202,D200588520,20,1,1,2022-04-20 11:42:09.152000,2022-04-20 13:23:03.427226,0.433,1.249,1.682
24,50,103,SB-416,D572-57850-202,D200588510,20,1,1,2022-04-20 13:29:49.553943,2022-04-20 13:59:35.638015,0.452,0.044,0.496
24,50,103,SB-416,D572-57850-202,D200588480,20,1,1,2022-04-20 14:06:19.575237,2022-04-20 14:36:43.746000,0.446,0.061,0.507
