factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
24,50,102,CMI 3S #8,172A2010-753A,D200598890,30,2,1,2022-04-20 09:48:53.007843,2022-04-20 17:15:14.323292,5.298,2.141,7.439
24,50,102,CMI 3S #8,172A2010-753A,D200598890,30,2,2,2022-04-25 10:40:25.937829,2022-04-25 19:07:57.191000,5.282,3.177,8.459
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,1,2022-04-22 18:31:44.105000,2022-04-22 20:06:14.643806,0.63,0.945,1.575
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,2,2022-04-22 20:29:28.171000,2022-04-22 21:15:50.240782,0.559,0.213,0.773
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,3,2022-04-22 21:25:26.043000,2022-04-22 22:02:30.668820,0.559,0.059,0.618
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,4,2022-04-22 22:07:10.881597,2022-04-22 22:42:32.501000,0.562,0.027,0.589
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,5,2022-04-22 22:48:00.710017,2022-04-22 23:28:03.484962,0.557,0.11,0.667
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,6,2022-04-22 23:54:04.710279,2022-04-23 00:42:00.420679,0.559,0.239,0.799
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,7,2022-04-23 00:46:12.264000,2022-04-23 01:21:24.836000,0.56,0.027,0.587
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,8,2022-04-23 01:38:24.656000,2022-04-23 02:14:26.619000,0.558,0.042,0.601
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,9,2022-04-23 02:32:22.835000,2022-04-23 03:06:43.025284,0.572,0.0,0.572
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,10,2022-04-23 03:11:59.654311,2022-04-23 03:47:37.228740,0.558,0.036,0.594
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,11,2022-04-23 03:49:25.173576,2022-04-23 04:19:17.187639,0.498,0.0,0.498
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,12,2022-04-25 09:29:35.771000,2022-04-25 10:25:32.062000,0.603,0.329,0.932
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,13,2022-04-25 10:56:49.634334,2022-04-25 11:36:13.700548,0.599,0.058,0.657
23,49,115,DMC60T#3,172A3201-4,D200597910,70,14,14,2022-04-25 11:42:22.225000,2022-04-25 13:16:30.167000,0.601,0.968,1.569
23,49,115,DMC60T#3,182A5604-3,D200608780,30,10,1,2022-04-25 15:12:33.970958,2022-04-25 16:31:56.738000,0.892,0.431,1.323
23,49,115,DMC60T#3,182A5604-3,D200608780,30,10,2,2022-04-25 16:55:58.716000,2022-04-25 17:52:54.828000,0.949,0.0,0.949
23,49,115,DMC60T#3,182A5604-3,D200608780,30,10,3,2022-04-25 18:18:32.260413,2022-04-25 19:15:16.946290,0.946,0.0,0.946
