factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
23,49,115,DMC60T#3,162D612605-2002,D200591690,20,1,1,2022-04-07 07:28:44.205569,2022-04-07 07:45:52.388000,0.286,0.0,0.286
23,49,115,DMC60T#3,162D612605-2002,D200591670,20,1,1,2022-04-07 08:27:00.776000,2022-04-07 08:44:10.319858,0.286,0.0,0.286
23,49,115,DMC60T#3,162D612605-2002,D200591670,30,1,1,2022-04-07 09:55:24.515585,2022-04-07 14:32:13.285000,2.521,2.093,4.614
21,47,111,ECOSPEED F1040 #2,V5725416620600,D200605790,10,1,1,2022-04-07 08:06:54.795000,2022-04-07 09:09:09.201000,1.022,0.016,1.037
21,47,111,ECOSPEED F1040 #2,V5725416620600,D200605780,10,1,1,2022-04-07 09:30:35.276000,2022-04-07 10:33:11.273000,1.016,0.027,1.043
21,47,111,ECOSPEED F1040 #2,V5725416620600,D200605770,10,1,1,2022-04-07 10:47:41.521000,2022-04-07 11:47:27.708000,0.976,0.02,0.996
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200600320,20,1,1,2022-04-07 11:57:41.741000,2022-04-07 15:55:44.275000,2.926,1.041,3.967
21,47,112,HFP1540 PROTO,V5312019120000,D200582400,60,1,1,2022-04-07 08:35:32.135000,2022-04-07 16:18:27.821000,6.085,1.63,7.715
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,1,2022-04-07 05:28:09.835104,2022-04-07 05:29:54.141840,0.029,0.0,0.029
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,2,2022-04-07 05:30:30.392000,2022-04-07 05:32:10.174000,0.028,0.0,0.028
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,3,2022-04-07 05:32:50.392000,2022-04-07 05:34:32.401000,0.028,0.0,0.028
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,4,2022-04-07 05:37:08.135731,2022-04-07 05:38:54.047890,0.029,0.0,0.029
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,5,2022-04-07 05:41:22.382000,2022-04-07 05:42:56.307000,0.026,0.0,0.026
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,6,2022-04-07 05:44:00.197000,2022-04-07 05:45:34.205000,0.026,0.0,0.026
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,7,2022-04-07 05:47:58.413000,2022-04-07 05:49:46.327000,0.03,0.0,0.03
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,8,2022-04-07 05:50:18.420781,2022-04-07 05:52:08.336000,0.031,0.0,0.031
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,9,2022-04-07 05:53:40.231000,2022-04-07 05:55:30.127000,0.031,0.0,0.031
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,10,2022-04-07 06:09:02.359000,2022-04-07 06:10:38.482000,0.027,0.0,0.027
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,11,2022-04-07 06:12:38.474000,2022-04-07 06:14:24.191293,0.029,0.0,0.029
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,12,2022-04-07 06:15:24.379000,2022-04-07 06:17:08.490000,0.029,0.0,0.029
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,13,2022-04-07 06:21:36.402919,2022-04-07 06:23:23.981577,0.03,0.0,0.03
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,14,2022-04-07 06:24:00.274007,2022-04-07 06:25:46.297000,0.029,0.0,0.029
