factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
23,49,115,DMC60T#3,162D612605-2002,D200591690,20,1,0.286,0.286,0.286,0.286,0.286,0.286,0.0,0.0,0.0,2022-04-07 07:30:13,2022-04-07 08:27:46,0.959
23,49,115,DMC60T#3,162D612605-2002,D200591670,20,1,0.286,0.286,0.286,0.286,0.286,0.286,0.0,0.0,0.0,2022-04-07 08:28:46,2022-04-07 09:56:25,1.461
23,49,115,DMC60T#3,162D612605-2002,D200591670,30,1,4.614,4.614,4.614,2.521,2.521,2.521,2.093,2.093,2.093,2022-04-07 09:56:36,2022-04-07 14:51:22,4.913
21,47,111,ECOSPEED F1040 #2,V5725416620600,D200605770,10,1,0.996,0.996,0.996,0.976,0.976,0.976,0.02,0.02,0.02,2022-04-07 10:47:41,2022-04-07 11:57:12,1.159
21,47,111,ECOSPEED F1040 #2,V5725416620600,D200605780,10,1,1.043,1.043,1.043,1.016,1.016,1.016,0.027,0.027,0.027,2022-04-07 09:30:36,2022-04-07 10:36:53,1.105
21,47,111,ECOSPEED F1040 #2,V5725416620600,D200605790,10,1,1.037,1.037,1.037,1.022,1.022,1.022,0.016,0.016,0.016,2022-04-07 08:06:33,2022-04-07 09:17:14,1.178
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200600320,20,1,3.967,3.967,3.967,2.926,2.926,2.926,1.041,1.041,1.041,2022-04-07 11:57:23,2022-04-07 15:59:24,4.034
21,47,112,HFP1540 PROTO,V5312019120000,D200582400,60,1,7.715,7.715,7.715,6.085,6.085,6.085,1.63,1.63,1.63,2022-04-07 08:28:11,2022-04-07 16:31:07,8.049
23,49,116,MYNX500#1,457W1015-16,Y200183090,40,18,0.029,0.031,0.026,0.029,0.031,0.026,0.0,0.0,0.0,2022-04-07 05:29:15,2022-04-07 09:28:42,3.991
23,49,116,MYNX500#1,457W1015-16,Y200183100,40,18,0.029,0.031,0.026,0.029,0.031,0.026,0.0,0.0,0.0,2022-04-07 05:29:15,2022-04-07 09:28:42,3.991
23,49,116,MYNX500#1,457W1015-16,Y200183110,40,18,0.029,0.031,0.026,0.029,0.031,0.026,0.0,0.0,0.0,2022-04-07 05:29:15,2022-04-07 09:28:42,3.991
24,50,103,SB-416,D572-57844-203,D200574250,10,1,0.232,0.232,0.232,0.196,0.196,0.196,0.036,0.036,0.036,2022-04-07 15:34:26,2022-04-07 15:51:38,0.287
24,50,103,SB-416,D572-57844-203,D200574260,10,1,0.23,0.23,0.23,0.196,0.196,0.196,0.034,0.034,0.034,2022-04-07 15:16:00,2022-04-07 15:34:18,0.305
24,50,103,SB-416,D572-57844-203,D200574270,10,1,0.231,0.231,0.231,0.192,0.192,0.192,0.039,0.039,0.039,2022-04-07 14:41:08,2022-04-07 15:15:51,0.579
24,50,103,SB-416,D572-40293-203,D200591000,20,1,0.549,0.549,0.549,0.494,0.494,0.494,0.056,0.056,0.056,2022-04-07 08:57:21,2022-04-07 10:30:32,1.553
24,50,103,SB-416,D572-57844-203,D200574300,10,1,0.247,0.247,0.247,0.21,0.21,0.21,0.037,0.037,0.037,2022-04-07 13:47:38,2022-04-07 14:12:01,0.406
24,50,103,SB-416,D572-40298-201,D200584660,10,3,0.171,0.172,0.171,0.142,0.146,0.139,0.029,0.033,0.024,2022-04-07 11:03:55,2022-04-07 13:09:32,2.094
24,50,103,SB-416,D572-57844-203,D200591180,10,1,0.231,0.231,0.231,0.192,0.192,0.192,0.039,0.039,0.039,2022-04-07 15:51:47,2022-04-07 16:14:31,0.379
24,50,103,SB-416,D572-57844-203,D200574280,10,1,0.233,0.233,0.233,0.2,0.2,0.2,0.033,0.033,0.033,2022-04-07 14:12:11,2022-04-07 14:40:58,0.48
24,50,103,SB-416,D572-40298-201,D200584650,10,3,0.171,0.172,0.171,0.142,0.146,0.139,0.029,0.033,0.024,2022-04-07 11:03:55,2022-04-07 13:09:32,2.094
24,50,103,SB-416,D572-57844-203,D200591240,10,1,0.231,0.231,0.231,0.199,0.199,0.199,0.032,0.032,0.032,2022-04-07 16:32:39,2022-04-07 16:50:38,0.3
24,50,103,SB-416,D572-40298-201,D200584630,10,3,0.171,0.172,0.171,0.142,0.146,0.139,0.029,0.033,0.024,2022-04-07 11:03:55,2022-04-07 13:09:32,2.094
24,50,103,SB-416,D572-40298-201,D200584620,10,3,0.171,0.172,0.171,0.142,0.146,0.139,0.029,0.033,0.024,2022-04-07 11:03:55,2022-04-07 13:09:32,2.094
24,50,103,SB-416,D572-40298-201,D200584610,10,3,0.171,0.172,0.171,0.142,0.146,0.139,0.029,0.033,0.024,2022-04-07 11:03:55,2022-04-07 13:09:32,2.094
24,50,103,SB-416,D572-40293-203,D200591010,20,1,0.551,0.551,0.551,0.481,0.481,0.481,0.07,0.07,0.07,2022-04-07 07:21:08,2022-04-07 08:57:02,1.598
24,50,103,SB-416,D572-57844-203,D200591200,10,1,0.231,0.231,0.231,0.2,0.2,0.2,0.031,0.031,0.031,2022-04-07 16:14:42,2022-04-07 16:32:28,0.296
24,50,103,SB-416,D572-40298-201,D200584640,10,3,0.171,0.172,0.171,0.142,0.146,0.139,0.029,0.033,0.024,2022-04-07 11:03:55,2022-04-07 13:09:32,2.094
21,47,108,SNK RB-200F(2060),182T5203-1A,D200592890,30,1,5.468,5.468,5.468,5.042,5.042,5.042,0.426,0.426,0.426,2022-04-07 06:07:43,2022-04-07 11:55:06,5.79
21,84,105,VC630/5AX #S4,RF00103111-2,Y200180090,40,5,0.23,0.298,0.197,0.216,0.242,0.197,0.014,0.062,0.0,2022-04-06 10:19:41,2022-04-07 08:50:24,22.512
23,49,119,VMP8-6P,A81019385-02,D200601020,20,2,2.641,2.952,2.329,2.148,2.157,2.139,0.493,0.812,0.173,2022-04-07 05:14:15,2022-04-07 11:07:04,5.88
23,49,119,VMP8-6P,A81019385-02,D200601010,20,2,2.226,2.255,2.198,2.168,2.177,2.16,0.058,0.078,0.038,2022-04-07 11:07:17,2022-04-07 16:15:39,5.139
