factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
21,47,106,FMS ZT-800 #3,116W2313-606,D200607540,20,2,9.074,14.604,3.545,1.044,1.095,0.994,8.03,13.509,2.551,2022-04-18 10:51:54,2022-04-19 09:39:11,22.788
21,47,106,FMS ZT-800 #3,116W2313-606,D200607560,20,1,2.38,2.38,2.38,1.07,1.07,1.07,1.31,1.31,1.31,2022-04-19 09:39:22,2022-04-19 13:27:18,3.799
21,47,109,G3020 #1,30P171064000-001A,D200598740,20,6,1.882,3.221,1.602,1.327,1.355,1.298,0.555,1.91,0.254,2022-04-18 23:27:39,2022-04-19 13:31:03,14.057
23,49,117,KT MODU LINE #3,182A1507-753,D200594660,40,6,15.158,56.092,6.514,5.668,5.976,5.473,9.49,50.606,0.825,2022-04-16 04:32:25,2022-04-20 05:40:23,97.133
24,50,104,MC18200 #1,D572-57842-202,D200584840,20,1,1.367,1.367,1.367,1.277,1.277,1.277,0.089,0.089,0.089,2022-04-19 18:12:46,2022-04-19 21:19:55,3.119
24,50,104,MC18200 #1,D572-57841-202,D200569010,20,1,1.531,1.531,1.531,1.285,1.285,1.285,0.246,0.246,0.246,2022-04-20 01:32:32,2022-04-20 04:00:01,2.458
24,50,104,MC18200 #1,D572-57841-202,D200569020,20,2,1.707,1.977,1.437,1.28,1.283,1.278,0.426,0.699,0.154,2022-04-19 21:20:00,2022-04-20 01:32:24,4.207
24,50,104,MC18200 #1,D572-57841-202,D200569030,20,2,1.707,1.977,1.437,1.28,1.283,1.278,0.426,0.699,0.154,2022-04-19 21:20:00,2022-04-20 01:32:24,4.207
24,50,104,MC18200 #1,D572-57841-202,D200585230,20,1,1.531,1.531,1.531,1.285,1.285,1.285,0.246,0.246,0.246,2022-04-20 01:32:32,2022-04-20 04:00:01,2.458
24,50,104,MC18200 #1,D572-57841-202,D200585290,20,1,2.061,2.061,2.061,1.361,1.361,1.361,0.7,0.7,0.7,2022-04-20 04:00:07,2022-04-20 06:39:50,2.662
24,50,104,MC18200 #1,D572-57842-202,D200568720,20,1,0.999,0.999,0.999,0.996,0.996,0.996,0.004,0.004,0.004,2022-04-19 09:18:07,2022-04-19 11:55:54,2.63
24,50,104,MC18200 #1,D572-57842-202,D200584740,20,1,1.0,1.0,1.0,0.998,0.998,0.998,0.002,0.002,0.002,2022-04-19 11:56:03,2022-04-19 15:46:48,3.846
24,50,104,MC18200 #1,D572-57842-202,D200584750,20,1,1.013,1.013,1.013,0.994,0.994,0.994,0.019,0.019,0.019,2022-04-19 15:47:07,2022-04-19 18:12:30,2.423
24,50,104,MC18200 #1,D572-57842-202,D200584760,20,1,1.367,1.367,1.367,1.277,1.277,1.277,0.089,0.089,0.089,2022-04-19 18:12:46,2022-04-19 21:19:55,3.119
24,50,104,MC18200 #1,D572-40290-203,D200585030,20,1,1.096,1.096,1.096,1.01,1.01,1.01,0.086,0.086,0.086,2022-04-19 04:46:52,2022-04-19 09:17:22,4.508
24,50,104,MC18200 #1,D572-57842-202,D200584890,20,1,1.0,1.0,1.0,0.997,0.997,0.997,0.003,0.003,0.003,2022-04-19 11:56:03,2022-04-19 15:46:48,3.846
24,50,104,MC18200 #1,D572-57841-202,D200585340,20,1,2.061,2.061,2.061,1.361,1.361,1.361,0.7,0.7,0.7,2022-04-20 04:00:07,2022-04-20 06:39:50,2.662
24,50,104,MC18200 #1,D572-40290-203,D200585020,20,1,1.096,1.096,1.096,1.01,1.01,1.01,0.086,0.086,0.086,2022-04-19 04:46:52,2022-04-19 09:17:22,4.508
24,50,104,MC18200 #1,D572-57842-202,D200584960,20,1,0.999,0.999,0.999,0.995,0.995,0.995,0.004,0.004,0.004,2022-04-19 09:18:07,2022-04-19 11:55:54,2.63
24,50,104,MC18200 #1,D572-57842-202,D200584920,20,1,1.013,1.013,1.013,0.994,0.994,0.994,0.019,0.019,0.019,2022-04-19 15:47:07,2022-04-19 18:12:30,2.423
23,49,116,MYNX500#1,186A3008-762A,D200606340,20,12,0.351,0.354,0.348,0.351,0.354,0.348,0.0,0.0,0.0,2022-04-19 07:03:49,2022-04-19 13:34:16,6.508
24,50,103,SB-416,D572-57845-203,D200590680,20,1,0.564,0.564,0.564,0.516,0.516,0.516,0.048,0.048,0.048,2022-04-20 02:06:44,2022-04-20 03:17:19,1.176
24,50,103,SB-416,D572-57845-202,D200574040,20,1,0.547,0.547,0.547,0.482,0.482,0.482,0.064,0.064,0.064,2022-04-19 15:17:53,2022-04-19 16:03:43,0.764
24,50,103,SB-416,D572-57845-202,D200574050,20,1,0.554,0.554,0.554,0.498,0.498,0.498,0.056,0.056,0.056,2022-04-19 16:03:53,2022-04-19 16:52:24,0.809
24,50,103,SB-416,D572-57845-202,D200574060,20,1,0.548,0.548,0.548,0.509,0.509,0.509,0.039,0.039,0.039,2022-04-19 16:52:34,2022-04-19 17:42:26,0.831
24,50,103,SB-416,D572-57845-202,D200590560,20,1,0.546,0.546,0.546,0.391,0.391,0.391,0.154,0.154,0.154,2022-04-19 13:26:05,2022-04-19 15:17:42,1.86
24,50,103,SB-416,D572-57845-202,D200590620,20,1,0.546,0.546,0.546,0.444,0.444,0.444,0.102,0.102,0.102,2022-04-19 11:25:04,2022-04-19 13:25:56,2.014
24,50,103,SB-416,D572-57845-202,D200590630,20,1,0.547,0.547,0.547,0.451,0.451,0.451,0.096,0.096,0.096,2022-04-19 10:36:57,2022-04-19 11:24:54,0.799
24,50,103,SB-416,D572-57845-203,D200590640,20,1,0.557,0.557,0.557,0.532,0.532,0.532,0.025,0.025,0.025,2022-04-20 04:34:09,2022-04-20 06:17:58,1.73
24,50,103,SB-416,D572-57845-202,D200590710,20,1,0.548,0.548,0.548,0.444,0.444,0.444,0.104,0.104,0.104,2022-04-19 09:50:00,2022-04-19 10:36:47,0.78
24,50,103,SB-416,D572-57845-202,D200590690,20,1,0.547,0.547,0.547,0.447,0.447,0.447,0.101,0.101,0.101,2022-04-19 09:03:17,2022-04-19 09:49:50,0.776
24,50,103,SB-416,D572-57845-203,D200615450,20,1,0.562,0.562,0.562,0.511,0.511,0.511,0.052,0.052,0.052,2022-04-19 17:44:06,2022-04-19 18:36:35,0.875
24,50,103,SB-416,D572-57845-203,D200615440,20,1,0.562,0.562,0.562,0.514,0.514,0.514,0.048,0.048,0.048,2022-04-19 18:36:46,2022-04-19 19:47:43,1.182
24,50,103,SB-416,D572-57845-203,D200591070,20,1,0.564,0.564,0.564,0.516,0.516,0.516,0.048,0.048,0.048,2022-04-19 19:51:15,2022-04-19 20:34:11,0.716
24,50,103,SB-416,D572-57845-203,D200590980,20,2,0.56,0.562,0.558,0.524,0.525,0.522,0.036,0.037,0.036,2022-04-19 20:34:19,2022-04-19 22:11:59,1.628
24,50,103,SB-416,D572-57845-203,D200590870,20,1,0.562,0.562,0.562,0.53,0.53,0.53,0.032,0.032,0.032,2022-04-19 22:12:17,2022-04-19 23:11:18,0.984
24,50,103,SB-416,D572-57845-203,D200590830,20,1,0.556,0.556,0.556,0.528,0.528,0.528,0.028,0.028,0.028,2022-04-19 23:11:25,2022-04-19 23:52:34,0.686
24,50,103,SB-416,D572-57845-203,D200590790,20,1,0.567,0.567,0.567,0.55,0.55,0.55,0.017,0.017,0.017,2022-04-19 23:52:42,2022-04-20 01:15:49,1.385
24,50,103,SB-416,D572-57845-203,D200590720,20,1,0.576,0.576,0.576,0.561,0.561,0.561,0.015,0.015,0.015,2022-04-20 01:15:56,2022-04-20 02:06:36,0.844
24,50,103,SB-416,D572-57845-202,D200590780,20,1,0.547,0.547,0.547,0.447,0.447,0.447,0.1,0.1,0.1,2022-04-19 07:20:21,2022-04-19 08:19:49,0.991
24,50,103,SB-416,D572-57845-202,D200590740,20,1,0.548,0.548,0.548,0.453,0.453,0.453,0.095,0.095,0.095,2022-04-19 08:20:02,2022-04-19 09:03:04,0.717
21,47,108,SNK RB-200F(2060),116W1302-504,D200606590,30,3,3.041,3.236,2.93,2.506,2.513,2.497,0.535,0.728,0.416,2022-04-19 13:56:58,2022-04-20 03:18:10,13.353
21,47,108,SNK RB-200F(2060),116W1302-503,D200606580,30,3,2.858,3.586,2.405,2.104,2.108,2.099,0.754,1.478,0.299,2022-04-18 23:47:41,2022-04-19 13:56:42,14.15
23,49,119,VMP8-6P,A81063320-03,D200609650,20,1,15.045,15.045,15.045,1.492,1.492,1.492,13.552,13.552,13.552,2022-04-18 18:34:14,2022-04-19 09:40:30,15.104
