factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
21,84,48,DMU 50 3rd Generation #2,315A6156-73,Y200160790,50,41,0.793,2.732,0.732,0.723,0.818,0.709,0.071,2.014,0.004,2022-03-16 10:13:54,2022-03-18 11:52:13,49.639
21,47,111,ECOSPEED F1040 #2,V5725352220400,D200593260,20,1,0.682,0.682,0.682,0.616,0.616,0.616,0.066,0.066,0.066,2022-03-18 08:41:28,2022-03-18 09:45:57,1.075
21,47,111,ECOSPEED F1040 #2,V5725352220600,D200593230,20,1,0.69,0.69,0.69,0.614,0.614,0.614,0.076,0.076,0.076,2022-03-18 14:20:58,2022-03-18 15:17:23,0.94
21,47,111,ECOSPEED F1040 #2,V5725352220600,D200593240,20,1,0.689,0.689,0.689,0.611,0.611,0.611,0.078,0.078,0.078,2022-03-18 13:19:22,2022-03-18 14:11:52,0.875
21,47,111,ECOSPEED F1040 #2,V5725352220600,D200593250,20,1,1.511,1.511,1.511,0.626,0.626,0.626,0.885,0.885,0.885,2022-03-18 11:33:18,2022-03-18 13:07:31,1.57
21,47,111,ECOSPEED F1040 #2,V5725352320400,D200593200,20,1,0.987,0.987,0.987,0.968,0.968,0.968,0.019,0.019,0.019,2022-03-18 18:27:28,2022-03-18 19:53:31,1.434
21,47,111,ECOSPEED F1040 #2,V5725352320400,D200593210,20,1,0.989,0.989,0.989,0.953,0.953,0.953,0.036,0.036,0.036,2022-03-18 16:54:11,2022-03-18 18:11:23,1.287
21,47,111,ECOSPEED F1040 #2,V5725352320400,D200593220,20,1,0.984,0.984,0.984,0.95,0.95,0.95,0.034,0.034,0.034,2022-03-18 15:29:59,2022-03-18 16:45:34,1.26
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200594710,20,1,0.552,0.552,0.552,0.495,0.495,0.495,0.057,0.057,0.057,2022-03-18 10:43:42,2022-03-18 11:20:40,0.616
21,47,111,ECOSPEED F1040 #2,V5725352620100,D200594730,20,1,0.552,0.552,0.552,0.51,0.51,0.51,0.042,0.042,0.042,2022-03-18 09:46:10,2022-03-18 10:43:26,0.954
21,47,110,YK 3070(TCP-30TS),V5312019020000,D200580500,20,2,18.136,22.15,14.122,15.554,18.578,12.529,2.582,3.572,1.593,2022-03-17 10:52:42,2022-03-19 03:53:12,41.008
21,47,110,YK 3070(TCP-30TS),V5312019020000,D200580510,20,2,18.136,22.15,14.122,15.554,18.578,12.529,2.582,3.572,1.593,2022-03-17 10:52:42,2022-03-19 03:53:12,41.008
