factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
21,84,48,DMU 50 3rd Generation #2,RD00103134-44,Y200147700,50,4,1,2022-03-05 01:20:34.922,2022-03-05 02:22:39.252,1.021,0.014,1.035
21,84,48,DMU 50 3rd Generation #2,RD00103134-44,Y200147700,50,4,2,2022-03-05 02:35:15.365,2022-03-05 03:37:19.179,1.017,0.017,1.034
21,84,48,DMU 50 3rd Generation #2,RD00103134-44,Y200147700,50,4,3,2022-03-07 08:13:09.226,2022-03-07 09:15:15.239,1.025,0.01,1.035
21,84,48,DMU 50 3rd Generation #2,RD00103134-44,Y200147700,50,4,4,2022-03-07 09:25:03.266,2022-03-07 10:27:13.361,1.026,0.01,1.036
21,84,48,DMU 50 3rd Generation #2,RD00103134-41,Y200147650,50,3,1,2022-03-07 13:31:35.411,2022-03-07 15:34:01.893,1.047,0.994,2.041
21,84,48,DMU 50 3rd Generation #2,RD00103134-41,Y200147650,50,3,2,2022-03-07 15:44:49.735,2022-03-07 16:56:18.197,1.018,0.173,1.191
21,84,48,DMU 50 3rd Generation #2,RD00103134-41,Y200147650,50,3,3,2022-03-07 17:37:22.274,2022-03-07 18:39:32.300,1.021,0.015,1.036
21,84,48,DMU 50 3rd Generation #2,RD00103134-42,Y200147660,50,2,1,2022-03-07 19:11:38.231,2022-03-07 20:31:48.495,0.997,0.339,1.336
21,84,48,DMU 50 3rd Generation #2,RD00103134-42,Y200147660,50,2,2,2022-03-07 20:38:40.526,2022-03-07 21:40:14.731,1.007,0.019,1.026
21,84,48,DMU 50 3rd Generation #2,RD00103134-47,Y200147720,50,4,1,2022-03-07 22:18:38.782,2022-03-08 01:23:21.110,1.029,2.05,3.078
21,84,48,DMU 50 3rd Generation #2,RD00103134-47,Y200147720,50,4,2,2022-03-08 01:32:25.025,2022-03-08 02:39:04.982,1.097,0.014,1.111
21,84,48,DMU 50 3rd Generation #2,RD00103134-47,Y200147720,50,4,3,2022-03-08 02:55:05.289,2022-03-08 04:01:45.406,1.097,0.014,1.111
21,84,48,DMU 50 3rd Generation #2,RD00103134-47,Y200147720,50,4,4,2022-03-08 04:14:29.124,2022-03-08 05:21:09.554,1.093,0.018,1.111
21,47,110,YK 3070(TCP-30TS),F5725120620001,D200578870,10,1,1,2022-03-07 08:50:55.092,2022-03-07 11:39:05.277,1.57,1.233,2.803
21,47,110,YK 3070(TCP-30TS),F5725120620001,D200578880,10,1,1,2022-03-07 13:15:49.550,2022-03-07 15:32:52.048,1.411,0.873,2.284
21,47,110,YK 3070(TCP-30TS),F5725120620001,D200578890,10,1,1,2022-03-07 16:03:31.816,2022-03-07 19:06:22.323,1.45,1.597,3.047
