factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
24,50,102,CMI 3S #8,182A2408-5,D200595370,20,1,1,2022-04-12 21:45:55.518484,2022-04-13 04:47:24.563000,3.308,3.717,7.025
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,1,2022-04-11 23:26:35.963000,2022-04-12 01:39:36.266000,0.665,1.552,2.217
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,2,2022-04-12 01:48:27.163443,2022-04-12 02:32:19.827490,0.646,0.085,0.731
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,3,2022-04-12 02:41:47.205734,2022-04-12 03:33:46.915964,0.646,0.221,0.867
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,4,2022-04-12 03:40:21.512303,2022-04-12 04:39:02.532000,0.645,0.334,0.978
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,5,2022-04-12 06:42:56.518000,2022-04-12 07:25:10.227521,0.662,0.042,0.704
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,6,2022-04-12 07:44:32.608000,2022-04-12 08:27:08.788000,0.649,0.061,0.71
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,7,2022-04-12 08:37:26.605000,2022-04-12 09:29:22.799000,0.697,0.169,0.866
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,8,2022-04-12 10:16:32.608644,2022-04-12 11:04:16.352823,0.697,0.099,0.795
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,9,2022-04-12 11:09:48.220168,2022-04-12 13:03:07.314000,0.695,1.194,1.889
23,49,115,DMC60T#3,182A5704-4,D200599220,30,10,10,2022-04-12 13:12:51.078000,2022-04-12 13:55:15.431000,0.694,0.012,0.707
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,1,2022-04-12 18:17:25.307246,2022-04-12 19:10:15.934963,0.881,0.0,0.881
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,2,2022-04-12 19:17:06.093192,2022-04-12 20:09:55.877512,0.88,0.0,0.88
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,3,2022-04-12 20:21:07.818772,2022-04-12 21:14:24.144300,0.887,0.001,0.888
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,4,2022-04-12 21:23:04.418520,2022-04-12 22:16:29.126547,0.89,0.001,0.89
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,5,2022-04-12 22:31:07.071103,2022-04-12 23:24:21.742795,0.887,0.0,0.887
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,6,2022-04-12 23:27:45.853057,2022-04-13 00:21:00.942600,0.888,0.0,0.888
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,7,2022-04-13 01:08:38.813878,2022-04-13 02:02:03.953210,0.89,0.0,0.89
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,8,2022-04-13 02:22:21.291591,2022-04-13 03:15:35.228419,0.887,0.0,0.887
23,49,115,DMC60T#3,182A5605-4,D200594470,30,9,9,2022-04-13 03:34:09.364230,2022-04-13 04:27:24.988997,0.888,0.0,0.888
21,84,48,DMU 50 3rd Generation #2,326P6S3721-203,Y200162850,60,4,1,2022-04-12 05:49:45.796000,2022-04-12 06:36:19.580000,0.312,0.465,0.776
21,84,48,DMU 50 3rd Generation #2,326P6S3721-203,Y200162850,60,4,2,2022-04-12 06:40:27.717000,2022-04-12 07:00:09.620000,0.32,0.008,0.328
21,84,48,DMU 50 3rd Generation #2,326P6S3721-203,Y200162850,60,4,3,2022-04-12 07:18:25.968000,2022-04-12 07:37:55.895000,0.314,0.011,0.325
21,84,48,DMU 50 3rd Generation #2,326P6S3721-203,Y200162850,60,4,4,2022-04-12 08:39:21.992000,2022-04-12 08:58:44.163000,0.312,0.011,0.323
21,84,48,DMU 50 3rd Generation #2,326P6S3721-203,Y200162860,60,4,1,2022-04-12 05:49:45.796000,2022-04-12 06:36:19.580000,0.312,0.465,0.776
21,84,48,DMU 50 3rd Generation #2,326P6S3721-203,Y200162860,60,4,2,2022-04-12 06:40:27.717000,2022-04-12 07:00:09.620000,0.32,0.008,0.328
21,84,48,DMU 50 3rd Generation #2,326P6S3721-203,Y200162860,60,4,3,2022-04-12 07:18:25.968000,2022-04-12 07:37:55.895000,0.314,0.011,0.325
21,84,48,DMU 50 3rd Generation #2,326P6S3721-203,Y200162860,60,4,4,2022-04-12 08:39:21.992000,2022-04-12 08:58:44.163000,0.312,0.011,0.323
21,84,48,DMU 50 3rd Generation #2,326P6S3721-204,Y200162870,60,8,1,2022-04-12 09:26:41.784000,2022-04-12 09:57:02.245000,0.318,0.187,0.506
21,84,48,DMU 50 3rd Generation #2,326P6S3721-204,Y200162870,60,8,2,2022-04-12 10:16:12.073000,2022-04-12 10:35:44.229000,0.321,0.004,0.326
21,84,48,DMU 50 3rd Generation #2,326P6S3721-204,Y200162870,60,8,3,2022-04-12 10:41:34.214000,2022-04-12 11:01:10.041000,0.324,0.002,0.327
21,84,48,DMU 50 3rd Generation #2,326P6S3721-204,Y200162870,60,8,4,2022-04-12 11:07:50.367000,2022-04-12 11:27:20.399000,0.316,0.009,0.325
