factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
21,84,48,DMU 50 3rd Generation #2,RD00103134-43,Y200147670,50,3,1,2022-03-04 10:32:27.436,2022-03-04 13:18:09.868,1.015,1.747,2.762
21,84,48,DMU 50 3rd Generation #2,RD00103134-43,Y200147670,50,3,2,2022-03-04 13:49:55.916,2022-03-04 15:27:40.098,1.041,0.588,1.629
21,84,48,DMU 50 3rd Generation #2,RD00103134-43,Y200147670,50,3,3,2022-03-04 16:10:45.959,2022-03-04 17:49:20.277,1.027,0.616,1.643
21,84,48,DMU 50 3rd Generation #2,RD00103134-43,Y200147680,50,5,1,2022-03-04 17:57:40.272,2022-03-04 18:59:50.512,1.015,0.021,1.036
21,84,48,DMU 50 3rd Generation #2,RD00103134-43,Y200147680,50,5,2,2022-03-04 19:10:06.522,2022-03-04 20:12:16.534,1.017,0.02,1.036
21,84,48,DMU 50 3rd Generation #2,RD00103134-43,Y200147680,50,5,3,2022-03-04 20:38:46.708,2022-03-04 21:40:56.691,1.02,0.016,1.036
21,84,48,DMU 50 3rd Generation #2,RD00103134-43,Y200147680,50,5,4,2022-03-04 21:56:32.646,2022-03-04 22:58:44.514,1.014,0.022,1.037
21,84,48,DMU 50 3rd Generation #2,RD00103134-43,Y200147680,50,5,5,2022-03-04 23:18:46.749,2022-03-05 00:20:53.117,1.02,0.016,1.035
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200578610,20,1,1,2022-03-04 05:20:28.852,2022-03-04 09:24:53.769,2.808,1.266,4.074
21,47,111,ECOSPEED F1040 #2,V5725352720100,D200578520,20,1,1,2022-03-04 09:35:19.817,2022-03-04 10:07:07.821,0.481,0.049,0.53
21,47,111,ECOSPEED F1040 #2,V5725352720000,D200578480,20,1,1,2022-03-04 10:41:31.811,2022-03-04 11:13:12.013,0.472,0.056,0.528
21,47,111,ECOSPEED F1040 #2,V5725352720000,D200578490,20,1,1,2022-03-04 11:32:11.966,2022-03-04 12:03:50.261,0.472,0.056,0.527
21,47,111,ECOSPEED F1040 #2,V5725352720000,D200578500,20,1,1,2022-03-04 13:12:30.419,2022-03-04 13:44:12.276,0.462,0.066,0.528
21,47,111,ECOSPEED F1040 #2,V5725416920800,D200578650,20,1,1,2022-03-04 14:05:22.315,2022-03-04 17:38:59.200,2.849,0.711,3.56
21,47,111,ECOSPEED F1040 #2,V5725416920800,D200578640,20,1,1,2022-03-04 18:05:11.180,2022-03-04 22:14:17.846,2.798,1.354,4.152
21,47,111,ECOSPEED F1040 #2,V5725416920800,D200578630,20,1,1,2022-03-04 22:33:52.244,2022-03-05 03:07:18.923,2.808,1.749,4.557
21,47,110,YK 3070(TCP-30TS),F5725120720101,D200579020,10,1,1,2022-03-03 15:41:25.528,2022-03-03 18:40:00.012,1.09,1.886,2.976
21,47,110,YK 3070(TCP-30TS),F5725120720101,D200579030,10,1,1,2022-03-04 08:16:19.435,2022-03-04 10:00:19.893,1.131,0.602,1.733
21,47,110,YK 3070(TCP-30TS),F5725120720101,D200579040,10,1,1,2022-03-04 10:36:26.151,2022-03-04 13:18:18.277,1.067,1.631,2.698
