factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
24,50,102,CMI 3S #8,172A2010-753A,D200598900,30,2,1,2022-04-25 21:47:01.595226,2022-04-26 05:47:12.988341,5.466,2.537,8.003
24,50,102,CMI 3S #8,172A2010-753A,D200598900,30,2,2,2022-04-26 08:46:53.683492,2022-04-26 17:09:20.884872,5.308,3.066,8.374
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,1,2022-04-26 05:54:24.152000,2022-04-26 06:51:16.443832,0.948,0.0,0.948
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,2,2022-04-26 07:14:44.587693,2022-04-26 08:11:34.306000,0.947,0.0,0.947
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,3,2022-04-26 08:27:22.311183,2022-04-26 09:24:12.763000,0.947,0.0,0.947
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,4,2022-04-26 09:35:00.671000,2022-04-26 10:31:54.767000,0.948,0.0,0.948
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,5,2022-04-26 10:43:18.291336,2022-04-26 11:40:16.752000,0.95,0.0,0.95
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,6,2022-04-26 11:52:25.159795,2022-04-26 12:49:22.582046,0.949,0.0,0.949
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,7,2022-04-26 13:14:20.634336,2022-04-26 14:11:17.173000,0.949,0.0,0.949
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,8,2022-04-26 14:40:48.704925,2022-04-26 15:37:39.223000,0.947,0.0,0.947
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,9,2022-04-26 16:14:04.636193,2022-04-26 17:10:53.379000,0.947,0.0,0.947
23,49,115,DMC60T#3,182A5604-3,D200608830,30,10,10,2022-04-26 17:33:45.261419,2022-04-26 18:30:33.176960,0.947,0.0,0.947
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,1,2022-04-25 22:39:19.548000,2022-04-25 23:26:39.364000,0.603,0.186,0.789
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,2,2022-04-25 23:32:29.661000,2022-04-26 01:20:13.849000,0.606,1.19,1.796
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,3,2022-04-26 01:24:47.497000,2022-04-26 02:05:15.950000,0.603,0.072,0.675
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,4,2022-04-26 02:10:59.834000,2022-04-26 02:51:08.025000,0.606,0.063,0.669
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,5,2022-04-26 02:58:08.022000,2022-04-26 03:37:44.113000,0.601,0.06,0.66
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,6,2022-04-26 03:44:23.916000,2022-04-26 04:25:02.199000,0.605,0.073,0.677
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,7,2022-04-26 04:32:08.110000,2022-04-26 05:15:34.301000,0.601,0.123,0.724
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,8,2022-04-26 05:28:12.116000,2022-04-26 06:11:30.090000,0.604,0.117,0.722
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,9,2022-04-26 06:18:30.412000,2022-04-26 06:58:10.178000,0.605,0.056,0.661
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,10,2022-04-26 07:02:56.505000,2022-04-26 08:19:22.656000,0.603,0.671,1.274
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,11,2022-04-26 08:25:40.661000,2022-04-26 09:05:40.635000,0.609,0.058,0.667
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,12,2022-04-26 09:10:24.637000,2022-04-26 09:50:02.816000,0.601,0.06,0.661
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,13,2022-04-26 09:54:46.836000,2022-04-26 10:34:10.466000,0.605,0.051,0.657
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,14,2022-04-26 10:38:30.783000,2022-04-26 11:28:18.991000,0.603,0.227,0.83
21,84,48,DMU 50 3rd Generation #2,114A7321-604,Y200153640,50,15,15,2022-04-26 11:32:10.989000,2022-04-26 13:07:59.176000,0.605,0.992,1.597
21,84,48,DMU 50 3rd Generation #2,326P5S5007-203,Y200168760,60,4,1,2022-04-26 14:37:41.350000,2022-04-26 15:15:39.101000,0.211,0.422,0.633
