factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
24,50,102,CMI 3S #8,182A2409-5,D200595360,20,1,6.875,6.875,6.875,3.164,3.164,3.164,3.71,3.71,3.71,2022-03-31 23:05:56,2022-04-01 06:09:48,7.064
23,49,115,DMC60T#3,175A1302-1,D200577240,30,12,1.343,1.571,1.321,1.295,1.314,1.201,0.047,0.37,0.008,2022-03-30 20:41:25,2022-03-31 20:35:56,23.909
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200593410,20,1,1.148,1.148,1.148,1.08,1.08,1.08,0.068,0.068,0.068,2022-03-31 08:09:20,2022-03-31 09:25:33,1.27
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200593370,20,1,3.411,3.411,3.411,2.856,2.856,2.856,0.556,0.556,0.556,2022-03-31 11:10:47,2022-03-31 14:46:21,3.593
21,47,111,ECOSPEED F1040 #2,V5725416921000,D200593360,20,1,3.57,3.57,3.57,2.782,2.782,2.782,0.788,0.788,0.788,2022-03-31 15:16:08,2022-03-31 19:01:04,3.749
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200593420,20,1,1.147,1.147,1.147,1.09,1.09,1.09,0.057,0.057,0.057,2022-03-31 09:37:36,2022-03-31 11:10:34,1.549
21,47,109,G3020 #1,116W2103-507,D200583100,40,2,1.269,1.308,1.23,0.824,0.838,0.811,0.445,0.471,0.419,2022-03-31 17:50:39,2022-03-31 20:54:09,3.058
21,47,109,G3020 #1,116W2103-508,D200583110,40,2,1.334,1.403,1.266,0.82,0.824,0.816,0.514,0.58,0.449,2022-03-31 08:17:58,2022-03-31 11:27:23,3.157
21,47,109,G3020 #1,116W2103-508,D200583230,40,1,1.937,1.937,1.937,0.845,0.845,0.845,1.092,1.092,1.092,2022-03-31 11:27:38,2022-03-31 13:42:10,2.242
21,47,109,G3020 #1,116W2104-508,D200583120,40,2,1.125,1.142,1.108,0.834,0.847,0.821,0.291,0.321,0.261,2022-03-31 14:24:25,2022-03-31 17:44:04,3.328
21,47,112,HFP1540 PROTO,V5312019020000,D200580510,60,1,8.651,8.651,8.651,6.303,6.303,6.303,2.347,2.347,2.347,2022-03-31 08:20:13,2022-03-31 17:27:09,9.116
23,49,117,KT MODU LINE #3,182A1507-753,D200580930,40,6,8.783,18.715,6.29,5.739,6.052,5.506,3.044,12.663,0.277,2022-03-28 08:37:02,2022-03-31 18:24:02,81.783
23,49,114,MP2150,112W1202-2,D200597360,20,2,2.431,2.973,1.889,1.806,1.944,1.668,0.626,1.03,0.221,2022-04-01 01:24:28,2022-04-01 07:20:14,5.929
23,49,114,MP2150,112W2216-1,D200597370,20,2,4.01,4.013,4.006,3.907,3.933,3.882,0.103,0.124,0.081,2022-03-31 08:57:09,2022-03-31 18:26:42,9.492
23,49,114,MP2150,112W2216-1,D200597400,20,1,4.379,4.379,4.379,3.919,3.919,3.919,0.46,0.46,0.46,2022-03-31 18:27:24,2022-04-01 01:24:14,6.947
24,50,103,SB-416,D572-40293-203,D200590930,10,1,0.235,0.235,0.235,0.188,0.188,0.188,0.047,0.047,0.047,2022-03-31 11:34:14,2022-03-31 11:54:19,0.335
24,50,103,SB-416,D572-40293-203,D200590900,10,1,0.244,0.244,0.244,0.209,0.209,0.209,0.035,0.035,0.035,2022-03-31 10:27:42,2022-03-31 10:55:32,0.464
24,50,103,SB-416,D572-40293-203,D200590920,10,1,0.243,0.243,0.243,0.198,0.198,0.198,0.045,0.045,0.045,2022-03-31 11:15:49,2022-03-31 11:34:04,0.304
24,50,103,SB-416,D572-40285-203,D200587500,10,1,0.224,0.224,0.224,0.177,0.177,0.177,0.048,0.048,0.048,2022-03-31 16:05:38,2022-03-31 16:21:23,0.262
24,50,103,SB-416,D572-40293-203,D200590940,10,1,0.243,0.243,0.243,0.169,0.169,0.169,0.074,0.074,0.074,2022-03-31 11:54:26,2022-03-31 13:21:29,1.451
24,50,103,SB-416,D572-40293-203,D200590880,10,1,0.244,0.244,0.244,0.2,0.2,0.2,0.044,0.044,0.044,2022-03-31 09:31:18,2022-03-31 09:52:12,0.348
24,50,103,SB-416,D572-40293-203,D200590810,10,1,0.243,0.243,0.243,0.209,0.209,0.209,0.034,0.034,0.034,2022-03-31 08:54:56,2022-03-31 09:17:16,0.372
24,50,103,SB-416,D572-40285-203,D200587730,10,1,0.222,0.222,0.222,0.173,0.173,0.173,0.049,0.049,0.049,2022-03-31 19:46:51,2022-03-31 20:15:49,0.483
24,50,103,SB-416,D572-40293-203,D200590890,10,1,0.244,0.244,0.244,0.213,0.213,0.213,0.032,0.032,0.032,2022-03-31 09:52:23,2022-03-31 10:27:23,0.583
24,50,103,SB-416,D572-40298-201,D200584410,20,1,0.534,0.534,0.534,0.473,0.473,0.473,0.061,0.061,0.061,2022-04-01 06:07:29,2022-04-01 07:03:13,0.929
24,50,103,SB-416,D572-40298-201,D200584480,20,1,1.852,1.852,1.852,0.423,0.423,0.423,1.428,1.428,1.428,2022-03-31 23:19:47,2022-04-01 01:17:25,1.961
24,50,103,SB-416,D572-40298-201,D200584430,20,1,0.564,0.564,0.564,0.448,0.448,0.448,0.117,0.117,0.117,2022-04-01 04:13:17,2022-04-01 04:54:48,0.692
24,50,103,SB-416,D572-40298-201,D200584440,20,1,0.546,0.546,0.546,0.446,0.446,0.446,0.1,0.1,0.1,2022-04-01 03:30:23,2022-04-01 04:13:07,0.712
24,50,103,SB-416,D572-40298-201,D200584450,20,1,0.556,0.556,0.556,0.44,0.44,0.44,0.116,0.116,0.116,2022-04-01 02:35:19,2022-04-01 03:30:14,0.915
24,50,103,SB-416,D572-40298-201,D200584460,20,1,0.552,0.552,0.552,0.45,0.45,0.45,0.102,0.102,0.102,2022-04-01 01:55:46,2022-04-01 02:35:10,0.657
24,50,103,SB-416,D572-40298-201,D200584470,20,1,0.541,0.541,0.541,0.463,0.463,0.463,0.078,0.078,0.078,2022-04-01 01:17:33,2022-04-01 01:55:38,0.635
24,50,103,SB-416,D572-40285-203,D200587720,10,1,0.224,0.224,0.224,0.176,0.176,0.176,0.049,0.049,0.049,2022-03-31 19:31:24,2022-03-31 19:46:43,0.255
24,50,103,SB-416,D572-40298-201,D200584490,20,1,0.552,0.552,0.552,0.443,0.443,0.443,0.11,0.11,0.11,2022-03-31 22:38:33,2022-03-31 23:19:36,0.684
24,50,103,SB-416,D572-40298-201,D200584500,20,1,0.65,0.65,0.65,0.443,0.443,0.443,0.207,0.207,0.207,2022-03-31 21:49:36,2022-03-31 22:38:24,0.813
24,50,103,SB-416,D572-40298-201,D200584510,20,1,0.552,0.552,0.552,0.444,0.444,0.444,0.107,0.107,0.107,2022-03-31 21:08:32,2022-03-31 21:49:26,0.682
24,50,103,SB-416,D572-40298-201,D200584420,20,1,0.99,0.99,0.99,0.457,0.457,0.457,0.533,0.533,0.533,2022-04-01 04:54:57,2022-04-01 06:07:21,1.207
24,50,103,SB-416,D572-40285-203,D200587700,10,1,0.225,0.225,0.225,0.177,0.177,0.177,0.048,0.048,0.048,2022-03-31 19:09:25,2022-03-31 19:31:16,0.364
