factory_id,process_id,equipment_id,equipment_name,material,routing_revision,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
23,49,115,DMC60T#3,182A5605-3,A,D200606880,30,10,10,2022-04-29 15:18:49.176170,2022-04-29 16:14:13.385416,0.923,0.0,0.923
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,1,2022-04-29 07:06:28.530000,2022-04-29 08:17:30.653000,0.482,0.702,1.184
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,2,2022-04-29 08:50:14.641000,2022-04-29 09:22:12.813000,0.525,0.008,0.533
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,3,2022-04-29 09:23:58.825000,2022-04-29 09:56:50.572000,0.51,0.038,0.548
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,4,2022-04-29 09:58:26.886000,2022-04-29 10:33:58.856000,0.524,0.068,0.592
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,5,2022-04-29 10:41:40.872000,2022-04-29 11:13:48.902000,0.52,0.016,0.536
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,6,2022-04-29 11:16:04.889000,2022-04-29 11:48:16.900000,0.517,0.02,0.537
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,7,2022-04-29 11:53:33.129000,2022-04-29 13:19:25.298000,0.517,0.914,1.431
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,8,2022-04-29 13:20:39.181000,2022-04-29 13:58:13.260000,0.517,0.11,0.626
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,9,2022-04-29 14:05:49.171000,2022-04-29 14:39:11.451000,0.523,0.033,0.556
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,10,2022-04-29 14:40:41.136000,2022-04-29 15:20:45.514000,0.515,0.153,0.668
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,11,2022-04-29 15:22:11.323000,2022-04-29 15:54:21.501000,0.514,0.022,0.536
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,12,2022-04-29 15:55:55.281000,2022-04-29 16:28:21.565000,0.525,0.016,0.541
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,13,2022-04-29 16:30:43.463000,2022-04-29 17:02:43.527000,0.52,0.014,0.533
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,14,2022-04-29 17:32:21.682000,2022-04-29 18:04:45.849000,0.52,0.02,0.54
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,15,2022-04-29 18:09:15.760000,2022-04-29 18:41:05.920000,0.523,0.008,0.531
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,16,2022-04-29 18:43:25.926000,2022-04-29 19:16:31.774000,0.514,0.037,0.552
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,17,2022-04-29 19:19:03.785000,2022-04-29 19:51:45.869000,0.518,0.027,0.545
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,18,2022-04-29 20:05:36.033000,2022-04-29 20:37:58.037000,0.52,0.02,0.539
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,19,2022-04-29 20:40:43.823000,2022-04-29 21:12:20.122000,0.516,0.011,0.527
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,20,2022-04-29 21:18:12.235000,2022-04-29 21:49:56.098000,0.522,0.007,0.529
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,21,2022-04-29 21:55:30.101000,2022-04-29 22:27:10.381000,0.516,0.012,0.528
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,22,2022-04-29 22:29:22.384000,2022-04-29 23:00:58.343000,0.518,0.009,0.527
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,23,2022-04-29 23:02:58.246000,2022-04-29 23:34:38.402000,0.511,0.017,0.528
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,24,2022-04-30 01:04:52.662000,2022-04-30 01:36:28.731000,0.525,0.002,0.527
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,25,2022-04-30 01:38:30.430000,2022-04-30 02:10:08.709000,0.524,0.003,0.527
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,26,2022-04-30 02:12:14.704000,2022-04-30 02:43:52.673000,0.52,0.007,0.527
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,27,2022-04-30 02:45:40.889000,2022-04-30 03:17:16.941000,0.523,0.003,0.527
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,28,2022-04-30 03:18:56.738000,2022-04-30 03:50:34.796000,0.514,0.013,0.527
21,84,48,DMU 50 3rd Generation #2,113A3714-601B,-,Y200163470,40,30,29,2022-04-30 03:53:26.909000,2022-04-30 04:25:29.090000,0.515,0.019,0.534
21,47,111,ECOSPEED F1040 #2,V5725352220400,A,D200623990,20,1,1,2022-04-29 08:17:31.586000,2022-04-29 08:58:45.317000,0.663,0.025,0.687
21,47,111,ECOSPEED F1040 #2,V5725352220400,A,D200624040,20,1,1,2022-04-29 09:18:01.682000,2022-04-29 09:58:57.906000,0.645,0.038,0.682
21,47,111,ECOSPEED F1040 #2,V5725351820200,A,D200623540,20,1,1,2022-04-29 10:58:13.786000,2022-04-29 12:07:37.976000,1.125,0.032,1.157
21,47,111,ECOSPEED F1040 #2,V5725351820200,A,D200623530,20,1,1,2022-04-29 13:22:30.513000,2022-04-29 14:32:24.634000,1.135,0.03,1.165
21,47,111,ECOSPEED F1040 #2,V5725416720200,A,D200600440,20,1,1,2022-04-29 14:49:08.382000,2022-04-29 16:03:14.782000,1.198,0.037,1.235
21,47,111,ECOSPEED F1040 #2,V5725351820200,A,D200623540,30,1,1,2022-04-29 16:12:26.739000,2022-04-29 19:18:51.520000,2.646,0.461,3.107
21,84,107,EVER 7,30P171610107-002A-K,A,D200595380,20,2,1,2022-04-27 09:14:10.624000,2022-04-28 05:02:09.762000,15.227,4.573,19.8
21,84,107,EVER 7,30P171610107-002A-K,A,D200595380,20,2,2,2022-04-28 06:15:39.828000,2022-04-29 08:58:27.997000,15.11,11.604,26.713
21,47,109,G3020 #1,30P176201200-002A,-,D200575460,20,6,1,2022-04-29 05:19:48.776000,2022-04-29 05:51:10.540000,0.339,0.183,0.523
21,47,109,G3020 #1,30P176201200-002A,-,D200575460,20,6,2,2022-04-29 06:04:34.584000,2022-04-29 06:36:06.994000,0.334,0.191,0.526
21,47,109,G3020 #1,30P176201200-002A,-,D200575460,20,6,3,2022-04-29 06:49:13.016000,2022-04-29 07:20:29.133000,0.336,0.186,0.521
21,47,109,G3020 #1,30P176201200-002A,-,D200575460,20,6,4,2022-04-29 08:05:49.259000,2022-04-29 08:37:11.223000,0.334,0.189,0.523
21,47,109,G3020 #1,30P176201200-002A,-,D200575460,20,6,5,2022-04-29 09:02:03.107000,2022-04-29 09:33:13.271000,0.331,0.188,0.519
21,47,109,G3020 #1,30P176201200-002A,-,D200575460,20,6,6,2022-04-29 10:31:17.333000,2022-04-29 11:02:23.554000,0.348,0.171,0.518
21,47,109,G3020 #1,30P176201200-001A,-,D200575450,20,6,1,2022-04-29 11:31:11.504000,2022-04-29 13:08:47.962000,0.328,1.299,1.627
21,47,109,G3020 #1,30P176201200-001A,-,D200575450,20,6,2,2022-04-29 13:25:47.785000,2022-04-29 13:57:19.873000,0.361,0.164,0.526
21,47,109,G3020 #1,30P176201200-001A,-,D200575450,20,6,3,2022-04-29 14:19:39.924000,2022-04-29 14:50:50.024000,0.328,0.191,0.519
21,47,109,G3020 #1,30P176201200-001A,-,D200575450,20,6,4,2022-04-29 15:28:04.226000,2022-04-29 15:59:04.518000,0.333,0.183,0.517
21,47,109,G3020 #1,30P176201200-001A,-,D200575450,20,6,5,2022-04-29 16:26:40.486000,2022-04-29 16:57:50.574000,0.33,0.19,0.519
21,47,109,G3020 #1,30P176201200-001A,-,D200575450,20,6,6,2022-04-29 17:48:06.489000,2022-04-29 18:19:10.565000,0.329,0.189,0.518
21,47,109,G3020 #1,30P176201200-001A,-,D200575470,20,2,1,2022-04-29 18:44:50.856000,2022-04-29 19:15:57.036000,0.329,0.189,0.518
21,47,109,G3020 #1,30P176201200-001A,-,D200575470,20,2,2,2022-04-29 19:56:42.950000,2022-04-29 20:28:00.913000,0.334,0.188,0.522
23,49,167,H5-800,181A3402-4,-,Y200179790,40,8,1,2022-04-28 13:47:34.241892,2022-04-28 16:38:32.578600,2.047,0.803,2.85
23,49,167,H5-800,181A3402-4,-,Y200179790,40,8,2,2022-04-28 16:56:28.353959,2022-04-28 19:31:10.516975,1.969,0.609,2.578
23,49,167,H5-800,181A3402-4,-,Y200179790,40,8,3,2022-04-28 20:12:56.938000,2022-04-28 22:23:02.791212,1.962,0.206,2.168
23,49,167,H5-800,181A3402-4,-,Y200179790,40,8,4,2022-04-28 22:32:40.759818,2022-04-29 01:29:39.512127,1.957,0.993,2.95
23,49,167,H5-800,181A3402-4,-,Y200179790,40,8,5,2022-04-29 01:51:40.824770,2022-04-29 03:56:45.180783,1.949,0.135,2.085
23,49,167,H5-800,181A3402-4,-,Y200179790,40,8,6,2022-04-29 04:24:26.258089,2022-04-29 07:11:41.247000,1.945,0.843,2.787
23,49,167,H5-800,181A3402-4,-,Y200179790,40,8,7,2022-04-29 07:23:03.163000,2022-04-29 09:45:31.246000,2.06,0.314,2.374
23,49,167,H5-800,181A3402-4,-,Y200179790,40,8,8,2022-04-29 10:12:39.047313,2022-04-29 13:11:36.908080,1.952,1.031,2.983
23,49,118,HU80A-5X,V5725305020600,A,D200599570,30,1,1,2022-04-28 08:56:22.995091,2022-04-29 09:16:57.488844,15.925,8.418,24.343
24,50,104,MC18200 #1,182T3101-552A,B,D200617100,30,4,1,2022-04-28 22:58:33.311205,2022-04-29 01:17:03.556640,1.381,0.928,2.308
24,50,104,MC18200 #1,182T3101-552A,B,D200617100,30,4,2,2022-04-29 01:44:39.547000,2022-04-29 02:52:53.701702,1.004,0.133,1.137
24,50,104,MC18200 #1,182T3101-552A,B,D200617100,30,4,3,2022-04-29 03:39:13.678649,2022-04-29 04:40:05.894630,0.997,0.018,1.015
24,50,104,MC18200 #1,182T3101-552A,B,D200617100,30,4,4,2022-04-29 06:26:30.061435,2022-04-29 07:26:12.143585,0.993,0.002,0.995
24,50,104,MC18200 #1,182T4102-5A,C,D200617010,30,4,1,2022-04-29 08:52:58.281297,2022-04-29 09:52:50.384683,0.998,0.0,0.998
24,50,104,MC18200 #1,182T4102-5A,C,D200617010,30,4,2,2022-04-29 10:39:32.444596,2022-04-29 11:43:38.538436,1.006,0.062,1.068
24,50,104,MC18200 #1,182T4102-5A,C,D200617010,30,4,3,2022-04-29 13:18:18.688910,2022-04-29 14:23:16.775607,1.031,0.052,1.083
24,50,104,MC18200 #1,182T4102-5A,C,D200617010,30,4,4,2022-04-29 15:18:34.753728,2022-04-29 16:38:08.876543,1.064,0.262,1.326
24,50,104,MC18200 #1,182T4102-5A,C,D200617010,30,4,5,2022-04-29 20:42:27.368668,2022-04-29 21:44:43.458649,1.022,0.016,1.038
24,50,104,MC18200 #1,182T4102-5A,C,D200617010,30,4,6,2022-04-29 22:36:21.425823,2022-04-29 23:37:47.629997,1.023,0.001,1.024
24,50,104,MC18200 #1,182T4102-5A,C,D200617010,30,4,7,2022-04-30 01:28:31.795347,2022-04-30 02:30:27.878005,1.021,0.011,1.032
23,49,114,MP2150,F5724407420101,A,D200604380,10,1,1,2022-04-29 16:23:50.047349,2022-04-29 16:55:24.100663,0.28,0.246,0.526
23,49,114,MP2150,F5724407420101,A,D200604390,10,1,1,2022-04-29 17:51:19.005000,2022-04-29 18:14:08.433605,0.324,0.057,0.38
23,49,114,MP2150,F5724403320101,A,D200601880,20,1,1,2022-04-29 21:04:28.717744,2022-04-30 01:35:02.967234,2.055,2.455,4.51
23,49,114,MP2150,F5724403320101,A,D200601890,20,1,1,2022-04-30 01:58:59.171019,2022-04-30 04:44:45.942243,1.994,0.769,2.763
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,1,2022-04-28 23:10:13.642000,2022-04-28 23:54:35.366646,0.368,0.372,0.739
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,2,2022-04-29 00:59:45.918000,2022-04-29 01:20:33.764000,0.347,0.0,0.347
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,3,2022-04-29 01:26:59.985000,2022-04-29 01:47:47.939000,0.347,0.0,0.347
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,4,2022-04-29 01:54:05.715932,2022-04-29 02:14:57.900000,0.348,0.0,0.348
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,5,2022-04-29 02:19:46.127000,2022-04-29 02:40:47.869000,0.35,0.0,0.35
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,6,2022-04-29 02:45:34.089000,2022-04-29 03:06:21.846716,0.347,0.0,0.347
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,7,2022-04-29 03:14:22.752669,2022-04-29 03:33:34.303000,0.32,0.0,0.32
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,8,2022-04-29 03:36:54.028000,2022-04-29 03:56:06.285000,0.32,0.0,0.32
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,9,2022-04-29 03:59:00.043910,2022-04-29 04:18:14.341000,0.321,0.0,0.321
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,10,2022-04-29 04:24:58.999687,2022-04-29 04:44:16.409000,0.322,0.0,0.322
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,11,2022-04-29 04:48:54.300000,2022-04-29 05:08:08.408070,0.319,0.002,0.321
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,12,2022-04-29 05:10:24.466000,2022-04-29 05:29:42.415000,0.322,0.0,0.322
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,13,2022-04-29 05:32:28.426000,2022-04-29 05:51:42.217166,0.32,0.0,0.32
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,14,2022-04-29 05:56:52.023417,2022-04-29 06:16:04.750142,0.32,0.0,0.32
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,15,2022-04-29 06:18:36.229808,2022-04-29 06:37:52.698000,0.321,0.0,0.321
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,16,2022-04-29 06:40:18.602000,2022-04-29 06:59:34.584620,0.321,0.0,0.321
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,17,2022-04-29 07:05:02.664000,2022-04-29 07:24:20.710000,0.322,0.0,0.322
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,18,2022-04-29 07:31:28.736000,2022-04-29 07:50:46.893000,0.322,0.0,0.322
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,19,2022-04-29 08:10:14.962000,2022-04-29 08:29:37.095000,0.323,0.0,0.323
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,20,2022-04-29 08:34:14.890000,2022-04-29 08:53:30.935000,0.321,0.0,0.321
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,21,2022-04-29 08:55:25.042000,2022-04-29 09:14:40.924170,0.321,0.0,0.321
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,22,2022-04-29 09:17:36.795000,2022-04-29 09:37:06.445639,0.325,0.0,0.325
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,23,2022-04-29 09:38:59.161000,2022-04-29 09:58:17.326000,0.322,0.0,0.322
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,24,2022-04-29 10:14:25.347000,2022-04-29 10:33:37.196000,0.32,0.0,0.32
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,25,2022-04-29 10:35:43.417000,2022-04-29 10:54:57.259000,0.321,0.0,0.321
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,26,2022-04-29 10:58:10.617714,2022-04-29 11:17:30.863012,0.322,0.0,0.322
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,27,2022-04-29 11:29:55.250000,2022-04-29 11:49:19.459000,0.323,0.0,0.323
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,28,2022-04-29 11:50:47.398000,2022-04-29 12:10:05.226742,0.322,0.0,0.322
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,29,2022-04-29 13:00:42.381545,2022-04-29 13:20:03.851000,0.323,0.0,0.323
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,30,2022-04-29 13:21:51.651000,2022-04-29 13:41:12.912624,0.323,0.0,0.323
23,49,116,MYNX500#1,186A3008-751A,A,D200617440,20,31,31,2022-04-29 13:43:43.791000,2022-04-29 14:03:05.950000,0.323,0.0,0.323
24,50,103,SB-416,D572-40293-203,A,D200615580,20,1,1,2022-04-29 07:07:29.892460,2022-04-29 08:53:48.275276,0.48,1.291,1.772
24,50,103,SB-416,D572-40293-203,A,D200615590,20,1,1,2022-04-29 09:21:02.368525,2022-04-29 10:20:46.576011,0.49,0.506,0.996
24,50,103,SB-416,D572-57837-203,A,D200587620,10,4,1,2022-04-29 11:04:28.637783,2022-04-29 11:18:04.784322,0.193,0.033,0.227
24,50,103,SB-416,D572-57837-203,A,D200587620,10,4,2,2022-04-29 11:30:28.666000,2022-04-29 11:43:08.883744,0.197,0.014,0.211
24,50,103,SB-416,D572-57837-203,A,D200587620,10,4,3,2022-04-29 11:48:42.895679,2022-04-29 12:01:46.947874,0.197,0.021,0.218
24,50,103,SB-416,D572-57837-203,A,D200587620,10,4,4,2022-04-29 13:09:31.044000,2022-04-29 13:22:31.225226,0.181,0.036,0.217
24,50,103,SB-416,D572-57837-203,A,D200587690,10,6,1,2022-04-29 13:29:25.123000,2022-04-29 13:43:00.982032,0.184,0.042,0.227
24,50,103,SB-416,D572-57837-203,A,D200587690,10,6,2,2022-04-29 13:48:43.224787,2022-04-29 14:02:05.365445,0.202,0.021,0.223
24,50,103,SB-416,D572-57837-203,A,D200587690,10,6,3,2022-04-29 14:07:37.274491,2022-04-29 14:21:03.429252,0.187,0.037,0.224
24,50,103,SB-416,D572-57837-203,A,D200587690,10,6,4,2022-04-29 14:30:05.463884,2022-04-29 14:43:35.516727,0.183,0.042,0.225
24,50,103,SB-416,D572-57837-203,A,D200587690,10,6,5,2022-04-29 14:50:21.326126,2022-04-29 15:03:45.573000,0.201,0.022,0.223
24,50,103,SB-416,D572-57837-203,A,D200587690,10,6,6,2022-04-29 15:20:11.661129,2022-04-29 15:33:41.422000,0.208,0.017,0.225
24,50,103,SB-416,D572-57837-202,A,D200587580,10,2,1,2022-04-29 15:40:11.632051,2022-04-29 15:56:25.792997,0.178,0.093,0.271
24,50,103,SB-416,D572-57837-202,A,D200587580,10,2,2,2022-04-29 16:02:05.815214,2022-04-29 16:15:31.848450,0.209,0.015,0.224
24,50,103,SB-416,D572-57837-202,A,D200587650,10,2,1,2022-04-29 15:40:11.632051,2022-04-29 15:56:25.792997,0.173,0.097,0.271
24,50,103,SB-416,D572-57837-202,A,D200587650,10,2,2,2022-04-29 16:02:05.815214,2022-04-29 16:15:31.848450,0.193,0.031,0.224
24,50,103,SB-416,D572-57837-202,A,D200587650,10,2,3,2022-04-29 16:23:27.884522,2022-04-29 16:36:53.926959,0.176,0.048,0.224
24,50,103,SB-416,D572-57837-202,A,D200587650,10,2,4,2022-04-29 17:49:46.189317,2022-04-29 18:03:10.240691,0.187,0.037,0.223
24,50,103,SB-416,D572-57837-202,A,D200587710,10,6,1,2022-04-29 18:12:14.268053,2022-04-29 18:25:42.276000,0.191,0.034,0.224
24,50,103,SB-416,D572-57837-202,A,D200587710,10,6,2,2022-04-29 18:34:20.169000,2022-04-29 18:47:42.372000,0.196,0.027,0.223
24,50,103,SB-416,D572-57837-202,A,D200587710,10,6,3,2022-04-29 18:57:10.462060,2022-04-29 19:10:36.472000,0.182,0.042,0.224
24,50,103,SB-416,D572-57837-202,A,D200587710,10,6,4,2022-04-29 19:19:28.544390,2022-04-29 19:32:52.551000,0.192,0.032,0.223
24,50,103,SB-416,D572-57837-202,A,D200587710,10,6,5,2022-04-29 20:18:20.773315,2022-04-29 20:30:16.809503,0.153,0.046,0.199
24,50,103,SB-416,D572-57837-202,A,D200587710,10,6,6,2022-04-29 20:49:52.871755,2022-04-29 21:03:16.911148,0.184,0.039,0.223
24,50,103,SB-416,D572-40293-203,A,D200615560,20,1,1,2022-04-29 21:08:44.935412,2022-04-29 21:46:59.072977,0.505,0.132,0.637
24,50,103,SB-416,D572-57836-202,A,D200588410,20,1,1,2022-04-29 21:56:29.088192,2022-04-29 22:26:17.214424,0.428,0.069,0.497
24,50,103,SB-416,D572-57836-202,A,D200588450,20,1,1,2022-04-29 22:35:15.109000,2022-04-29 23:05:19.355266,0.423,0.078,0.501
24,50,103,SB-416,D572-57836-202,A,D200613780,20,1,1,2022-04-29 23:11:25.370295,2022-04-29 23:41:31.497144,0.436,0.066,0.502
24,50,103,SB-416,D572-57836-202,A,D200588350,20,1,1,2022-04-29 23:47:43.502305,2022-04-30 01:15:03.819122,0.433,1.023,1.456
24,50,103,SB-416,D572-57836-202,A,D200588390,20,1,1,2022-04-30 01:21:53.849699,2022-04-30 01:51:49.948243,0.445,0.054,0.499
24,50,103,SB-416,D572-57836-202,A,D200588270,20,1,1,2022-04-30 01:58:27.987571,2022-04-30 02:30:39.990308,0.442,0.095,0.537
24,50,103,SB-416,D572-57836-202,A,D200588300,20,1,1,2022-04-30 02:37:50.116993,2022-04-30 03:29:40.282000,0.436,0.428,0.864
24,50,103,SB-416,D572-57836-202,A,D200588080,20,1,1,2022-04-30 03:36:40.347928,2022-04-30 04:07:46.472585,0.431,0.088,0.518
24,50,103,SB-416,D572-57836-202,A,D200588090,20,1,1,2022-04-30 04:15:16.463000,2022-04-30 04:47:04.609629,0.443,0.087,0.53
24,50,103,SB-416,D572-57836-202,A,D200588100,20,1,1,2022-04-30 04:56:26.651252,2022-04-30 05:27:06.653987,0.45,0.061,0.511
21,47,108,SNK RB-200F(2060),30P171210301-001-K,-,D200517010,20,6,1,2022-04-29 09:21:07.006000,2022-04-29 11:07:03.028000,1.201,0.565,1.766
21,47,108,SNK RB-200F(2060),30P171210301-001-K,-,D200517010,20,6,2,2022-04-29 11:24:44.982000,2022-04-29 12:45:15.447000,1.206,0.135,1.342
21,47,108,SNK RB-200F(2060),30P171210301-001-K,-,D200517010,20,6,3,2022-04-29 13:22:39.225000,2022-04-29 14:44:07.371000,1.202,0.155,1.358
21,47,108,SNK RB-200F(2060),30P171210301-001-K,-,D200517010,20,6,4,2022-04-29 15:19:19.798000,2022-04-29 16:39:35.991000,1.2,0.138,1.338
21,47,108,SNK RB-200F(2060),30P171210301-001-K,-,D200517010,20,6,5,2022-04-29 16:53:45.830000,2022-04-29 18:27:15.917000,1.205,0.353,1.558
21,47,108,SNK RB-200F(2060),30P171210301-001-K,-,D200517010,20,6,6,2022-04-29 18:46:08.284000,2022-04-29 20:09:24.258000,1.188,0.2,1.388
23,49,119,VMP8-6P,A81063314-03,C,D200609420,20,1,1,2022-04-29 03:25:26.922103,2022-04-29 07:45:39.298000,3.209,1.128,4.337
23,49,119,VMP8-6P,A81063314-03,C,D200609430,20,1,1,2022-04-29 08:29:59.378000,2022-04-29 12:18:54.127000,3.219,0.596,3.815
23,49,119,VMP8-6P,A81063314-03,C,D200609500,20,1,1,2022-04-29 15:31:32.393000,2022-04-29 20:29:45.036000,3.206,1.764,4.97
23,49,119,VMP8-6P,A81063314-03,C,D200609440,20,1,1,2022-04-29 20:53:36.948227,2022-04-30 01:55:45.323000,3.214,1.822,5.036
