factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,1,2022-04-14 06:55:07.151000,2022-04-14 08:54:44.972097,0.578,1.416,1.994
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,2,2022-04-14 09:14:21.396000,2022-04-14 09:51:35.081232,0.62,0.0,0.62
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,3,2022-04-14 10:14:43.611434,2022-04-14 10:51:57.655000,0.621,0.0,0.621
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,4,2022-04-14 13:03:45.736608,2022-04-14 13:41:04.837919,0.622,0.0,0.622
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,5,2022-04-14 13:53:07.900000,2022-04-14 14:30:26.048000,0.622,0.0,0.622
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,6,2022-04-14 14:36:51.427735,2022-04-14 15:14:04.529848,0.62,0.0,0.62
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,7,2022-04-14 15:30:56.142000,2022-04-14 16:08:10.271097,0.621,0.0,0.621
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,8,2022-04-14 16:23:30.200000,2022-04-14 17:00:42.152000,0.62,0.0,0.62
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,9,2022-04-14 18:06:38.373000,2022-04-14 18:43:48.479336,0.619,0.0,0.619
23,49,115,DMC60T#3,182A5605-3,D200597970,40,10,10,2022-04-14 20:09:46.798673,2022-04-14 20:47:00.355000,0.62,0.0,0.62
23,49,115,DMC60T#3,182A5605-12,D200597890,30,3,1,2022-04-14 21:00:50.591000,2022-04-14 22:00:30.557000,0.977,0.017,0.994
23,49,115,DMC60T#3,182A5605-12,D200597890,30,3,2,2022-04-14 22:32:28.089714,2022-04-14 23:29:56.274769,0.958,0.0,0.958
23,49,115,DMC60T#3,182A5605-12,D200597890,30,3,3,2022-04-15 01:07:34.916000,2022-04-15 02:05:07.025603,0.958,0.001,0.959
23,49,115,DMC60T#3,182A5605-12,D200597890,40,3,1,2022-04-15 02:25:32.816000,2022-04-15 03:22:24.815177,0.64,0.307,0.948
23,49,115,DMC60T#3,182A5605-12,D200597890,40,3,2,2022-04-15 03:55:09.033010,2022-04-15 04:33:11.075000,0.634,0.0,0.634
23,49,115,DMC60T#3,182A5605-12,D200597890,40,3,3,2022-04-15 04:53:03.246220,2022-04-15 05:31:03.419000,0.632,0.001,0.633
21,47,111,ECOSPEED F1040 #2,V5725352121000,D200600550,10,1,1,2022-04-14 08:11:39.668000,2022-04-14 09:04:05.723000,0.796,0.078,0.874
