factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,1,2022-03-18 13:32:17.578,2022-03-18 14:16:11.742,0.711,0.021,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,2,2022-03-18 14:23:19.453,2022-03-18 15:07:13.845,0.722,0.01,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,3,2022-03-18 15:16:33.465,2022-03-18 16:00:25.964,0.711,0.02,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,4,2022-03-18 16:05:09.971,2022-03-18 16:49:01.944,0.699,0.032,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,5,2022-03-18 16:53:26.036,2022-03-18 17:37:19.932,0.722,0.01,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,6,2022-03-18 17:43:31.957,2022-03-18 18:27:26.092,0.712,0.02,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,7,2022-03-18 18:32:18.047,2022-03-18 19:16:07.783,0.709,0.021,0.73
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,8,2022-03-18 19:22:48.229,2022-03-18 20:06:42.368,0.722,0.01,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,9,2022-03-18 20:46:54.386,2022-03-18 21:30:48.382,0.725,0.007,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,10,2022-03-18 21:54:44.559,2022-03-18 22:38:38.421,0.711,0.021,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,11,2022-03-18 22:56:34.658,2022-03-18 23:40:28.855,0.72,0.012,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,12,2022-03-19 01:24:41.041,2022-03-19 02:08:35.122,0.721,0.011,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,13,2022-03-19 02:13:10.922,2022-03-19 02:57:03.206,0.721,0.01,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,14,2022-03-19 03:48:11.192,2022-03-19 04:32:07.387,0.722,0.01,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,15,2022-03-21 08:09:29.117,2022-03-21 08:53:27.200,0.713,0.02,0.733
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,16,2022-03-21 08:58:38.895,2022-03-21 09:42:33.183,0.722,0.01,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,17,2022-03-21 09:48:13.097,2022-03-21 10:32:07.232,0.719,0.012,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,18,2022-03-21 10:41:27.399,2022-03-21 11:25:21.481,0.714,0.018,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,19,2022-03-21 11:33:45.501,2022-03-21 12:17:37.592,0.721,0.01,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,20,2022-03-21 13:09:33.678,2022-03-21 13:53:25.741,0.71,0.021,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,21,2022-03-21 13:59:37.545,2022-03-21 14:43:31.839,0.724,0.008,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,22,2022-03-21 14:48:11.855,2022-03-21 15:32:03.611,0.72,0.011,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,23,2022-03-21 15:39:39.597,2022-03-21 16:23:31.918,0.709,0.022,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,24,2022-03-21 16:50:47.867,2022-03-21 17:34:42.182,0.721,0.011,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,25,2022-03-21 17:53:41.997,2022-03-21 18:37:34.274,0.711,0.02,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,26,2022-03-21 18:48:46.304,2022-03-21 19:32:38.178,0.72,0.011,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,27,2022-03-21 19:36:54.285,2022-03-21 20:20:48.484,0.723,0.009,0.732
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,28,2022-03-21 20:30:04.387,2022-03-21 21:13:54.465,0.711,0.02,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,29,2022-03-21 21:19:18.585,2022-03-21 22:03:08.571,0.719,0.011,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,30,2022-03-21 22:14:36.190,2022-03-21 22:58:28.379,0.721,0.01,0.731
21,84,48,DMU 50 3rd Generation #2,315A6156-74,Y200160820,50,40,31,2022-03-21 23:01:52.604,2022-03-21 23:45:42.852,0.713,0.018,0.731
