factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
24,50,103,SB-416,D572-57836-203,D200571550,20,1,0.521,0.521,0.521,0.416,0.416,0.416,0.105,0.105,0.105,2022-03-31 03:01:42,2022-03-31 03:47:40,0.766
24,50,103,SB-416,D572-57836-203,D200571560,20,1,0.678,0.678,0.678,0.372,0.372,0.372,0.307,0.307,0.307,2022-03-30 21:38:52,2022-03-30 22:26:23,0.792
24,50,103,SB-416,D572-40298-201,D200584480,10,1,0.159,0.159,0.159,0.129,0.129,0.129,0.031,0.031,0.031,2022-03-30 13:05:13,2022-03-30 13:16:20,0.185
24,50,103,SB-416,D572-57836-203,D200571580,20,1,0.705,0.705,0.705,0.37,0.37,0.37,0.335,0.335,0.335,2022-03-30 23:02:53,2022-03-31 01:18:51,2.266
24,50,103,SB-416,D572-57836-203,D200587920,20,1,1.275,1.275,1.275,0.409,0.409,0.409,0.866,0.866,0.866,2022-03-30 07:04:32,2022-03-30 08:53:14,1.812
24,50,103,SB-416,D572-40298-201,D200584560,10,1,0.161,0.161,0.161,0.127,0.127,0.127,0.034,0.034,0.034,2022-03-30 14:57:18,2022-03-30 15:20:12,0.382
24,50,103,SB-416,D572-40298-201,D200584470,10,1,0.161,0.161,0.161,0.13,0.13,0.13,0.031,0.031,0.031,2022-03-30 11:49:07,2022-03-30 13:05:03,1.266
24,50,103,SB-416,D572-40293-203,D200590760,10,1,0.241,0.241,0.241,0.212,0.212,0.212,0.029,0.029,0.029,2022-03-30 19:17:41,2022-03-30 19:38:03,0.339
24,50,103,SB-416,D572-40298-201,D200584450,10,1,0.162,0.162,0.162,0.131,0.131,0.131,0.031,0.031,0.031,2022-03-30 11:23:29,2022-03-30 11:36:45,0.221
24,50,103,SB-416,D572-40293-203,D200590570,10,1,0.242,0.242,0.242,0.206,0.206,0.206,0.036,0.036,0.036,2022-03-30 15:20:24,2022-03-30 16:35:45,1.256
24,50,103,SB-416,D572-40293-203,D200590600,10,1,0.257,0.257,0.257,0.2,0.2,0.2,0.057,0.057,0.057,2022-03-30 16:42:33,2022-03-30 17:37:24,0.914
24,50,103,SB-416,D572-40293-203,D200590610,10,1,0.244,0.244,0.244,0.206,0.206,0.206,0.038,0.038,0.038,2022-03-30 17:37:36,2022-03-30 17:56:01,0.307
24,50,103,SB-416,D572-40293-203,D200590650,10,1,0.244,0.244,0.244,0.205,0.205,0.205,0.039,0.039,0.039,2022-03-30 17:56:11,2022-03-30 18:15:39,0.324
24,50,103,SB-416,D572-40298-201,D200584460,10,1,0.159,0.159,0.159,0.119,0.119,0.119,0.039,0.039,0.039,2022-03-30 11:36:53,2022-03-30 11:48:53,0.2
24,50,103,SB-416,D572-40293-203,D200590730,10,1,0.238,0.238,0.238,0.198,0.198,0.198,0.04,0.04,0.04,2022-03-30 18:36:56,2022-03-30 18:55:01,0.301
24,50,103,SB-416,D572-40293-203,D200590750,10,1,0.243,0.243,0.243,0.204,0.204,0.204,0.039,0.039,0.039,2022-03-30 18:55:12,2022-03-30 19:17:30,0.372
24,50,103,SB-416,D572-40293-203,D200590700,10,1,0.241,0.241,0.241,0.2,0.2,0.2,0.041,0.041,0.041,2022-03-30 18:15:48,2022-03-30 18:36:45,0.349
24,50,103,SB-416,D572-40298-201,D200568180,10,1,0.195,0.195,0.195,0.146,0.146,0.146,0.049,0.049,0.049,2022-03-30 08:53:32,2022-03-30 09:39:05,0.759
24,50,103,SB-416,D572-40298-201,D200584390,10,1,0.162,0.162,0.162,0.134,0.134,0.134,0.028,0.028,0.028,2022-03-30 09:44:44,2022-03-30 10:00:20,0.26
24,50,103,SB-416,D572-40298-201,D200584400,10,1,0.161,0.161,0.161,0.143,0.143,0.143,0.017,0.017,0.017,2022-03-30 10:00:27,2022-03-30 10:30:39,0.503
24,50,103,SB-416,D572-40298-201,D200584410,10,1,0.16,0.16,0.16,0.13,0.13,0.13,0.03,0.03,0.03,2022-03-30 10:30:51,2022-03-30 10:43:52,0.217
24,50,103,SB-416,D572-40298-201,D200584420,10,1,0.162,0.162,0.162,0.132,0.132,0.132,0.03,0.03,0.03,2022-03-30 10:44:01,2022-03-30 10:57:07,0.218
24,50,103,SB-416,D572-40298-201,D200584430,10,1,0.162,0.162,0.162,0.132,0.132,0.132,0.03,0.03,0.03,2022-03-30 10:57:15,2022-03-30 11:10:18,0.218
24,50,103,SB-416,D572-40298-201,D200584440,10,1,0.163,0.163,0.163,0.131,0.131,0.131,0.032,0.032,0.032,2022-03-30 11:10:30,2022-03-30 11:23:20,0.214
24,50,103,SB-416,D572-40293-203,D200590770,10,1,0.271,0.271,0.271,0.194,0.194,0.194,0.076,0.076,0.076,2022-03-30 19:38:12,2022-03-30 20:18:25,0.67
21,47,108,SNK RB-200F(2060),182T5203-2A,D200592850,20,1,8.039,8.039,8.039,6.121,6.121,6.121,1.918,1.918,1.918,2022-03-30 16:55:42,2022-03-31 01:04:49,8.152
21,47,108,SNK RB-200F(2060),182T5203-2A,D200583460,20,1,7.811,7.811,7.811,6.206,6.206,6.206,1.605,1.605,1.605,2022-03-29 23:43:15,2022-03-30 08:29:49,8.776
21,84,105,VC630/5AX #S4,141A7412-22,Y200159340,40,28,0.228,0.303,0.214,0.225,0.251,0.213,0.003,0.052,0.0,2022-03-28 20:30:51,2022-03-30 08:14:02,35.72
23,49,119,VMP8-6P,A81063320-03,D200580100,20,1,5.879,5.879,5.879,4.134,4.134,4.134,1.745,1.745,1.745,2022-03-30 22:51:53,2022-03-31 05:10:40,6.313
23,49,119,VMP8-6P,A81063320-03,D200580090,20,1,4.98,4.98,4.98,4.141,4.141,4.141,0.839,0.839,0.839,2022-03-30 16:51:44,2022-03-30 22:51:37,5.998
23,49,119,VMP8-6P,A81063320-03,D200580080,20,1,5.748,5.748,5.748,4.098,4.098,4.098,1.65,1.65,1.65,2022-03-30 10:40:46,2022-03-30 16:51:24,6.177
23,49,119,VMP8-6P,A81063320-03,D200580070,20,1,7.022,7.022,7.022,4.106,4.106,4.106,2.915,2.915,2.915,2022-03-30 02:36:58,2022-03-30 10:40:25,8.057
