factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
21,47,109,G3020 #1,V5311103620103,D200580700,20,1,0.478,0.478,0.478,0.462,0.462,0.462,0.016,0.016,0.016,2022-04-18 11:50:20,2022-04-18 13:26:01,1.595
23,49,167,H5-800,RF00102115-4,Y200184600,80,1,7.809,7.809,7.809,5.564,5.564,5.564,2.245,2.245,2.245,2022-04-18 18:36:41,2022-04-19 07:33:11,12.942
23,49,167,H5-800,RF00102213-2,Y200184620,80,1,11.543,11.543,11.543,5.841,5.841,5.841,5.702,5.702,5.702,2022-04-15 14:05:10,2022-04-18 08:25:22,66.337
21,47,112,HFP1540 PROTO,V5312019120000,D200582320,60,1,7.264,7.264,7.264,5.694,5.694,5.694,1.57,1.57,1.57,2022-04-18 11:02:33,2022-04-18 20:08:21,9.097
24,50,104,MC18200 #1,D572-40290-203,D200584940,20,2,1.446,1.697,1.194,1.009,1.012,1.006,0.436,0.684,0.189,2022-04-18 23:58:17,2022-04-19 03:36:41,3.64
24,50,104,MC18200 #1,D572-57847-203,D200589840,20,1,1.398,1.398,1.398,1.003,1.003,1.003,0.394,0.394,0.394,2022-04-18 16:13:56,2022-04-18 18:21:06,2.119
24,50,104,MC18200 #1,D572-40290-203,D200584910,20,1,1.08,1.08,1.08,1.019,1.019,1.019,0.061,0.061,0.061,2022-04-18 21:21:00,2022-04-18 23:58:12,2.62
24,50,104,MC18200 #1,D572-40290-203,D200584950,20,2,1.446,1.697,1.194,1.009,1.012,1.006,0.436,0.684,0.189,2022-04-18 23:58:17,2022-04-19 03:36:41,3.64
24,50,104,MC18200 #1,D572-57847-203,D200589850,20,1,1.398,1.398,1.398,1.003,1.003,1.003,0.394,0.394,0.394,2022-04-18 16:13:56,2022-04-18 18:21:06,2.119
24,50,104,MC18200 #1,D572-40290-203,D200584990,20,1,1.081,1.081,1.081,1.02,1.02,1.02,0.061,0.061,0.061,2022-04-18 21:21:00,2022-04-18 23:58:12,2.62
24,50,104,MC18200 #1,D572-40290-203,D200585040,20,1,1.018,1.018,1.018,1.005,1.005,1.005,0.013,0.013,0.013,2022-04-19 03:36:48,2022-04-19 04:46:44,1.166
24,50,104,MC18200 #1,D572-40290-203,D200585050,20,1,1.018,1.018,1.018,1.005,1.005,1.005,0.013,0.013,0.013,2022-04-19 03:36:48,2022-04-19 04:46:44,1.166
24,50,104,MC18200 #1,D572-57847-202,D200573150,20,4,1.098,1.229,1.005,1.008,1.016,1.004,0.09,0.222,0.001,2022-04-16 01:23:57,2022-04-18 14:10:58,60.784
24,50,104,MC18200 #1,D572-57847-202,D200573160,20,4,1.098,1.229,1.005,1.008,1.016,1.004,0.09,0.222,0.001,2022-04-16 01:23:57,2022-04-18 14:10:58,60.784
24,50,104,MC18200 #1,D572-57847-203,D200573040,20,1,1.104,1.104,1.104,1.006,1.006,1.006,0.098,0.098,0.098,2022-04-18 14:11:27,2022-04-18 16:13:31,2.034
24,50,104,MC18200 #1,D572-57847-203,D200589820,20,1,1.104,1.104,1.104,1.006,1.006,1.006,0.098,0.098,0.098,2022-04-18 14:11:27,2022-04-18 16:13:31,2.034
23,49,116,MYNX500#1,186A3008-761A,D200606330,20,14,0.342,0.346,0.34,0.342,0.346,0.34,0.0,0.0,0.0,2022-04-18 22:01:48,2022-04-19 05:29:26,7.461
23,49,116,MYNX500#1,186A3008-762A,D200606350,20,3,0.369,0.408,0.348,0.355,0.366,0.348,0.014,0.041,0.0,2022-04-19 05:37:01,2022-04-19 07:03:39,1.444
24,50,103,SB-416,D572-57850-203,D200610030,20,1,0.815,0.815,0.815,0.391,0.391,0.391,0.424,0.424,0.424,2022-04-18 16:51:53,2022-04-18 17:54:13,1.039
24,50,103,SB-416,D572-57850-202,D200610020,20,1,0.493,0.493,0.493,0.394,0.394,0.394,0.099,0.099,0.099,2022-04-18 17:54:22,2022-04-18 19:46:05,1.862
24,50,103,SB-416,D572-57849-203,D200610010,20,1,1.6,1.6,1.6,0.522,0.522,0.522,1.078,1.078,1.078,2022-04-18 11:35:10,2022-04-18 13:23:08,1.799
24,50,103,SB-416,D572-57849-202,D200610000,20,1,0.639,0.639,0.639,0.498,0.498,0.498,0.141,0.141,0.141,2022-04-18 13:23:22,2022-04-18 14:09:12,0.764
24,50,103,SB-416,D572-57849-202,D200588900,20,1,0.665,0.665,0.665,0.52,0.52,0.52,0.144,0.144,0.144,2022-04-18 20:19:17,2022-04-18 21:15:44,0.941
24,50,103,SB-416,D572-57849-202,D200588890,20,1,0.631,0.631,0.631,0.506,0.506,0.506,0.126,0.126,0.126,2022-04-18 21:15:51,2022-04-18 21:59:51,0.733
24,50,103,SB-416,D572-57849-202,D200588850,20,2,0.637,0.639,0.635,0.51,0.511,0.509,0.127,0.13,0.124,2022-04-18 21:59:57,2022-04-18 23:44:07,1.736
24,50,103,SB-416,D572-40284-203,D200610040,20,1,1.147,1.147,1.147,0.416,0.416,0.416,0.731,0.731,0.731,2022-04-18 14:09:22,2022-04-18 15:26:47,1.29
24,50,103,SB-416,D572-57849-202,D200588700,20,1,0.621,0.621,0.621,0.513,0.513,0.513,0.108,0.108,0.108,2022-04-19 01:20:53,2022-04-19 02:31:32,1.178
24,50,103,SB-416,D572-57845-203,D200609930,20,1,0.572,0.572,0.572,0.528,0.528,0.528,0.044,0.044,0.044,2022-04-18 08:38:51,2022-04-18 09:23:29,0.744
24,50,103,SB-416,D572-57845-202,D200609920,20,1,0.637,0.637,0.637,0.488,0.488,0.488,0.149,0.149,0.149,2022-04-18 09:23:38,2022-04-18 10:39:07,1.258
24,50,103,SB-416,D572-57845-202,D200590990,20,2,0.553,0.557,0.549,0.444,0.455,0.434,0.108,0.114,0.102,2022-04-19 02:31:39,2022-04-19 04:45:52,2.237
24,50,103,SB-416,D572-57845-202,D200590850,20,1,0.552,0.552,0.552,0.475,0.475,0.475,0.078,0.078,0.078,2022-04-19 04:51:50,2022-04-19 06:14:36,1.379
24,50,103,SB-416,D572-57836-203,D200609770,20,1,0.651,0.651,0.651,0.415,0.415,0.415,0.237,0.237,0.237,2022-04-18 15:26:55,2022-04-18 16:15:07,0.803
24,50,103,SB-416,D572-57836-202,D200609760,20,1,0.514,0.514,0.514,0.389,0.389,0.389,0.125,0.125,0.125,2022-04-18 16:15:16,2022-04-18 16:51:45,0.608
24,50,103,SB-416,D572-40297-203,D200610150,20,1,0.761,0.761,0.761,0.512,0.512,0.512,0.249,0.249,0.249,2022-04-18 10:39:16,2022-04-18 11:34:52,0.927
24,50,103,SB-416,D572-57849-202,D200588740,20,1,1.5,1.5,1.5,0.542,0.542,0.542,0.958,0.958,0.958,2022-04-18 23:44:16,2022-04-19 01:20:43,1.608
21,47,108,SNK RB-200F(2060),116W1302-503,D200606560,30,3,2.923,3.153,2.48,2.137,2.219,2.092,0.787,1.055,0.388,2022-04-18 08:55:48,2022-04-18 23:47:30,14.862
23,49,119,VMP8-6P,172A1004-4,D200594540,50,1,3.073,3.073,3.073,1.465,1.465,1.465,1.608,1.608,1.608,2022-04-18 09:52:23,2022-04-18 14:01:36,4.154
23,49,119,VMP8-6P,172A1004-4,D200594540,40,1,11.484,11.484,11.484,6.697,6.697,6.697,4.786,4.786,4.786,2022-04-15 01:57:59,2022-04-18 09:52:03,79.901
21,47,110,YK 3070(TCP-30TS),F5725120720101,D200617920,10,1,1.343,1.343,1.343,0.918,0.918,0.918,0.424,0.424,0.424,2022-04-18 10:29:55,2022-04-18 13:38:23,3.141
21,47,110,YK 3070(TCP-30TS),F5725120720101,D200617910,10,1,1.621,1.621,1.621,0.923,0.923,0.923,0.698,0.698,0.698,2022-04-18 08:19:18,2022-04-18 10:29:29,2.17
21,47,110,YK 3070(TCP-30TS),F5725120620101,D200617880,10,2,1.74,1.775,1.704,0.735,0.759,0.711,1.004,1.064,0.945,2022-04-19 01:37:43,2022-04-19 06:24:05,4.773
21,47,110,YK 3070(TCP-30TS),F5725120620101,D200617870,10,1,2.24,2.24,2.24,0.682,0.682,0.682,1.558,1.558,1.558,2022-04-18 22:26:03,2022-04-19 01:37:24,3.189
21,47,110,YK 3070(TCP-30TS),F5725120620001,D200606770,10,1,2.491,2.491,2.491,0.927,0.927,0.927,1.565,1.565,1.565,2022-04-18 19:29:34,2022-04-18 22:25:41,2.935
21,47,110,YK 3070(TCP-30TS),F5725120620001,D200606760,10,1,2.267,2.267,2.267,1.238,1.238,1.238,1.029,1.029,1.029,2022-04-18 16:54:50,2022-04-18 19:29:17,2.574
21,47,110,YK 3070(TCP-30TS),F5725120620001,D200606750,10,1,2.812,2.812,2.812,1.435,1.435,1.435,1.377,1.377,1.377,2022-04-18 13:38:42,2022-04-18 16:54:30,3.263
