factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,cycle_number,start_time,stop_time,spindle,idle_inter,total
24,50,102,CMI 3S #8,172A2010-753A,D200595290,30,1,1,2022-04-15 07:23:41.577880,2022-04-15 17:10:19.304423,5.297,4.48,9.777
24,50,102,CMI 3S #8,172A2010-754A,D200595320,30,1,1,2022-04-15 21:37:32.075646,2022-04-16 04:26:35.175964,5.407,1.411,6.818
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,1,2022-04-15 07:04:01.332000,2022-04-15 08:36:39.350000,0.798,0.746,1.544
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,2,2022-04-15 08:45:13.212000,2022-04-15 09:35:26.939822,0.837,0.0,0.837
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,3,2022-04-15 09:46:04.613118,2022-04-15 10:36:29.097588,0.84,0.0,0.84
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,4,2022-04-15 10:40:44.732018,2022-04-15 11:31:13.558000,0.841,0.001,0.841
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,5,2022-04-15 11:43:53.684000,2022-04-15 12:29:27.749000,0.759,0.0,0.759
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,6,2022-04-15 13:02:03.707000,2022-04-15 13:47:29.307510,0.757,0.0,0.757
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,7,2022-04-15 13:51:31.962000,2022-04-15 14:36:57.224996,0.757,0.0,0.757
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,8,2022-04-15 14:47:14.048000,2022-04-15 15:32:39.116957,0.757,0.0,0.757
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,9,2022-04-15 15:35:19.842000,2022-04-15 16:20:48.065000,0.758,0.0,0.758
23,49,115,DMC60T#3,182A5702-3,D200595710,30,10,10,2022-04-15 17:33:58.251084,2022-04-15 18:19:20.344000,0.756,0.0,0.756
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,1,2022-04-15 18:44:36.532217,2022-04-15 20:02:26.515429,0.543,0.755,1.297
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,2,2022-04-15 20:17:46.650113,2022-04-15 21:08:00.581184,0.534,0.303,0.837
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,3,2022-04-15 21:12:18.459000,2022-04-15 21:45:52.461516,0.532,0.027,0.559
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,4,2022-04-15 21:51:56.465000,2022-04-15 22:24:04.641167,0.531,0.005,0.536
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,5,2022-04-15 22:30:20.463550,2022-04-15 23:02:42.604585,0.532,0.008,0.539
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,6,2022-04-15 23:16:46.536783,2022-04-16 01:06:10.781000,0.532,1.291,1.823
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,7,2022-04-16 01:10:46.815585,2022-04-16 01:45:16.813000,0.532,0.043,0.575
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,8,2022-04-16 01:59:04.640000,2022-04-16 02:31:37.072000,0.534,0.009,0.542
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,9,2022-04-16 02:41:25.083000,2022-04-16 03:15:41.139000,0.532,0.039,0.571
23,49,115,DMC60T#3,182A5702-3,D200595710,40,10,10,2022-04-16 03:23:26.829000,2022-04-16 03:56:11.061000,0.531,0.014,0.546
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200600410,20,1,1,2022-04-15 08:17:53.891000,2022-04-15 09:26:15.938000,1.107,0.032,1.139
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200600400,20,1,1,2022-04-15 09:42:24.339000,2022-04-15 10:51:24.324000,1.095,0.055,1.15
21,47,111,ECOSPEED F1040 #2,V5725352020600,D200600280,30,1,1,2022-04-15 11:11:24.622000,2022-04-15 14:19:57.209000,2.354,0.788,3.142
21,47,111,ECOSPEED F1040 #2,V5725351820000,D200600380,20,1,1,2022-04-15 14:32:13.156000,2022-04-15 15:40:41.468000,1.122,0.019,1.141
21,47,111,ECOSPEED F1040 #2,V5725352020600,D200600260,30,1,1,2022-04-15 15:53:47.362000,2022-04-15 18:51:18.056000,2.343,0.615,2.959
21,47,109,G3020 #1,30P315440100-001A,D200574980,10,1,1,2022-04-15 13:24:35.744000,2022-04-15 16:09:16.519000,2.169,0.576,2.745
21,47,109,G3020 #1,V5311103620103,D200580690,10,1,1,2022-04-15 18:18:16.874000,2022-04-15 18:35:16.598000,0.135,0.148,0.283
21,47,109,G3020 #1,V5311103620103,D200580680,10,1,1,2022-04-15 18:52:08.742000,2022-04-15 19:05:56.893000,0.135,0.095,0.23
21,47,109,G3020 #1,V5311103620103,D200580670,10,1,1,2022-04-15 19:22:29.031000,2022-04-15 19:36:17.075000,0.135,0.095,0.23
