factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
24,50,103,SB-416,D572-40284-203,D200610040,10,3,0.172,0.184,0.161,0.139,0.147,0.128,0.034,0.044,0.025,2022-04-15 11:01:57,2022-04-15 12:00:08,0.97
24,50,103,SB-416,D572-57850-202,D200610020,10,1,0.151,0.151,0.151,0.112,0.112,0.112,0.038,0.038,0.038,2022-04-15 10:26:08,2022-04-15 10:47:42,0.359
24,50,103,SB-416,D572-57849-203,D200610010,10,3,0.484,1.168,0.116,0.119,0.137,0.086,0.365,1.035,0.03,2022-04-15 12:00:24,2022-04-15 13:50:27,1.834
24,50,103,SB-416,D572-57849-202,D200610000,10,3,0.484,1.168,0.116,0.119,0.137,0.086,0.365,1.035,0.03,2022-04-15 12:00:24,2022-04-15 13:50:27,1.834
24,50,103,SB-416,D572-57849-202,D200589010,20,1,0.603,0.603,0.603,0.498,0.498,0.498,0.105,0.105,0.105,2022-04-15 06:57:20,2022-04-15 08:50:10,1.881
24,50,103,SB-416,D572-57845-203,D200609930,10,3,0.225,0.241,0.213,0.189,0.213,0.176,0.036,0.042,0.028,2022-04-15 13:50:41,2022-04-15 14:58:22,1.128
24,50,103,SB-416,D572-57845-202,D200609920,10,3,0.225,0.241,0.213,0.189,0.213,0.176,0.036,0.042,0.028,2022-04-15 13:50:41,2022-04-15 14:58:22,1.128
24,50,103,SB-416,D572-57844-203,D200609910,20,1,0.595,0.595,0.595,0.464,0.464,0.464,0.131,0.131,0.131,2022-04-16 02:02:17,2022-04-16 02:45:16,0.716
24,50,103,SB-416,D572-57844-203,D200609910,10,3,0.223,0.239,0.213,0.184,0.196,0.177,0.039,0.044,0.034,2022-04-15 14:58:35,2022-04-15 16:27:09,1.476
24,50,103,SB-416,D572-57844-202,D200609900,10,3,0.223,0.239,0.213,0.184,0.196,0.177,0.039,0.044,0.034,2022-04-15 14:58:35,2022-04-15 16:27:09,1.476
24,50,103,SB-416,D572-57837-203,D200609790,20,1,1.142,1.142,1.142,0.669,0.669,0.669,0.473,0.473,0.473,2022-04-15 21:27:00,2022-04-15 22:47:09,1.336
24,50,103,SB-416,D572-57844-202,D200609900,20,1,0.597,0.597,0.597,0.492,0.492,0.492,0.104,0.104,0.104,2022-04-16 02:45:25,2022-04-16 03:31:54,0.775
24,50,103,SB-416,D572-57837-202,D200609780,20,1,0.783,0.783,0.783,0.644,0.644,0.644,0.139,0.139,0.139,2022-04-15 22:47:24,2022-04-16 01:17:12,2.497
24,50,103,SB-416,D572-40285-203,D200610050,10,3,0.223,0.225,0.222,0.174,0.176,0.17,0.049,0.052,0.047,2022-04-15 16:27:33,2022-04-15 18:37:18,2.162
24,50,103,SB-416,D572-40285-203,D200610050,20,1,0.811,0.811,0.811,0.655,0.655,0.655,0.156,0.156,0.156,2022-04-15 20:16:38,2022-04-15 21:26:50,1.17
24,50,103,SB-416,D572-57837-203,D200609790,10,3,0.223,0.225,0.222,0.174,0.176,0.171,0.049,0.051,0.047,2022-04-15 16:27:33,2022-04-15 18:37:18,2.162
24,50,103,SB-416,D572-40292-203,D200610110,20,1,0.595,0.595,0.595,0.502,0.502,0.502,0.093,0.093,0.093,2022-04-16 01:17:21,2022-04-16 02:02:09,0.747
24,50,103,SB-416,D572-40293-203,D200610120,10,3,0.225,0.241,0.213,0.189,0.213,0.176,0.036,0.042,0.028,2022-04-15 13:50:41,2022-04-15 14:58:22,1.128
24,50,103,SB-416,D572-40292-203,D200610110,10,3,0.223,0.239,0.213,0.184,0.196,0.177,0.039,0.044,0.034,2022-04-15 14:58:35,2022-04-15 16:27:09,1.476
24,50,103,SB-416,D572-40297-203,D200610150,10,3,0.484,1.168,0.116,0.119,0.137,0.086,0.365,1.035,0.03,2022-04-15 12:00:24,2022-04-15 13:50:27,1.834
24,50,103,SB-416,D572-57836-202,D200609760,10,3,0.172,0.184,0.161,0.139,0.147,0.128,0.034,0.044,0.025,2022-04-15 11:01:57,2022-04-15 12:00:08,0.97
24,50,103,SB-416,D572-57836-203,D200609770,10,3,0.172,0.184,0.161,0.14,0.147,0.128,0.032,0.039,0.025,2022-04-15 11:01:57,2022-04-15 12:00:08,0.97
24,50,103,SB-416,D572-57837-202,D200609780,10,3,0.223,0.225,0.222,0.174,0.176,0.171,0.049,0.051,0.047,2022-04-15 16:27:33,2022-04-15 18:37:18,2.162
24,50,103,SB-416,D572-40293-203,D200610120,20,1,0.568,0.568,0.568,0.493,0.493,0.493,0.075,0.075,0.075,2022-04-16 03:32:03,2022-04-16 04:26:38,0.91
21,47,108,SNK RB-200F(2060),116W1302-503,D200606580,20,3,2.87,2.937,2.761,2.167,2.296,2.057,0.702,0.762,0.64,2022-04-15 09:27:05,2022-04-16 01:48:11,16.352
21,47,108,SNK RB-200F(2060),116W1302-503,D200606560,20,3,3.309,4.262,2.745,2.043,2.054,2.035,1.266,2.208,0.71,2022-04-14 22:13:28,2022-04-15 09:26:51,11.223
21,47,110,YK 3070(TCP-30TS),F5725120720101,D200617900,10,1,7.897,7.897,7.897,1.36,1.36,1.36,6.537,6.537,6.537,2022-04-15 19:13:00,2022-04-16 05:12:37,9.994
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200606800,10,1,2.436,2.436,2.436,1.136,1.136,1.136,1.3,1.3,1.3,2022-04-15 16:18:22,2022-04-15 19:12:41,2.905
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200606790,10,1,2.089,2.089,2.089,1.289,1.289,1.289,0.8,0.8,0.8,2022-04-15 13:58:05,2022-04-15 16:17:59,2.332
21,47,110,YK 3070(TCP-30TS),F5725120720001,D200606780,10,1,3.705,3.705,3.705,2.063,2.063,2.063,1.642,1.642,1.642,2022-04-15 09:17:37,2022-04-15 13:57:48,4.67
