factory_id,process_id,equipment_id,equipment_name,material,so,gop,qty,total_cycle_avg,total_cycle_max,total_cycle_min,spindle_cycle_avg,spindle_cycle_max,spindle_cycle_min,idle_cycle_avg,idle_cycle_max,idle_cycle_min,start_time,stop_time,total_runtime
21,47,109,G3020 #1,116W2105-607,D200583210,30,3,1.301,1.525,1.099,0.923,0.928,0.918,0.378,0.601,0.171,2022-03-28 21:26:35,2022-03-29 03:01:46,5.586
21,47,112,HFP1540 PROTO,V5312019020000,D200580500,50,1,4.017,4.017,4.017,3.745,3.745,3.745,0.273,0.273,0.273,2022-03-28 14:44:51,2022-03-28 19:39:52,4.917
21,47,112,HFP1540 PROTO,V5312019020000,D200580510,50,1,3.872,3.872,3.872,3.502,3.502,3.502,0.369,0.369,0.369,2022-03-28 10:01:12,2022-03-28 14:44:42,4.725
24,50,104,MC18200 #1,182T3103-8A,D200582130,20,1,1.981,1.981,1.981,1.762,1.762,1.762,0.219,0.219,0.219,2022-03-28 16:26:19,2022-03-28 19:02:08,2.597
24,50,104,MC18200 #1,182T3103-7A,D200582100,20,1,2.013,2.013,2.013,1.746,1.746,1.746,0.268,0.268,0.268,2022-03-28 19:02:29,2022-03-28 23:01:57,3.991
24,50,104,MC18200 #1,182T3103-8A,D200582120,20,1,1.746,1.746,1.746,1.734,1.734,1.734,0.011,0.011,0.011,2022-03-28 13:52:07,2022-03-28 16:25:31,2.557
23,49,114,MP2150,112W2216-1,D200597370,10,2,0.838,0.907,0.768,0.563,0.573,0.553,0.274,0.334,0.215,2022-03-29 04:43:38,2022-03-29 07:31:37,2.8
23,49,114,MP2150,112W1202-2,D200597360,10,2,1.0,1.46,0.539,0.345,0.348,0.342,0.655,1.118,0.191,2022-03-28 21:09:26,2022-03-29 01:24:21,4.249
23,49,114,MP2150,112W1212-2,D200597390,10,2,0.994,1.441,0.546,0.368,0.394,0.341,0.626,1.047,0.205,2022-03-29 01:24:45,2022-03-29 04:43:13,3.308
23,49,116,MYNX500#1,182A5014-39,D200591660,20,12,0.634,0.668,0.627,0.633,0.657,0.627,0.001,0.011,0.0,2022-03-28 08:02:39,2022-03-28 18:30:27,10.463
23,49,116,MYNX500#1,182A5014-48,D200595030,20,12,0.488,0.54,0.475,0.488,0.54,0.475,0.0,0.0,0.0,2022-03-28 18:30:46,2022-03-29 02:36:43,8.099
24,50,103,SB-416,D572-57849-203,D200572400,20,1,0.673,0.673,0.673,0.557,0.557,0.557,0.116,0.116,0.116,2022-03-29 05:56:24,2022-03-29 06:51:16,0.914
24,50,103,SB-416,D572-57849-203,D200572390,20,1,0.989,0.989,0.989,0.553,0.553,0.553,0.436,0.436,0.436,2022-03-29 04:46:15,2022-03-29 05:56:10,1.165
24,50,103,SB-416,D572-57849-203,D200572380,20,1,0.726,0.726,0.726,0.552,0.552,0.552,0.174,0.174,0.174,2022-03-29 03:59:06,2022-03-29 04:46:04,0.783
24,50,103,SB-416,D572-57849-203,D200572370,20,1,0.624,0.624,0.624,0.54,0.54,0.54,0.085,0.085,0.085,2022-03-29 02:13:45,2022-03-29 03:58:58,1.754
24,50,103,SB-416,D572-57849-203,D200572360,20,1,1.674,1.674,1.674,0.539,0.539,0.539,1.135,1.135,1.135,2022-03-28 23:36:38,2022-03-29 01:31:26,1.913
24,50,103,SB-416,D572-57849-203,D200572350,20,1,0.629,0.629,0.629,0.556,0.556,0.556,0.073,0.073,0.073,2022-03-29 01:31:34,2022-03-29 02:13:36,0.701
24,50,103,SB-416,D572-57849-203,D200572340,20,1,0.666,0.666,0.666,0.539,0.539,0.539,0.127,0.127,0.127,2022-03-28 22:42:42,2022-03-28 23:36:30,0.897
24,50,103,SB-416,D572-57845-203,D200574030,20,1,0.562,0.562,0.562,0.386,0.386,0.386,0.177,0.177,0.177,2022-03-28 14:55:28,2022-03-28 16:40:25,1.749
24,50,103,SB-416,D572-57845-203,D200574020,20,1,0.555,0.555,0.555,0.481,0.481,0.481,0.074,0.074,0.074,2022-03-28 16:40:49,2022-03-28 17:52:43,1.198
24,50,103,SB-416,D572-57845-203,D200573970,20,2,0.568,0.579,0.556,0.45,0.459,0.441,0.118,0.138,0.098,2022-03-28 18:30:17,2022-03-28 19:57:42,1.457
24,50,103,SB-416,D572-57845-203,D200573930,20,1,0.555,0.555,0.555,0.503,0.503,0.503,0.052,0.052,0.052,2022-03-28 21:50:36,2022-03-28 22:42:33,0.866
24,50,103,SB-416,D572-57845-203,D200573920,20,1,0.557,0.557,0.557,0.498,0.498,0.498,0.059,0.059,0.059,2022-03-28 20:58:24,2022-03-28 21:50:26,0.867
24,50,103,SB-416,D572-57845-203,D200573910,20,1,0.556,0.556,0.556,0.467,0.467,0.467,0.088,0.088,0.088,2022-03-28 11:11:44,2022-03-28 12:00:39,0.815
24,50,103,SB-416,D572-57845-203,D200573900,20,1,0.557,0.557,0.557,0.479,0.479,0.479,0.078,0.078,0.078,2022-03-28 10:23:31,2022-03-28 11:11:36,0.801
24,50,103,SB-416,D572-57845-203,D200573890,20,1,0.674,0.674,0.674,0.522,0.522,0.522,0.152,0.152,0.152,2022-03-28 09:08:40,2022-03-28 10:23:22,1.245
24,50,103,SB-416,D572-57845-203,D200558420,20,1,0.556,0.556,0.556,0.441,0.441,0.441,0.115,0.115,0.115,2022-03-28 12:00:52,2022-03-28 14:20:57,2.335
24,50,103,SB-416,D572-57845-203,D200573940,20,1,0.559,0.559,0.559,0.496,0.496,0.496,0.063,0.063,0.063,2022-03-28 20:16:01,2022-03-28 20:58:11,0.703
21,47,108,SNK RB-200F(2060),182T5203-1A,D200583520,30,1,5.69,5.69,5.69,5.054,5.054,5.054,0.636,0.636,0.636,2022-03-28 16:16:04,2022-03-28 22:08:05,5.867
21,47,108,SNK RB-200F(2060),182T5203-1A,D200583500,30,1,7.014,7.014,7.014,5.087,5.087,5.087,1.927,1.927,1.927,2022-03-28 08:40:10,2022-03-28 16:14:35,7.574
21,84,105,VC630/5AX #S4,141A7412-21,Y200159330,40,30,0.279,0.762,0.208,0.263,0.421,0.208,0.017,0.369,0.0,2022-03-25 11:21:09,2022-03-28 20:30:19,81.153
23,49,119,VMP8-6P,A81063320-03,D200580020,20,1,5.464,5.464,5.464,3.703,3.703,3.703,1.761,1.761,1.761,2022-03-25 22:17:20,2022-03-28 11:43:19,61.433
